phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
1,37,184.981,0.6166666666666667,299.969,4.15858,-36.5963,40.7254,-0.0467476,0.0712714,0.304353,-0.000708251,0.0069878,0.00414877
1,38,189.98,0.6333333333333333,299.969,3.92613,-36.23,42.2516,-0.0462356,0.0752693,0.306183,-0.000622941,0.00660663,0.00354621
1,39,194.98,0.65,299.969,3.69644,-35.8442,43.7862,-0.0456428,0.0790705,0.307703,-0.000542774,0.00621653,0.00294191
1,40,199.979,0.6666666666666666,299.969,3.46991,-35.4399,45.3276,-0.0449738,0.0826699,0.308911,-0.000467818,0.00581931,0.00233465
1,41,204.979,0.6833333333333333,299.969,3.2469,-35.0181,46.8742,-0.0442334,0.0860631,0.309807,-0.000398118,0.00541693,0.001723
1,42,209.978,0.7,299.969,3.02776,-34.5799,48.4245,-0.0434264,0.0892466,0.310389,-0.000333696,0.00501152,0.0011053
1,43,214.977,0.7166666666666667,299.969,2.81281,-34.1263,49.977,-0.0425576,0.0922185,0.310652,-0.000274544,0.00460542,0.000479638
1,44,219.977,0.7333333333333333,299.969,2.60235,-33.6583,51.5299,-0.0416319,0.0949775,0.310593,-0.00022063,0.00420125,-0.000156197
1,45,224.976,0.75,299.969,2.39664,-33.1771,53.0818,-0.0406541,0.0975242,0.310207,-0.000171886,0.00380185,-0.000804726
1,46,229.976,0.7666666666666667,299.969,2.19595,-32.6837,54.6309,-0.0396291,0.0998603,0.309488,-0.000128214,0.00341037,-0.00146882
1,47,234.975,0.7833333333333333,299.969,2.00048,-32.1791,56.1755,-0.0385615,0.101989,0.308428,-8.94758e-05,0.00303026,-0.00215174
1,48,239.975,0.8,299.969,1.81045,-31.6644,57.7139,-0.037456,0.103917,0.307017,-5.54954e-05,0.00266526,-0.00285713
1,49,244.974,0.8166666666666667,299.969,1.62603,-31.1405,59.2444,-0.0363169,0.105649,0.305245,-2.60531e-05,0.00231944,-0.00358909
1,50,249.974,0.8333333333333334,299.969,1.44738,-30.6085,60.7651,-0.0351486,0.107196,0.303097,-8.84425e-07,0.00199717,-0.00435222
1,51,254.973,0.85,299.969,1.27464,-30.0691,62.2741,-0.0339549,0.10857,0.30056,2.03234e-05,0.00170317,-0.00515159
1,52,259.973,0.8666666666666667,299.969,1.10791,-29.5233,63.7694,-0.0327396,0.109783,0.297613,3.79333e-05,0.00144244,-0.0059929
1,53,264.972,0.8833333333333333,299.969,0.947311,-28.9717,65.2489,-0.031506,0.110852,0.294238,5.23611e-05,0.00122034,-0.00688246
1,54,269.972,0.9,299.969,0.792917,-28.4152,66.7103,-0.030257,0.111797,0.290409,6.40771e-05,0.0010425,-0.00782728
1,55,274.971,0.9166666666666666,299.969,0.644799,-27.8541,68.1515,-0.0289952,0.11264,0.286099,7.3608e-05,0.000914871,-0.00883516
1,56,279.971,0.9333333333333333,299.969,0.503018,-27.2891,69.5698,-0.0277224,0.113405,0.281277,8.15367e-05,0.000843651,-0.0099145
1,57,284.97,0.95,299.969,0.367624,-26.7203,70.9626,-0.0264401,0.11412,0.275906,8.85007e-05,0.000835263,-0.0110741
1,58,289.97,0.9666666666666667,299.969,0.238663,-26.148,72.3271,-0.0251489,0.114818,0.269949,9.51889e-05,0.000896311,-0.0123225
1,59,294.969,0.9833333333333333,299.969,0.116178,-25.5722,73.6602,-0.023849,0.115532,0.263359,0.000102381,0.00103375,-0.0136681
1,60,299.969,1.0,299.969,0.000216605,-24.9927,74.9587,-0.0225396,0.1163,0.256088,,,
2,0,299.969,0.0,299.969,0.000237436,-24.9929,74.9618,-0.0168125,0.167835,-0.364076,0.00145742,0.0177805,-0.188692
2,1,304.968,0.016666666666666666,299.969,-0.077364,-24.1312,72.9047,-0.0142151,0.176893,-0.458847,0.0020203,0.00425249,-0.122337
2,2,309.968,0.03333333333333333,299.969,-0.141095,-23.2411,70.4567,-0.0112761,0.179157,-0.520431,0.00255606,-0.00784169,-0.0641563
2,3,314.967,0.05,299.969,-0.189459,-22.355,67.7736,-0.00807864,0.175342,-0.552913,0.00274986,-0.018325,-0.01359
2,4,319.967,0.06666666666666667,299.969,-0.221749,-21.5011,64.9914,-0.00485501,0.16625,-0.560098,0.00259107,-0.0270528,0.0297098
2,5,324.966,0.08333333333333333,299.969,-0.238408,-20.7036,62.2274,-0.00183365,0.152761,-0.545618,0.00216242,-0.033923,0.0659298
2,6,329.966,0.1,299.969,-0.240895,-19.9822,59.5811,0.000808147,0.135807,-0.513015,0.00156516,-0.0388588,0.0951325
2,7,334.965,0.11666666666666667,299.969,-0.231402,-19.3519,57.1343,0.00295399,0.116359,-0.465797,0.000890682,-0.0417901,0.117278
2,8,339.964,0.13333333333333333,299.969,-0.212565,-18.8225,54.9513,0.00454389,0.0954252,-0.407493,0.000211821,-0.0426422,0.132226
2,9,344.964,0.15,299.969,-0.187198,-18.3988,53.0785,0.00556534,0.0740513,-0.341705,-0.000417079,-0.0413406,0.13972
2,10,349.963,0.16666666666666666,299.969,-0.158083,-18.0804,51.544,0.00604451,0.05332,-0.27216,-0.000955213,-0.0378012,0.139376
2,11,354.963,0.18333333333333332,299.969,-0.12779,-17.8613,50.3567,0.0060399,0.0343556,-0.202778,-0.00136724,-0.0318732,0.130747
2,12,359.962,0.2,299.969,-0.0985205,-17.7295,49.5056,0.00564021,0.0183571,-0.137705,-0.0016208,-0.0234189,0.113416
2,13,364.962,0.21666666666666667,299.969,-0.0719605,-17.6671,48.9582,0.00496369,0.00659123,-0.0812923,-0.00169699,-0.0128267,0.0873405
2,14,369.961,0.23333333333333334,299.969,-0.049148,-17.6503,48.6602,0.00415065,0.000129069,-0.0379136,-0.00160664,-0.0023468,0.0542766
2,15,374.961,0.25,299.969,-0.0304141,-17.6527,48.5378,0.00334153,-0.00108485,-0.0110639,-0.00141005,0.00199861,0.0216347
2,16,379.96,0.26666666666666666,299.969,-0.0154922,-17.6557,48.5088,0.00262965,-0.000118025,-0.00053304,-0.00120734,0.00051984,0.002744
2,17,384.96,0.2833333333333333,299.969,-0.00385573,-17.6557,48.5088,0.00202586,0.000116623,0.000553471,-0.00106154,-0.000288852,-0.000762859
