outer_iter,iter,time,ux,uy,uz
1,36,59.604,-1.05346e-06,-7.94525e-06,-1.21122e-05
1,36,60.8722,-1.75031e-07,-1.0698e-05,-1.53545e-05
1,36,62.1404,5.65768e-07,-1.02608e-05,-3.4089e-05
1,36,63.4086,1.20627e-06,-1.39263e-05,-3.59023e-05
1,36,64.6767,1.80348e-06,-9.95318e-06,-2.62591e-05
1,36,65.9449,2.18137e-06,-1.01898e-05,-4.35633e-05
1,36,67.2131,2.83729e-06,-9.83296e-06,-4.93643e-05
1,36,68.4812,3.53426e-06,-9.34896e-06,-5.56687e-05
1,36,69.7494,4.28445e-06,-8.73226e-06,-6.26004e-05
1,36,71.0176,5.10415e-06,-7.97378e-06,-7.03275e-05
1,36,72.2858,6.0159e-06,-7.05928e-06,-7.90846e-05
1,36,73.5539,7.05214e-06,-5.9665e-06,-8.92123e-05
1,36,74.8221,8.26379e-06,-4.65169e-06,-0.000101274
1,36,76.0903,1.06178e-05,-2.79936e-05,-5.80492e-05
1,36,77.5586,4.84797e-06,-1.37517e-05,-2.75213e-05
1,36,79.027,5.84734e-06,-1.34318e-05,-6.38226e-06
1,36,80.4953,3.18124e-06,-1.39777e-05,2.75707e-05
1,36,81.9637,0.00115457,-0.00933963,0.0356426
1,36,83.4321,0.00234312,-0.0313834,0.123491
1,36,84.9004,0.00263797,-0.0508709,0.200603
1,36,86.3688,0.0025332,-0.0680953,0.266198
1,36,87.8371,0.00220465,-0.0830611,0.319744
1,36,89.3055,0.00173805,-0.0956395,0.361075
1,36,90.7738,0.00118461,-0.105631,0.390577
1,36,92.2422,0.000579855,-0.112794,0.409165
1,36,93.7106,-4.86884e-05,-0.116847,0.417922
1,36,95.1789,-0.000677473,-0.117475,0.41764
1,36,96.6473,-0.00128424,-0.114324,0.408491
1,36,98.1156,-0.00184567,-0.107014,0.389939
1,36,99.584,-0.0023349,-0.0951761,0.36087
1,36,101.052,-0.00271844,-0.0786041,0.31997
1,36,102.521,-0.00295203,-0.0576435,0.266499
1,36,103.989,-0.00297516,-0.0341048,0.20183
1,36,105.457,-0.00270655,-0.012569,0.131984
1,36,106.926,-0.00205728,0.000455236,0.0689983
1,36,108.394,-0.00104486,0.00266164,0.0253127
1,36,109.862,-0.000150928,0.000340868,0.00375585
1,36,111.331,-5.22081e-06,2.58477e-06,0.000188307
1,36,112.799,-1.98041e-05,1.40851e-05,0.000685207
1,36,114.268,-7.06973e-05,4.90426e-05,0.00301502
1,36,115.736,-0.000236392,0.000675152,0.00763747
1,36,117.204,-0.0015093,-0.00341931,0.0315221
1,36,118.673,-0.00466609,0.0105778,0.114665
1,36,120.141,-0.00777609,0.0775148,0.231147
1,36,121.609,-0.0100631,0.142288,0.318489
1,36,123.078,-0.0117655,0.192388,0.372552
1,36,124.546,-0.013079,0.234876,0.400403
1,36,126.014,-0.0141092,0.275281,0.408418
1,36,127.483,-0.0149082,0.316612,0.400802
1,36,128.951,-0.0154978,0.35992,0.379915
1,36,130.419,-0.0158839,0.404547,0.347227
1,36,131.888,-0.0160592,0.448069,0.303968
1,36,133.356,-0.016005,0.486657,0.251313
1,36,134.825,-0.01571,0.517154,0.190403
1,36,136.293,-0.0151958,0.539302,0.122218
1,36,137.761,-0.0145073,0.55493,0.047275
1,36,139.23,-0.0136815,0.565972,-0.0345275
1,36,140.698,-0.0127273,0.573822,-0.123714
1,36,142.166,-0.0116184,0.579413,-0.220319
1,36,143.635,-0.0102972,0.583376,-0.321455
1,36,145.103,-0.00869818,0.58615,-0.416613
1,36,146.571,-0.00679422,0.588044,-0.486476
1,36,148.04,-0.00468584,0.589195,-0.516157
1,36,149.508,-0.00317538,0.587841,-0.252667
1,36,150.976,-0.00231893,0.583196,0.117709
1,36,152.445,-0.00124421,0.576786,0.175572
1,36,153.913,-0.000416283,0.563009,0.187089
1,36,155.382,8.2756e-05,0.523887,0.175358
1,36,156.85,0.000203793,0.420504,0.145525
1,36,158.318,-6.8406e-05,0.265873,0.0989932
1,36,159.787,-0.000540759,0.0946126,0.0395228
