outer_iter,iter,N1,N2,N3,N4,DT1,DT2,DT3,DT4,cost,R_abs_sum,RT_abs_sum
3,26,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,27,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,28,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,29,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,30,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,31,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,32,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,33,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,34,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,35,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
3,36,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.21961,0.0486139
4,1,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.20748,0.0480658
4,2,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.20748,0.0480658
4,3,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.20748,0.0480658
4,4,60,60,60,60,76.7193,55.381,103.566,51.7438,0,2.20748,0.0480658
4,5,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,6,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,7,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,8,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,9,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,10,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,11,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,12,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,13,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,14,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,15,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,16,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,17,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,18,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,19,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,20,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,21,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,22,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,23,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,24,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,25,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,26,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,27,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,28,60,60,60,60,76.7193,55.381,103.566,51.7439,0,2.20748,0.0480658
4,29,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,30,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,31,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,32,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,33,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,34,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,35,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,36,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,37,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,38,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,39,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,40,60,60,60,60,76.7193,55.381,103.566,51.744,0,2.20748,0.0480658
4,41,60,60,60,60,76.7193,55.381,103.566,51.7441,0,2.20748,0.0480658
4,42,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,43,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,44,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,45,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,46,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,47,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,48,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,49,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,50,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,51,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,52,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,53,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,54,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,55,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,56,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,57,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,58,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,59,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,60,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,61,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,62,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,63,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,64,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,65,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,66,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,67,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,68,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,69,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,70,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,71,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
4,72,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20748,0.0480658
5,1,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,2,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,3,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,4,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,5,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,6,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,7,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,8,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,9,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,10,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,11,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,12,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,13,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,14,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,15,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
5,16,60,60,60,60,76.7193,55.3811,103.566,51.7441,0,2.20032,0.0472458
