outer_iter,iter,N1,N2,N3,N4,DT1,DT2,DT3,DT4,cost,R_abs_sum,RT_abs_sum
1,40,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,41,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,42,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,43,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,44,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,45,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,46,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,47,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,48,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,49,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,50,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,51,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,52,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,53,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,54,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,55,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,56,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,57,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,58,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,59,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,60,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,61,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,62,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,63,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,64,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,65,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,66,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,67,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,68,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,69,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,70,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,71,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,72,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,73,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,74,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,75,60,60,60,60,299.979,299.98,299.978,299.979,0,3.22578,0.302084
1,76,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,77,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,78,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,79,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,80,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,81,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,82,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,83,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,84,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,85,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,86,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,87,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,88,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,89,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,90,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,91,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,92,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,93,60,60,60,60,299.979,299.98,299.979,299.979,0,3.22578,0.302084
1,94,60,60,60,60,299.979,299.98,299.979,299.98,0,3.22578,0.302084
1,95,60,60,60,60,299.979,299.98,299.979,299.98,0,3.22578,0.302084
1,96,60,60,60,60,299.979,299.98,299.979,299.98,0,3.22578,0.302084
1,97,60,60,60,60,299.979,299.98,299.979,299.98,0,3.22578,0.302084
1,98,60,60,60,60,299.979,299.98,299.979,299.98,0,3.22578,0.302084
1,99,60,60,60,60,299.979,299.98,299.979,299.98,0,3.22578,0.302084
1,100,60,60,60,60,299.979,299.98,299.979,299.98,0,3.22578,0.302084
2,1,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,2,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,3,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,4,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,5,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,6,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,7,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,8,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,9,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,10,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,11,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,12,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,13,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,14,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,15,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,16,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,17,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,18,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,19,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,20,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,21,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,22,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,23,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,24,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,25,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,26,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,27,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,28,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,29,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,30,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,31,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,32,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,33,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,34,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,35,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,36,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,37,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,38,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,39,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,40,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,41,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,42,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,43,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,44,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,45,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,46,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,47,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,48,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,49,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,50,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,51,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,52,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,53,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,54,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,55,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,56,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,57,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,58,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,59,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,60,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,61,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,62,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,63,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,64,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,65,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,66,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,67,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,68,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,69,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
2,70,60,60,60,60,299.979,299.98,299.979,299.98,0,3.25991,0.147842
3,1,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,2,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,3,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,4,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,5,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,6,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,7,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,8,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,9,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,10,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,11,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,12,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,13,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,14,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,15,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,16,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,17,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,18,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,19,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
3,20,60,60,60,60,299.979,299.98,299.979,299.98,0,3.11027,0.0378724
4,1,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
4,2,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
4,3,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,1,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,2,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,3,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,4,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,5,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,6,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,7,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,8,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,9,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,10,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,11,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,12,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,13,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,14,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,15,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,16,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,17,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,18,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,19,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,20,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,21,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,22,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,23,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,24,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,25,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,26,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,27,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,28,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,29,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,30,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,31,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,32,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,33,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,34,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,35,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,36,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,37,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,38,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,39,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,40,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,41,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,42,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,43,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,44,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,45,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,46,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,47,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,48,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,49,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,50,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,51,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,52,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,53,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,54,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,55,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,56,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,57,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,58,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,59,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,60,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,61,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,62,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,63,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,64,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,65,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,66,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,67,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,68,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,69,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,70,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,71,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,72,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,73,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,74,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
5,75,60,60,60,60,299.979,299.98,299.979,299.98,0,3.10542,0.043988
6,1,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09343,0.0367583
6,2,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09343,0.0367583
6,3,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09343,0.0367583
6,4,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09343,0.0367583
6,5,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09343,0.0367583
7,1,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09341,0.0367344
7,2,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09341,0.0367344
8,1,60,60,60,60,299.979,299.98,299.979,299.98,0,3.09341,0.0367344
