outer_iter,iter,time,x,y,z,vx,vy,vz
0,2,1.00015,9.99999,-35,5.00015,-1.57905e-05,4.31619e-05,0.000295247
0,2,2.0003,9.99997,-34.9999,5.00059,-3.02817e-05,8.73003e-05,0.000582764
0,2,3.00046,9.99993,-34.9998,5.00131,-4.34906e-05,0.000132369,0.000862686
0,2,4.00061,9.99988,-34.9996,5.00231,-5.54339e-05,0.000178322,0.00113515
0,2,5.00076,9.99982,-34.9994,5.00358,-6.6128e-05,0.000225113,0.00140027
0,2,6.00091,9.99975,-34.9992,5.00511,-7.5589e-05,0.000272698,0.00165819
0,2,7.00107,9.99967,-34.9989,5.00689,-8.38324e-05,0.000321032,0.00190903
0,2,8.00122,9.99958,-34.9986,5.00892,-9.08735e-05,0.00037007,0.00215291
0,2,9.00137,9.99949,-34.9982,5.01119,-9.67275e-05,0.000419767,0.00238994
0,2,10.0015,9.99939,-34.9977,5.0137,-0.000101409,0.000470079,0.00262024
0,2,11.0017,9.99929,-34.9972,5.01643,-0.000104932,0.000520962,0.00284392
0,2,12.0018,9.99918,-34.9967,5.01938,-0.000107311,0.00057237,0.00306109
0,2,13.002,9.99907,-34.9961,5.02255,-0.000108559,0.00062426,0.00327186
0,2,14.0021,9.99897,-34.9954,5.02593,-0.000108691,0.000676585,0.00347633
0,2,15.0023,9.99886,-34.9947,5.0295,-0.000107718,0.000729301,0.0036746
0,2,16.0024,9.99875,-34.994,5.03327,-0.000105654,0.000782362,0.00386677
0,2,17.0026,9.99865,-34.9932,5.03723,-0.000102511,0.000835722,0.00405293
0,2,18.0027,9.99855,-34.9923,5.04138,-9.83012e-05,0.000889334,0.00423319
0,2,19.0029,9.99845,-34.9914,5.0457,-9.30371e-05,0.00094315,0.00440763
0,2,20.003,9.99836,-34.9904,5.05019,-8.67301e-05,0.000997123,0.00457634
0,2,21.0032,9.99828,-34.9894,5.05485,-7.93916e-05,0.0010512,0.00473941
0,2,22.0034,9.9982,-34.9883,5.05967,-7.10329e-05,0.00110534,0.00489692
0,2,23.0035,9.99814,-34.9872,5.06464,-6.16647e-05,0.00115949,0.00504895
0,2,24.0037,9.99808,-34.986,5.06976,-5.1298e-05,0.00121359,0.00519559
0,2,25.0038,9.99803,-34.9847,5.07503,-3.99432e-05,0.0012676,0.00533691
0,2,26.004,9.998,-34.9834,5.08044,-2.76105e-05,0.00132145,0.005473
0,2,27.0041,9.99798,-34.9821,5.08598,-1.43101e-05,0.0013751,0.00560391
0,2,28.0043,9.99797,-34.9807,5.09164,-5.19065e-08,0.00142848,0.00572973
0,2,29.0044,9.99798,-34.9792,5.09744,1.51544e-05,0.00148155,0.00585053
0,2,30.0046,9.998,-34.9777,5.10334,3.12993e-05,0.00153423,0.00596637
0,2,31.0047,9.99804,-34.9762,5.10937,4.83734e-05,0.00158648,0.00607732
0,2,32.0049,9.9981,-34.9746,5.1155,6.63675e-05,0.00163822,0.00618345
0,2,33.005,9.99817,-34.9729,5.12173,8.52724e-05,0.0016894,0.00628482
0,2,34.0052,9.99827,-34.9712,5.12807,0.000105079,0.00173994,0.00638148
0,2,35.0053,9.99839,-34.9694,5.1345,0.000125779,0.00178978,0.00647351
0,2,36.0055,9.99852,-34.9676,5.14101,0.000147364,0.00183886,0.00656095
0,2,37.0056,9.99868,-34.9657,5.14762,0.000169824,0.00188709,0.00664387
0,2,38.0058,9.99886,-34.9638,5.1543,0.000193152,0.0019344,0.00672231
0,2,39.0059,9.99907,-34.9619,5.16106,0.000217338,0.00198072,0.00679633
0,2,40.0061,9.9993,-34.9599,5.1679,0.000242376,0.00202597,0.00686598
0,2,41.0062,9.99955,-34.9578,5.17479,0.000268257,0.00207007,0.00693131
0,2,42.0064,9.99983,-34.9557,5.18176,0.000294972,0.00211294,0.00699236
0,2,43.0065,10.0001,-34.9536,5.18878,0.000322514,0.00215448,0.00704918
0,2,44.0067,10.0005,-34.9514,5.19586,0.000350875,0.00219461,0.00710181
0,2,45.0069,10.0008,-34.9492,5.20298,0.000380048,0.00223323,0.00715029
0,2,46.007,10.0012,-34.947,5.21016,0.000410026,0.00227026,0.00719466
0,2,47.0072,10.0017,-34.9447,5.21737,0.0004408,0.00230558,0.00723495
0,2,48.0073,10.0021,-34.9423,5.22463,0.000472364,0.0023391,0.0072712
0,2,49.0075,10.0026,-34.94,5.23192,0.00050471,0.00237071,0.00730343
0,2,50.0076,10.0031,-34.9376,5.23923,0.000537833,0.0024003,0.00733168
0,2,51.0078,10.0037,-34.9352,5.24658,0.000571724,0.00242775,0.00735596
0,2,52.0079,10.0043,-34.9327,5.25395,0.000606378,0.00245295,0.00737631
