outer_iter,iter,time,ux,uy,uz
0,1,0,-0.000171665,0.000160344,0.000991138
0,1,1.00015,-0.000167611,0.000163189,0.000965645
0,1,2.00029,-0.000163622,0.000165897,0.000940603
0,1,3.00044,-0.000159696,0.000168469,0.000916001
0,1,4.00058,-0.000155833,0.000170905,0.000891828
0,1,5.00073,-0.00015203,0.000173208,0.000868074
0,1,6.00087,-0.000148286,0.000175376,0.000844729
0,1,7.00102,-0.0001446,0.000177412,0.000821783
0,1,8.00116,-0.000140969,0.000179314,0.000799226
0,1,9.00131,-0.000137393,0.000181083,0.000777049
0,1,10.0015,-0.00013387,0.000182718,0.000755243
0,1,11.0016,-0.000130399,0.000184218,0.000733798
0,1,12.0017,-0.000126978,0.000185583,0.000712706
0,1,13.0019,-0.000123605,0.000186811,0.000691958
0,1,14.002,-0.00012028,0.000187901,0.000671545
0,1,15.0022,-0.000117002,0.00018885,0.000651459
0,1,16.0023,-0.000113768,0.000189658,0.000631691
0,1,17.0025,-0.000110577,0.000190321,0.000612234
0,1,18.0026,-0.000107429,0.000190837,0.00059308
0,1,19.0028,-0.000104321,0.000191204,0.000574221
0,1,20.0029,-0.000101254,0.000191417,0.00055565
0,1,21.003,-9.82245e-05,0.000191475,0.000537359
0,1,22.0032,-9.52326e-05,0.000191372,0.000519341
0,1,23.0033,-9.22769e-05,0.000191106,0.000501588
0,1,24.0035,-8.93562e-05,0.000190672,0.000484095
0,1,25.0036,-8.64694e-05,0.000190065,0.000466854
0,1,26.0038,-8.36154e-05,0.000189282,0.000449859
0,1,27.0039,-8.07931e-05,0.000188317,0.000433104
0,1,28.0041,-7.80016e-05,0.000187164,0.000416581
0,1,29.0042,-7.52397e-05,0.000185819,0.000400285
0,1,30.0044,-7.25065e-05,0.000184275,0.000384209
0,1,31.0045,-6.9801e-05,0.000182528,0.000368348
0,1,32.0046,-6.71222e-05,0.000180569,0.000352696
0,1,33.0048,-6.44693e-05,0.000178393,0.000337246
0,1,34.0049,-6.18411e-05,0.000175993,0.000321993
0,1,35.0051,-5.92369e-05,0.000173362,0.000306931
0,1,36.0052,-5.66557e-05,0.000170491,0.000292054
0,1,37.0054,-5.40966e-05,0.000167374,0.000277357
0,1,38.0055,-5.15586e-05,0.000164002,0.000262832
0,1,39.0057,-4.90407e-05,0.000160367,0.000248473
0,1,40.0058,-4.65421e-05,0.000156459,0.000234275
0,1,41.0059,-4.40616e-05,0.000152268,0.000220231
0,1,42.0061,-4.15982e-05,0.000147785,0.000206334
0,1,43.0062,-3.9151e-05,0.000142998,0.000192576
0,1,44.0064,-3.67186e-05,0.000137897,0.000178951
0,1,45.0065,-3.43001e-05,0.00013247,0.000165451
0,1,46.0067,-3.18942e-05,0.000126703,0.000152068
0,1,47.0068,-2.94997e-05,0.000120585,0.000138794
0,1,48.007,-2.71154e-05,0.0001141,0.00012562
0,1,49.0071,-2.47401e-05,0.000107235,0.000112539
0,1,50.0073,-2.23725e-05,9.99745e-05,9.95423e-05
0,1,51.0074,-2.00116e-05,9.23029e-05,8.66212e-05
0,1,52.0075,-1.7656e-05,8.42045e-05,7.37678e-05
0,1,53.0077,-1.53049e-05,7.56628e-05,6.09743e-05
0,1,54.0078,-1.29571e-05,6.66614e-05,4.82328e-05
0,1,55.008,-1.06118e-05,5.71835e-05,3.55361e-05
0,1,56.0081,-8.26823e-06,4.72122e-05,2.28773e-05
0,1,57.0083,-5.92569e-06,3.67305e-05,1.02498e-05
0,1,58.0084,-3.58362e-06,2.57213e-05,-2.35233e-06
0,1,59.0086,-1.24161e-06,1.41679e-05,-1.49348e-05
0,1,60.0087,-2.0817e-06,-0.000345911,-0.000247705
0,1,61.0088,-3.14966e-06,-0.00160605,0.00113519
0,1,62.009,-6.26436e-06,-0.00249505,0.00228035
0,1,63.0091,-1.04079e-05,-0.0030745,0.00321038
0,1,64.0093,-1.4809e-05,-0.00340145,0.00394717
0,1,65.0094,-1.89143e-05,-0.00352754,0.00451171
0,1,66.0096,-2.23564e-05,-0.00349855,0.00492399
0,1,67.0097,-2.49213e-05,-0.00335424,0.00520285
0,1,68.0099,-2.6517e-05,-0.00312849,0.00536594
0,1,69.01,-2.71444e-05,-0.00284955,0.00542968
0,1,70.0102,-2.68719e-05,-0.0025405,0.00540921
0,1,71.0103,-2.58123e-05,-0.00221969,0.0053184
0,1,72.0104,-2.41051e-05,-0.00190131,0.0051699
0,1,73.0106,-2.1901e-05,-0.00159594,0.00497513
0,1,74.0107,-1.93503e-05,-0.00131103,0.00474434
0,1,75.0109,-1.65948e-05,-0.00105149,0.00448667
0,1,76.011,-1.37617e-05,-0.000820096,0.00421021
0,1,77.0112,-1.09601e-05,-0.000617967,0.00392203
0,1,78.0113,-8.27896e-06,-0.000444913,0.0036283
0,1,79.0115,-5.78745e-06,-0.000299779,0.00333432
0,1,80.0116,-3.53524e-06,-0.000180725,0.0030446
0,1,81.0117,-1.5543e-06,-8.54598e-05,0.00276292
0,1,82.0119,1.38942e-07,-1.14303e-05,0.00249242
0,1,83.012,1.54129e-06,4.40237e-05,0.00223565
0,1,84.0122,2.66023e-06,8.35538e-05,0.00199461
0,1,85.0123,3.51146e-06,0.000109716,0.00177084
0,1,86.0125,4.11662e-06,0.00012491,0.00156548
0,1,87.0126,4.50117e-06,0.000131339,0.00137928
0,1,88.0128,4.6926e-06,0.00013099,0.00121267
0,1,89.0129,4.7189e-06,0.000125623,0.00106581
0,1,90.0131,4.60734e-06,0.000116778,0.000938613
0,1,91.0132,4.38353e-06,0.000105782,0.000830766
0,1,92.0133,4.07079e-06,9.37673e-05,0.000741784
0,1,93.0135,3.68974e-06,8.16906e-05,0.000671016
0,1,94.0136,3.25817e-06,7.0354e-05,0.000617668
0,1,95.0138,2.791e-06,6.0425e-05,0.000580819
0,1,96.0139,2.30053e-06,5.2457e-05,0.000559431
0,1,97.0141,1.79671e-06,4.69051e-05,0.000552357
0,1,98.0142,1.28761e-06,4.41406e-05,0.000558348
0,1,99.0144,7.79852e-07,4.44601e-05,0.000576053
0,1,100.015,2.79159e-07,4.80906e-05,0.000604019
0,1,101.015,-2.09131e-07,5.51898e-05,0.000640688
0,1,102.015,-6.79578e-07,6.58407e-05,0.000684393
0,1,103.015,-1.12621e-06,8.00407e-05,0.000733345
0,1,104.015,-1.5422e-06,9.76865e-05,0.000785631
0,1,105.015,-1.91967e-06,0.000118553,0.000839189
0,1,106.015,-2.24966e-06,0.000142267,0.000891802
0,1,107.016,-2.52228e-06,0.000168282,0.000941067
0,1,108.016,-2.72709e-06,0.00019584,0.000984385
0,1,109.016,-2.85368e-06,0.000223935,0.00101893
0,1,110.016,-2.89239e-06,0.000251268,0.00104164
0,1,111.016,-2.83539e-06,0.000276181,0.00104919
0,1,112.016,-2.67798e-06,0.000296591,0.00103803
0,1,113.016,-2.42048e-06,0.000309923,0.00100434
0,1,114.017,-2.07076e-06,0.000313066,0.000944065
0,1,115.017,-1.64715e-06,0.00030237,0.000852931
0,1,116.017,-1.18165e-06,0.000273671,0.000726461
0,1,117.017,-7.22809e-07,0.000222339,0.000559996
0,1,118.017,-3.38465e-07,0.000143339,0.000348728
0,1,119.017,-1.17708e-07,4.87867e-05,0.000114221
0,1,120.017,-3.49672e-06,5.9506e-05,-0.000136963
0,1,121.018,-3.47442e-06,5.75553e-05,-0.000133498
0,1,122.018,-3.4521e-06,5.55871e-05,-0.000130146
0,1,123.018,-3.42974e-06,5.36034e-05,-0.000126905
0,1,124.018,-3.40733e-06,5.16061e-05,-0.000123771
0,1,125.018,-3.38482e-06,4.95972e-05,-0.00012074
0,1,126.018,-3.3622e-06,4.75788e-05,-0.000117808
0,1,127.018,-3.33942e-06,4.55528e-05,-0.000114972
0,1,128.019,-3.31646e-06,4.35214e-05,-0.000112227
0,1,129.019,-3.29327e-06,4.14865e-05,-0.000109571
0,1,130.019,-3.26981e-06,3.94504e-05,-0.000106998
0,1,131.019,-3.24605e-06,3.74151e-05,-0.000104507
0,1,132.019,-3.22194e-06,3.53828e-05,-0.000102092
0,1,133.019,-3.19742e-06,3.33556e-05,-9.97513e-05
0,1,134.019,-3.17245e-06,3.13359e-05,-9.748e-05
0,1,135.02,-3.14698e-06,2.93256e-05,-9.5275e-05
0,1,136.02,-3.12094e-06,2.73273e-05,-9.31326e-05
0,1,137.02,-3.09429e-06,2.53431e-05,-9.10492e-05
0,1,138.02,-3.06695e-06,2.33753e-05,-8.90214e-05
0,1,139.02,-3.03886e-06,2.14263e-05,-8.70455e-05
0,1,140.02,-3.00996e-06,1.94985e-05,-8.51181e-05
0,1,141.02,-2.98017e-06,1.75943e-05,-8.32356e-05
0,1,142.021,-2.94941e-06,1.5716e-05,-8.13944e-05
0,1,143.021,-2.91762e-06,1.38663e-05,-7.95911e-05
0,1,144.021,-2.88469e-06,1.20476e-05,-7.78222e-05
0,1,145.021,-2.85056e-06,1.02624e-05,-7.60841e-05
0,1,146.021,-2.81513e-06,8.51339e-06,-7.43733e-05
0,1,147.021,-2.77831e-06,6.80305e-06,-7.26863e-05
0,1,148.021,-2.74e-06,5.13406e-06,-7.10197e-05
0,1,149.022,-2.70009e-06,3.50911e-06,-6.937e-05
0,1,150.022,-2.65849e-06,1.9309e-06,-6.77336e-05
0,1,151.022,-2.61508e-06,4.0217e-07,-6.61069e-05
0,1,152.022,-2.56974e-06,-1.0743e-06,-6.44866e-05
0,1,153.022,-2.52236e-06,-2.4957e-06,-6.28691e-05
0,1,154.022,-2.47281e-06,-3.85918e-06,-6.12508e-05
0,1,155.022,-2.42095e-06,-5.16185e-06,-5.96282e-05
0,1,156.023,-2.36664e-06,-6.40079e-06,-5.79976e-05
0,1,157.023,-2.30975e-06,-7.57302e-06,-5.63555e-05
0,1,158.023,-2.25011e-06,-8.67555e-06,-5.46981e-05
0,1,159.023,-2.18757e-06,-9.7053e-06,-5.30218e-05
0,1,160.023,-2.12195e-06,-1.06591e-05,-5.13227e-05
0,1,161.023,-2.05307e-06,-1.15339e-05,-4.95969e-05
0,1,162.023,-1.98074e-06,-1.23263e-05,-4.78406e-05
0,1,163.024,-1.90476e-06,-1.30331e-05,-4.60496e-05
0,1,164.024,-1.82492e-06,-1.36508e-05,-4.42197e-05
0,1,165.024,-1.74098e-06,-1.41758e-05,-4.23468e-05
0,1,166.024,-1.6527e-06,-1.46046e-05,-4.04263e-05
0,1,167.024,-1.55984e-06,-1.49334e-05,-3.84537e-05
0,1,168.024,-1.46212e-06,-1.51583e-05,-3.64244e-05
0,1,169.025,-1.35926e-06,-1.52754e-05,-3.43335e-05
0,1,170.025,-1.25096e-06,-1.52804e-05,-3.21763e-05
0,1,171.025,-1.13693e-06,-1.51693e-05,-2.99476e-05
0,1,172.025,-1.01683e-06,-1.49375e-05,-2.76425e-05
0,1,173.025,-8.90327e-07,-1.45807e-05,-2.52557e-05
0,1,174.025,-7.57081e-07,-1.40942e-05,-2.27822e-05
0,1,175.025,-6.16733e-07,-1.34732e-05,-2.02166e-05
0,1,176.026,-4.68911e-07,-1.27131e-05,-1.75538e-05
0,1,177.026,-3.13238e-07,-1.1809e-05,-1.47886e-05
0,1,178.026,-1.49324e-07,-1.0756e-05,-1.19157e-05
0,1,179.026,2.32328e-08,-9.54897e-06,-8.92994e-06
0,1,180.026,5.09772e-06,-0.000101947,-8.03848e-05
0,1,181.026,5.65497e-06,0.00048056,0.00040332
0,1,182.026,7.18279e-06,0.000963301,0.000804119
0,1,183.027,9.39895e-06,0.00135573,0.00112988
0,1,184.027,1.20602e-05,0.00166701,0.00138821
0,1,185.027,1.49604e-05,0.00190594,0.00158643
0,1,186.027,1.79275e-05,0.00208086,0.00173148
0,1,187.027,2.08216e-05,0.00219967,0.00182991
0,1,188.027,2.35318e-05,0.00226975,0.00188787
0,1,189.027,2.59731e-05,0.00229794,0.00191105
0,1,190.028,2.80838e-05,0.00229059,0.00190471
0,1,191.028,2.98224e-05,0.00225347,0.00187365
0,1,192.028,3.11652e-05,0.00219185,0.00182226
0,1,193.028,3.2103e-05,0.00211049,0.00175448
0,1,194.028,3.26397e-05,0.00201364,0.00167386
0,1,195.028,3.27888e-05,0.0019051,0.00158355
0,1,196.028,3.25725e-05,0.00178821,0.00148631
0,1,197.029,3.20187e-05,0.00166587,0.00138457
0,1,198.029,3.11603e-05,0.00154061,0.00128044
0,1,199.029,3.0033e-05,0.0014146,0.0011757
0,1,200.029,2.86744e-05,0.00128966,0.00107187
0,1,201.029,2.71227e-05,0.00116731,0.000970224
0,1,202.029,2.54159e-05,0.00104879,0.000871784
0,1,203.029,2.35909e-05,0.000935089,0.000777379
0,1,204.03,2.16829e-05,0.000826981,0.00068765
0,1,205.03,1.97251e-05,0.000725037,0.000603073
0,1,206.03,1.7748e-05,0.000629655,0.000523981
0,1,207.03,1.57795e-05,0.000541083,0.00045058
0,1,208.03,1.38444e-05,0.000459439,0.00038297
0,1,209.03,1.19647e-05,0.000384731,0.000321159
0,1,210.03,1.01591e-05,0.000316873,0.000265075
0,1,211.031,8.44366e-06,0.000255703,0.000214585
0,1,212.031,6.83129e-06,0.000200998,0.000169504
0,1,213.031,5.3323e-06,0.000152482,0.000129603
0,1,214.031,3.9544e-06,0.000109847,9.4624e-05
0,1,215.031,2.70291e-06,7.27534e-05,6.42845e-05
0,1,216.031,1.58093e-06,4.08439e-05,3.82859e-05
0,1,217.031,5.89593e-07,1.37507e-05,1.63196e-05
0,1,218.032,-2.7181e-07,-8.89912e-06,-1.92753e-06
0,1,219.032,-1.00557e-06,-2.74774e-05,-1.67691e-05
0,1,220.032,-1.61538e-06,-4.23506e-05,-2.85152e-05
0,1,221.032,-2.10618e-06,-5.38765e-05,-3.747e-05
0,1,222.032,-2.48396e-06,-6.24006e-05,-4.39286e-05
0,1,223.032,-2.7556e-06,-6.82542e-05,-4.8176e-05
0,1,224.032,-2.92869e-06,-7.17524e-05,-5.04853e-05
0,1,225.033,-3.01147e-06,-7.31927e-05,-5.11166e-05
0,1,226.033,-3.01262e-06,-7.28543e-05,-5.0317e-05
0,1,227.033,-2.94118e-06,-7.09973e-05,-4.83194e-05
0,1,228.033,-2.80647e-06,-6.78627e-05,-4.53435e-05
0,1,229.033,-2.61805e-06,-6.36727e-05,-4.1596e-05
0,1,230.033,-2.38563e-06,-5.86324e-05,-3.72719e-05
0,1,231.034,-2.11916e-06,-5.29307e-05,-3.25555e-05
0,1,232.034,-1.82882e-06,-4.67427e-05,-2.76227e-05
0,1,233.034,-1.52506e-06,-4.02319e-05,-2.26425e-05
0,1,234.034,-1.21869e-06,-3.35521e-05,-1.77785e-05
0,1,235.034,-9.20902e-07,-2.68499e-05,-1.31905e-05
0,1,236.034,-6.43345e-07,-2.02657e-05,-9.03565e-06
0,1,237.034,-3.98134e-07,-1.39355e-05,-5.4694e-06
0,1,238.035,-1.97897e-07,-7.99237e-06,-2.64613e-06
0,1,239.035,-5.57992e-08,-2.56699e-06,-7.19742e-07
0,2,0,-0.000511333,0.000431382,0.00301085
0,2,1.00015,-0.000499288,0.000440817,0.00293356
0,2,2.0003,-0.000487434,0.000449817,0.00285763
0,2,3.00046,-0.000475766,0.000458385,0.00278303
0,2,4.00061,-0.00046428,0.000466525,0.00270973
0,2,5.00076,-0.000452971,0.000474241,0.0026377
0,2,6.00091,-0.000441836,0.000481535,0.0025669
0,2,7.00107,-0.000430869,0.000488408,0.0024973
0,2,8.00122,-0.000420066,0.000494861,0.00242889
0,2,9.00137,-0.000409424,0.000500896,0.00236162
0,2,10.0015,-0.000398937,0.00050651,0.00229548
0,2,11.0017,-0.000388602,0.000511703,0.00223043
0,2,12.0018,-0.000378415,0.000516473,0.00216644
0,2,13.002,-0.000368372,0.000520818,0.00210349
0,2,14.0021,-0.000358468,0.000524733,0.00204156
0,2,15.0023,-0.000348701,0.000528215,0.00198062
0,2,16.0024,-0.000339065,0.000531258,0.00192064
0,2,17.0026,-0.000329558,0.000533858,0.0018616
0,2,18.0027,-0.000320175,0.000536006,0.00180347
0,2,19.0029,-0.000310914,0.000537697,0.00174624
0,2,20.003,-0.00030177,0.000538922,0.00168988
0,2,21.0032,-0.000292739,0.000539672,0.00163436
0,2,22.0034,-0.00028382,0.000539938,0.00157967
0,2,23.0035,-0.000275007,0.00053971,0.00152579
0,2,24.0037,-0.000266298,0.000538976,0.00147269
0,2,25.0038,-0.00025769,0.000537724,0.00142035
0,2,26.004,-0.000249179,0.000535943,0.00136876
0,2,27.0041,-0.000240763,0.000533618,0.00131789
0,2,28.0043,-0.000232438,0.000530736,0.00126772
0,2,29.0044,-0.000224201,0.000527282,0.00121824
0,2,30.0046,-0.00021605,0.00052324,0.00116943
0,2,31.0047,-0.000207982,0.000518594,0.00112127
0,2,32.0049,-0.000199993,0.000513326,0.00107374
0,2,33.005,-0.000192082,0.000507419,0.00102682
0,2,34.0052,-0.000184244,0.000500854,0.000980494
0,2,35.0053,-0.000176479,0.000493611,0.000934747
0,2,36.0055,-0.000168782,0.000485669,0.00088956
0,2,37.0056,-0.000161152,0.000477007,0.000844913
0,2,38.0058,-0.000153585,0.000467601,0.000800789
0,2,39.0059,-0.000146078,0.000457428,0.000757168
0,2,40.0061,-0.00013863,0.000446463,0.000714032
0,2,41.0062,-0.000131236,0.000434678,0.000671359
0,2,42.0064,-0.000123893,0.000422046,0.00062913
0,2,43.0065,-0.0001166,0.000408536,0.000587322
0,2,44.0067,-0.000109351,0.000394117,0.000545913
0,2,45.0069,-0.000102144,0.000378756,0.00050488
0,2,46.007,-9.49758e-05,0.000362417,0.000464198
0,2,47.0072,-8.78419e-05,0.000345064,0.000423844
0,2,48.0073,-8.0739e-05,0.000326657,0.000383792
0,2,49.0075,-7.36635e-05,0.000307156,0.000344016
0,2,50.0076,-6.66118e-05,0.000286518,0.000304491
0,2,51.0078,-5.95802e-05,0.000264701,0.000265193
0,2,52.0079,-5.25654e-05,0.000241659,0.000226095
0,2,53.0081,-4.55643e-05,0.000217346,0.000187175
0,2,54.0082,-3.85738e-05,0.000191716,0.000148408
0,2,55.0084,-3.15912e-05,0.000164722,0.000109772
0,2,56.0085,-2.46142e-05,0.000136315,7.12461e-05
0,2,57.0087,-1.76407e-05,0.000106448,3.28106e-05
0,2,58.0088,-1.06689e-05,7.50726e-05,-5.55325e-06
0,2,59.009,-3.69772e-06,4.21419e-05,-4.38624e-05
0,2,60.0091,-7.02411e-06,-0.000796957,-0.000880093
0,2,61.0093,-9.74502e-06,-0.0042604,0.00297212
0,2,62.0094,-1.82633e-05,-0.0068084,0.00621636
0,2,63.0096,-2.99982e-05,-0.00856726,0.00889872
0,2,64.0097,-4.28944e-05,-0.00965892,0.0110658
0,2,65.0099,-5.53867e-05,-0.0101987,0.0127645
0,2,66.0101,-6.63535e-05,-0.0102935,0.0140409
0,2,67.0102,-7.50617e-05,-0.0100404,0.0149406
0,2,68.0104,-8.1108e-05,-0.00952613,0.0155075
0,2,69.0105,-8.4359e-05,-0.00882645,0.0157839
0,2,70.0107,-8.4892e-05,-0.00800621,0.0158099
0,2,71.0108,-8.29401e-05,-0.00711965,0.0156233
0,2,72.011,-7.88427e-05,-0.00621098,0.0152592
0,2,73.0111,-7.30014e-05,-0.00531511,0.0147499
0,2,74.0113,-6.58437e-05,-0.00445858,0.0141253
0,2,75.0114,-5.77941e-05,-0.00366052,0.0134121
0,2,76.0116,-4.92513e-05,-0.0029337,0.0126344
0,2,77.0117,-4.05727e-05,-0.00228553,0.0118137
0,2,78.0119,-3.20644e-05,-0.00171904,0.0109688
0,2,79.012,-2.3976e-05,-0.0012338,0.0101162
0,2,80.0122,-1.64999e-05,-0.000826713,0.00927005
0,2,81.0123,-9.77313e-06,-0.000492781,0.00844239
0,2,82.0125,-3.88221e-06,-0.000225698,0.0076433
0,2,83.0127,1.1311e-06,-1.83814e-05,0.00688109
0,2,84.0128,5.26272e-06,0.000136604,0.00616245
0,2,85.013,8.53906e-06,0.000246718,0.00549261
0,2,86.0131,1.10099e-05,0.00031919,0.00487549
0,2,87.0133,1.27415e-05,0.000360843,0.00431387
0,2,88.0134,1.38108e-05,0.000377973,0.00380948
0,2,89.0136,1.43001e-05,0.000376283,0.00336317
0,2,90.0137,1.42924e-05,0.000360855,0.00297501
0,2,91.0139,1.38686e-05,0.000336155,0.00264435
0,2,92.014,1.31043e-05,0.000306056,0.00236997
0,2,93.0142,1.20684e-05,0.000273883,0.0021501
0,2,94.0143,1.0822e-05,0.000242459,0.00198251
0,2,95.0145,9.41849e-06,0.000214168,0.00186454
0,2,96.0146,7.90312e-06,0.000190995,0.00179316
0,2,97.0148,6.31427e-06,0.000174586,0.00176498
0,2,98.0149,4.6843e-06,0.000166278,0.00177627
0,2,99.0151,3.0409e-06,0.000167135,0.00182299
0,2,100.015,1.40855e-06,0.000177957,0.00190075
0,2,101.015,-1.90025e-07,0.000199286,0.00200485
0,2,102.016,-1.73245e-06,0.000231391,0.00213024
0,2,103.016,-3.19546e-06,0.000274242,0.0022715
0,2,104.016,-4.55403e-06,0.000327461,0.00242282
0,2,105.016,-5.78088e-06,0.000390271,0.00257795
0,2,106.016,-6.84641e-06,0.000461428,0.00273018
0,2,107.016,-7.71937e-06,0.000539138,0.00287224
0,2,108.016,-8.36796e-06,0.000620975,0.00299629
0,2,109.017,-8.76163e-06,0.000703773,0.00309384
0,2,110.017,-8.87341e-06,0.000783505,0.00315571
0,2,111.017,-8.68289e-06,0.000855118,0.00317202
0,2,112.017,-8.18014e-06,0.000912354,0.00313221
0,2,113.017,-7.37121e-06,0.000947586,0.00302499
0,2,114.017,-6.28518e-06,0.00095173,0.00283849
0,2,115.018,-4.98243e-06,0.000914276,0.00256022
0,2,116.018,-3.56308e-06,0.000823395,0.00217721
0,2,117.018,-2.17473e-06,0.00066611,0.00167603
0,2,118.018,-1.01918e-06,0.000428487,0.00104292
0,2,119.018,-3.56124e-07,0.000145858,0.000341528
0,2,120.018,-1.05545e-05,0.00017932,-0.000408606
0,2,121.018,-1.04891e-05,0.000173551,-0.000398209
0,2,122.019,-1.04236e-05,0.000167729,-0.000388154
0,2,123.019,-1.03578e-05,0.00016186,-0.000378428
0,2,124.019,-1.02916e-05,0.00015595,-0.000369021
0,2,125.019,-1.0225e-05,0.000150005,-0.000359922
0,2,126.019,-1.01579e-05,0.000144031,-0.000351119
0,2,127.019,-1.00902e-05,0.000138033,-0.000342601
0,2,128.02,-1.00217e-05,0.000132018,-0.000334357
0,2,129.02,-9.95241e-06,0.000125992,-0.000326376
0,2,130.02,-9.88217e-06,0.000119961,-0.000318648
0,2,131.02,-9.81086e-06,0.000113931,-0.000311161
0,2,132.02,-9.73834e-06,0.000107909,-0.000303905
0,2,133.02,-9.66446e-06,0.0001019,-0.000296869
0,2,134.02,-9.58909e-06,9.59125e-05,-0.000290043
0,2,135.021,-9.51205e-06,8.99516e-05,-0.000283415
0,2,136.021,-9.43319e-06,8.40243e-05,-0.000276975
0,2,137.021,-9.35233e-06,7.81373e-05,-0.000270712
0,2,138.021,-9.26929e-06,7.22975e-05,-0.000264617
0,2,139.021,-9.18387e-06,6.65116e-05,-0.000258678
0,2,140.021,-9.09587e-06,6.07868e-05,-0.000252886
0,2,141.022,-9.00508e-06,5.513e-05,-0.000247229
0,2,142.022,-8.91128e-06,4.95484e-05,-0.000241697
0,2,143.022,-8.81424e-06,4.40493e-05,-0.00023628
0,2,144.022,-8.71371e-06,3.86399e-05,-0.000230968
0,2,145.022,-8.60945e-06,3.33278e-05,-0.000225749
0,2,146.022,-8.50118e-06,2.81205e-05,-0.000220615
0,2,147.022,-8.38865e-06,2.30255e-05,-0.000215554
0,2,148.023,-8.27155e-06,1.80507e-05,-0.000210557
0,2,149.023,-8.14959e-06,1.32039e-05,-0.000205612
0,2,150.023,-8.02246e-06,8.49286e-06,-0.00020071
0,2,151.023,-7.88983e-06,3.92575e-06,-0.00019584
0,2,152.023,-7.75137e-06,-4.89359e-07,-0.000190992
0,2,153.023,-7.60671e-06,-4.74425e-06,-0.000186155
0,2,154.023,-7.45549e-06,-8.8306e-06,-0.000181319
0,2,155.024,-7.29732e-06,-1.274e-05,-0.000176474
0,2,156.024,-7.13178e-06,-1.64639e-05,-0.000171608
0,2,157.024,-6.95846e-06,-1.99937e-05,-0.000166711
0,2,158.024,-6.77689e-06,-2.33205e-05,-0.000161772
0,2,159.024,-6.58661e-06,-2.64355e-05,-0.000156781
0,2,160.024,-6.38712e-06,-2.93295e-05,-0.000151725
0,2,161.025,-6.17788e-06,-3.19934e-05,-0.000146594
0,2,162.025,-5.95834e-06,-3.44176e-05,-0.000141375
0,2,163.025,-5.7279e-06,-3.65925e-05,-0.000136057
0,2,164.025,-5.48594e-06,-3.85082e-05,-0.000130628
0,2,165.025,-5.23179e-06,-4.01543e-05,-0.000125074
0,2,166.025,-4.96474e-06,-4.15204e-05,-0.000119382
0,2,167.025,-4.68405e-06,-4.25956e-05,-0.00011354
0,2,168.026,-4.38894e-06,-4.33687e-05,-0.000107533
0,2,169.026,-4.07858e-06,-4.38281e-05,-0.000101347
0,2,170.026,-3.75212e-06,-4.39618e-05,-9.49677e-05
0,2,171.026,-3.40863e-06,-4.37574e-05,-8.83804e-05
0,2,172.026,-3.04719e-06,-4.32024e-05,-8.15702e-05
0,2,173.026,-2.66681e-06,-4.22836e-05,-7.45219e-05
0,2,174.027,-2.26649e-06,-4.09876e-05,-6.72203e-05
0,2,175.027,-1.84517e-06,-3.93009e-05,-5.96501e-05
0,2,176.027,-1.40177e-06,-3.72095e-05,-5.17959e-05
0,2,177.027,-9.35193e-07,-3.46992e-05,-4.36424e-05
0,2,178.027,-4.44292e-07,-3.17557e-05,-3.51744e-05
0,2,179.027,7.20993e-08,-2.83644e-05,-2.63767e-05
0,2,180.027,1.53288e-05,-0.000336572,-0.000276563
0,2,181.028,1.67217e-05,0.00134095,0.00109082
0,2,182.028,2.09473e-05,0.00274273,0.0022361
0,2,183.028,2.72233e-05,0.00389263,0.00317806
0,2,184.028,3.48656e-05,0.00481412,0.00393526
0,2,185.028,4.32851e-05,0.00553006,0.0045258
0,2,186.028,5.19834e-05,0.00606251,0.00496724
0,2,187.029,6.05476e-05,0.00643261,0.00527642
0,2,188.029,6.86439e-05,0.00666039,0.0054694
0,2,189.029,7.60116e-05,0.00676476,0.00556133
0,2,190.029,8.24558e-05,0.00676337,0.00556642
