outer_iter,iter,time,x,y,z,vx,vy,vz
0,1,334.999,-0.000102198,-24.9487,74.8094,7.10646e-06,-5.45686e-05,-0.00475656
0,1,339.999,-6.64315e-05,-24.9491,74.786,7.0724e-06,-0.000125206,-0.00462471
0,1,344.999,-3.57754e-05,-24.9498,74.7629,5.17863e-06,-0.000131581,-0.004611
0,1,349.999,-1.53475e-05,-24.9504,74.7396,3.03677e-06,-0.000107146,-0.00471089
0,1,354.999,-4.44801e-06,-24.9508,74.7155,1.38364e-06,-7.36539e-05,-0.0049115
0,1,359.999,-1.61338e-07,-24.9511,74.6903,3.8652e-07,-4.2968e-05,-0.00519591
0,1,364.999,5.28934e-07,-24.9513,74.6634,-6.8793e-08,-1.99486e-05,-0.00554614
0,1,369.999,-1.62412e-07,-24.9513,74.6347,-1.81142e-07,-5.23174e-06,-0.00594519
0,1,374.999,-9.7392e-07,-24.9513,74.6039,-1.29277e-07,2.61632e-06,-0.00637812
0,1,379.999,-1.39525e-06,-24.9513,74.5709,-3.37161e-08,5.68105e-06,-0.00683261
0,1,384.999,-1.37229e-06,-24.9513,74.5355,4.33196e-08,5.91336e-06,-0.00729907
0,1,389.999,-1.05414e-06,-24.9513,74.4979,8.19219e-08,4.79692e-06,-0.00777043
0,1,394.999,-6.27579e-07,-24.9513,74.4578,8.59862e-08,3.29273e-06,-0.00824184
0,1,399.999,-2.34903e-07,-24.9512,74.4154,6.86082e-08,1.9223e-06,-0.00871023
0,1,404.999,4.90386e-08,-24.9512,74.3707,4.31163e-08,8.97219e-07,-0.00917392
0,1,409.999,2.07294e-07,-24.9512,74.3237,1.90037e-08,2.42968e-07,-0.00963225
0,1,414.999,2.59239e-07,-24.9512,74.2744,1.14406e-09,-1.05613e-07,-0.0100852
0,1,419.999,2.39482e-07,-24.9512,74.2229,-9.29275e-09,-2.41719e-07,-0.0105333
0,1,424.999,1.82837e-07,-24.9512,74.1691,-1.33844e-08,-2.52078e-07,-0.0109771
0,1,429.999,1.16326e-07,-24.9512,74.1131,-1.31305e-08,-2.02521e-07,-0.0114174
0,1,434.999,5.68644e-08,-24.9512,74.0549,-1.05337e-08,-1.35765e-07,-0.011855
0,1,439.999,1.24644e-08,-24.9512,73.9946,-7.11707e-09,-7.52733e-08,-0.0122904
0,1,444.999,-1.49798e-08,-24.9512,73.932,-3.7808e-09,-3.1081e-08,-0.0127243
0,1,449.999,-2.67378e-08,-24.9512,73.8673,-8.75792e-10,-5.2769e-09,-0.0131571
0,1,454.999,-2.49318e-08,-24.9512,73.8005,1.61481e-09,3.92378e-09,-0.0135892
0,1,459.999,-1.12348e-08,-24.9512,73.7314,3.85653e-09,-2.21076e-10,-0.0140211
0,1,464.999,1.33321e-08,-24.9512,73.6603,5.94573e-09,-1.38359e-08,-0.014453
0,1,469.999,4.75596e-08,-24.9512,73.5869,7.71246e-09,-3.20381e-08,-0.0148853
0,1,474.999,8.83168e-08,-24.9512,73.5114,8.56226e-09,-4.76896e-08,-0.0153184
0,1,479.999,1.28206e-07,-24.9512,73.4337,7.3897e-09,-4.97892e-08,-0.0157526
0,1,484.999,1.5311e-07,-24.9512,73.3539,2.62193e-09,-2.22244e-08,-0.0161883
0,1,489.999,1.40503e-07,-24.9512,73.2718,-7.5235e-09,5.60374e-08,-0.0166259
0,1,494.999,5.98297e-08,-24.9512,73.1876,-2.44716e-08,2.07793e-07,-0.0170659
0,1,499.999,-1.23298e-07,-24.9512,73.1012,-4.8343e-08,4.49554e-07,-0.0175083
0,1,504.999,-4.37238e-07,-24.9512,73.0125,-7.66429e-08,7.76628e-07,-0.0179533
0,1,509.999,-8.87403e-07,-24.9512,72.9216,-1.02768e-07,1.14009e-06,-0.0184005
0,1,514.999,-1.43249e-06,-24.9512,72.8285,-1.14768e-07,1.41661e-06,-0.0188487
0,1,519.999,-1.95704e-06,-24.9512,72.7331,-9.5126e-08,1.37647e-06,-0.0192962
0,1,524.999,-2.24809e-06,-24.9512,72.6355,-2.25882e-08,6.62024e-07,-0.0197402
0,1,529.999,-1.98921e-06,-24.9512,72.5358,1.22775e-07,-1.20099e-06,-0.0201766
0,1,534.999,-7.90175e-07,-24.9512,72.4338,3.50469e-07,-4.726e-06,-0.0205996
0,1,539.999,1.72767e-06,-24.9513,72.3298,6.46639e-07,-1.02787e-05,-0.0210022
0,1,544.999,5.77684e-06,-24.9513,72.2239,9.59562e-07,-1.77368e-05,-0.0213757
0,1,549.999,1.11851e-05,-24.9514,72.1162,1.18887e-06,-2.59686e-05,-0.02171
0,1,554.999,1.71536e-05,-24.9516,72.0069,1.1874e-06,-3.21549e-05,-0.0219948
0,1,559.999,2.20856e-05,-24.9517,71.8964,7.87357e-07,-3.10742e-05,-0.0222202
0,1,564.999,2.36352e-05,-24.9519,71.7849,-1.37804e-07,-1.46347e-05,-0.0223786
0,1,569.999,1.91691e-05,-24.9518,71.6727,-1.57184e-06,2.78476e-05,-0.0224674
0,1,574.999,6.80602e-06,-24.9515,71.5603,-3.22878e-06,0.000107869,-0.0224921
0,1,579.999,-1.29532e-05,-24.9506,71.4479,-4.44786e-06,0.000233506,-0.0224703
0,1,584.999,-3.53413e-05,-24.949,71.3357,-4.20334e-06,0.000401736,-0.0224371
0,1,589.999,-5.01164e-05,-24.9466,71.2235,-1.37244e-06,0.000586646,-0.0224498
0,1,594.999,-4.27683e-05,-24.9433,71.1108,4.5602e-06,0.000724091,-0.0225945
0,1,599.999,-3.58484e-07,-24.9396,70.9971,1.24868e-05,0.000769956,-0.0229213,phase2_terminal
0,1,599.999,-1.63625e-08,24.9999,74.9998,-9.67842e-06,2.3207e-05,-8.16844e-05,phase3_init
0,1,604.999,-5.36562e-05,25.0001,74.9983,-1.17673e-05,2.89575e-05,-0.000543846
0,1,609.999,-0.000117404,25.0002,74.9944,-1.37206e-05,3.5223e-05,-0.00100439
0,1,614.999,-0.000190561,25.0004,74.9882,-1.55304e-05,4.19315e-05,-0.0014634
0,1,619.999,-0.000272394,25.0006,74.9798,-1.71903e-05,4.90136e-05,-0.00192096
0,1,624.999,-0.000362139,25.0009,74.969,-1.8695e-05,5.64028e-05,-0.00237715
0,1,629.999,-0.000459012,25.0012,74.956,-2.00406e-05,6.40359e-05,-0.00283204
0,1,634.999,-0.000562209,25.0015,74.9407,-2.12243e-05,7.18525e-05,-0.00328571
0,1,639.999,-0.000670915,25.0019,74.9232,-2.22442e-05,7.97958e-05,-0.00373823
0,1,644.999,-0.00078431,25.0023,74.9033,-2.30997e-05,8.78122e-05,-0.00418966
0,1,649.999,-0.000901571,25.0028,74.8813,-2.37908e-05,9.58516e-05,-0.00464007
0,1,654.999,-0.00102188,25.0033,74.8569,-2.43185e-05,0.000103867,-0.0050895
0,1,659.999,-0.00114442,25.0038,74.8304,-2.46846e-05,0.000111815,-0.00553802
0,1,664.999,-0.0012684,25.0044,74.8016,-2.48917e-05,0.000119656,-0.00598567
0,1,669.999,-0.00139302,25.005,74.7705,-2.49427e-05,0.000127352,-0.0064325
0,1,674.999,-0.00151751,25.0057,74.7372,-2.48415e-05,0.000134869,-0.00687856
0,1,679.999,-0.00164113,25.0064,74.7017,-2.45922e-05,0.000142177,-0.00732389
0,1,684.999,-0.00176314,25.0071,74.664,-2.41995e-05,0.000149247,-0.00776852
0,1,689.999,-0.00188284,25.0079,74.6241,-2.36684e-05,0.000156054,-0.00821248
0,1,694.999,-0.00199955,25.0087,74.5819,-2.30045e-05,0.000162575,-0.00865582
0,1,699.999,-0.00211262,25.0095,74.5375,-2.22134e-05,0.00016879,-0.00909856
0,1,704.999,-0.00222143,25.0104,74.4909,-2.13011e-05,0.00017468,-0.00954072
0,1,709.999,-0.00232539,25.0112,74.4421,-2.02738e-05,0.00018023,-0.00998232
0,1,714.999,-0.00242394,25.0122,74.3911,-1.91378e-05,0.000185427,-0.0104234
0,1,719.999,-0.00251656,25.0131,74.3379,-1.78998e-05,0.000190258,-0.010864
0,1,724.999,-0.00260274,25.0141,74.2824,-1.65663e-05,0.000194713,-0.011304
0,1,729.999,-0.00268204,25.015,74.2248,-1.5144e-05,0.000198786,-0.0117436
0,1,734.999,-0.00275401,25.016,74.165,-1.36396e-05,0.000202468,-0.0121828
0,1,739.999,-0.00281827,25.0171,74.103,-1.20599e-05,0.000205756,-0.0126214
0,1,744.999,-0.00287447,25.0181,74.0388,-1.04118e-05,0.000208646,-0.0130597
0,1,749.999,-0.00292226,25.0192,73.9724,-8.70176e-06,0.000211136,-0.0134975
0,1,754.999,-0.00296137,25.0202,73.9038,-6.93663e-06,0.000213225,-0.0139348
0,1,759.999,-0.00299152,25.0213,73.833,-5.12298e-06,0.000214916,-0.0143717
0,1,764.999,-0.0030125,25.0224,73.7601,-3.26729e-06,0.000216208,-0.0148082
0,1,769.999,-0.00302411,25.0234,73.685,-1.37597e-06,0.000217108,-0.0152443
0,1,774.999,-0.0030262,25.0245,73.6077,5.44743e-07,0.000217619,-0.01568
0,1,779.999,-0.00301861,25.0256,73.5282,2.48875e-06,0.000217747,-0.0161152
0,1,784.999,-0.00300126,25.0267,73.4465,4.45014e-06,0.000217501,-0.01655
0,1,789.999,-0.00297408,25.0278,73.3627,6.42323e-06,0.000216889,-0.0169843
0,1,794.999,-0.00293701,25.0289,73.2767,8.40253e-06,0.000215924,-0.0174182
0,1,799.999,-0.00289004,25.03,73.1885,1.03828e-05,0.000214616,-0.0178517
0,1,804.999,-0.00283318,25.031,73.0981,1.23593e-05,0.00021298,-0.0182847
0,1,809.999,-0.00276645,25.0321,73.0056,1.43272e-05,0.000211033,-0.0187172
0,1,814.999,-0.00268992,25.0331,72.911,1.62824e-05,0.000208791,-0.0191492
0,1,819.999,-0.00260365,25.0342,72.8142,1.8221e-05,0.000206277,-0.0195807
0,1,824.999,-0.00250774,25.0352,72.7152,2.01397e-05,0.000203511,-0.0200117
0,1,829.999,-0.00240229,25.0362,72.614,2.20355e-05,0.00020052,-0.0204422
0,1,834.999,-0.00228742,25.0372,72.5107,2.39062e-05,0.00019733,-0.020872
0,1,839.999,-0.00216327,25.0382,72.4053,2.57499e-05,0.000193973,-0.0213013
0,1,844.999,-0.00202996,25.0391,72.2977,2.75655e-05,0.00019048,-0.0217299
0,1,849.998,-0.00188765,25.0401,72.188,2.93528e-05,0.000186891,-0.0221579
0,1,854.998,-0.00173648,25.041,72.0762,3.1112e-05,0.000183243,-0.0225852
0,1,859.998,-0.00157657,25.0419,71.9622,3.28446e-05,0.000179582,-0.0230117
0,1,864.998,-0.00140806,25.0428,71.846,3.45527e-05,0.000175954,-0.0234375
0,1,869.998,-0.00123107,25.0437,71.7278,3.62396e-05,0.000172412,-0.0238625
0,1,874.998,-0.00104568,25.0445,71.6074,3.79099e-05,0.000169011,-0.0242866
0,1,879.998,-0.000851968,25.0454,71.4849,3.95692e-05,0.000165811,-0.0247097
0,1,884.998,-0.000649972,25.0462,71.3603,4.12244e-05,0.000162878,-0.0251319
0,1,889.998,-0.000439691,25.047,71.2336,4.28842e-05,0.000160281,-0.0255531
0,1,894.998,-0.000221077,25.0478,71.1048,4.45585e-05,0.000158096,-0.0259732
0,1,899.998,5.97306e-06,25.0486,70.9739,4.62592e-05,0.000156403,-0.0263921,phase3_terminal
0,1,899.998,1.1127e-08,49.9996,24.9997,4.2581e-05,-0.00185253,-0.00153622,phase4_init
0,1,904.998,0.0001819,49.9896,24.991,2.96669e-05,-0.00213372,-0.00191588
0,1,909.998,0.000290414,49.979,24.9811,1.3763e-05,-0.00212066,-0.0020517
0,1,914.998,0.000322459,49.9689,24.9709,-5.92057e-07,-0.00192538,-0.00203653
0,1,919.998,0.000291714,49.96,24.9609,-1.11789e-05,-0.00163377,-0.00194157
0,1,924.998,0.000218852,49.9526,24.9515,-1.73769e-05,-0.00130788,-0.0018182
0,1,929.998,0.000125091,49.9469,24.9427,-1.95521e-05,-0.000989387,-0.00170096
0,1,934.998,2.84692e-05,49.9426,24.9345,-1.85805e-05,-0.000703631,-0.0016108
0,1,939.998,-5.78361e-05,49.9397,24.9265,-1.55078e-05,-0.000463497,-0.0015584
0,1,944.998,-0.00012579,49.9379,24.9188,-1.13295e-05,-0.000272991,-0.00154708
0,1,949.998,-0.000171928,49.9369,24.911,-6.86771e-06,-0.000130224,-0.00157527
0,1,954.998,-0.000196355,49.9365,24.9029,-2.72188e-06,-2.9804e-05,-0.00163851
0,1,959.998,-0.000201623,49.9365,24.8945,7.32657e-07,3.53691e-05,-0.00173092
0,1,964.998,-0.000191671,49.9368,24.8856,3.31579e-06,7.28316e-05,-0.00184625
0,1,969.998,-0.000170959,49.9372,24.876,4.99968e-06,8.9726e-05,-0.00197858
0,1,974.998,-0.000143816,49.9376,24.8658,5.86236e-06,9.23185e-05,-0.00212273
0,1,979.998,-0.000114019,49.9381,24.8548,6.04478e-06,8.57756e-05,-0.0022744
0,1,984.998,-8.45659e-05,49.9385,24.843,5.71537e-06,7.41223e-05,-0.00243026
0,1,989.998,-5.76068e-05,49.9388,24.8305,5.04339e-06,6.03168e-05,-0.00258784
0,1,994.998,-3.44828e-05,49.9391,24.8171,4.18111e-06,4.63915e-05,-0.00274546
0,1,999.998,-1.58382e-05,49.9393,24.803,3.25374e-06,3.36225e-05,-0.00290204
0,1,1005,-1.76597e-06,49.9394,24.7881,2.35545e-06,2.27019e-05,-0.003057
0,1,1010,8.03727e-06,49.9395,24.7724,1.54996e-06,1.38972e-05,-0.00321012
0,1,1015,1.41272e-05,49.9396,24.756,8.73903e-07,7.18785e-06,-0.00336141
0,1,1020,1.71883e-05,49.9396,24.7388,3.41852e-07,2.37537e-06,-0.00351102
0,1,1025,1.7937e-05,49.9396,24.7209,-4.81614e-08,-8.3159e-07,-0.00365919
0,1,1030,1.7052e-05,49.9396,24.7022,-3.09327e-07,-2.75656e-06,-0.00380619
0,1,1035,1.51295e-05,49.9396,24.6828,-4.61397e-07,-3.71446e-06,-0.00395226
0,1,1040,1.266e-05,49.9395,24.6627,-5.26915e-07,-3.9869e-06,-0.00409765
0,1,1045,1.00209e-05,49.9395,24.6419,-5.28416e-07,-3.80974e-06,-0.00424254
0,1,1050,7.48159e-06,49.9395,24.6203,-4.86526e-07,-3.36933e-06,-0.00438708
0,1,1055,5.2156e-06,49.9395,24.598,-4.18857e-07,-2.80443e-06,-0.00453138
0,1,1060,3.31698e-06,49.9395,24.575,-3.39525e-07,-2.21157e-06,-0.00467553
0,1,1065,1.81783e-06,49.9395,24.5512,-2.59131e-07,-1.65207e-06,-0.00481958
0,1,1070,7.05146e-07,49.9395,24.5268,-1.85055e-07,-1.15934e-06,-0.00496354
0,1,1075,-6.41513e-08,49.9395,24.5016,-1.21919e-07,-7.45944e-07,-0.00510743
0,1,1080,-5.5077e-07,49.9394,24.4757,-7.21221e-08,-4.09765e-07,-0.00525124
0,1,1085,-8.23204e-07,49.9394,24.4491,-3.63636e-08,-1.39212e-07,-0.00539497
0,1,1090,-9.50384e-07,49.9394,24.4218,-1.4108e-08,8.25175e-08,-0.0055386
0,1,1095,-9.96409e-07,49.9394,24.3937,-3.95592e-09,2.74015e-07,-0.00568212
0,1,1100,-1.0169e-06,49.9395,24.3649,-3.91788e-09,4.52841e-07,-0.00582551
0,1,1105,-1.05649e-06,49.9395,24.3355,-1.15928e-08,6.331e-07,-0.00596876
0,1,1110,-1.14701e-06,49.9395,24.3053,-2.42727e-08,8.23174e-07,-0.00611185
0,1,1115,-1.3061e-06,49.9395,24.2743,-3.89996e-08,1.02347e-06,-0.00625477
0,1,1120,-1.53603e-06,49.9395,24.2427,-5.26116e-08,1.22402e-06,-0.00639751
0,1,1125,-1.8229e-06,49.9395,24.2104,-6.1816e-08,1.40206e-06,-0.00654007
0,1,1130,-2.13629e-06,49.9395,24.1773,-6.33299e-08,1.51952e-06,-0.00668243
0,1,1135,-2.42994e-06,49.9395,24.1435,-5.41275e-08,1.52094e-06,-0.0068246
0,1,1140,-2.64395e-06,49.9395,24.1091,-3.18196e-08,1.33209e-06,-0.00696656
0,1,1145,-2.70932e-06,49.9395,24.0739,4.8181e-09,8.60118e-07,-0.00710831
0,1,1150,-2.55541e-06,49.9395,24.038,5.51852e-08,-3.82693e-09,-0.00724985
0,1,1155,-2.12096e-06,49.9395,24.0014,1.16112e-07,-1.37851e-06,-0.00739118
0,1,1160,-1.36879e-06,49.9395,23.9641,1.81136e-07,-3.38152e-06,-0.00753228
0,1,1165,-3.03731e-07,49.9395,23.9261,2.39956e-07,-6.11186e-06,-0.00767317
0,1,1170,1.00778e-06,49.9394,23.8873,2.78303e-07,-9.62479e-06,-0.00781382
0,1,1175,2.4192e-06,49.9394,23.8479,2.78544e-07,-1.38978e-05,-0.00795424
0,1,1180,3.6911e-06,49.9393,23.8078,2.21383e-07,-1.87868e-05,-0.00809443
0,1,1185,4.49069e-06,49.9392,23.767,8.90801e-08,-2.39735e-05,-0.00823438
0,1,1190,4.41221e-06,49.939,23.7255,-1.29386e-07,-2.89045e-05,-0.00837408
0,1,1195,3.02888e-06,49.9389,23.6832,-4.30863e-07,-3.2727e-05,-0.00851354
0,1,1200,-1.18282e-08,49.9387,23.6403,-7.88148e-07,-3.42296e-05,-0.00865275
0,2,0,10,-35,5,0,0,0
0,2,4.99999,10.0004,-35.0002,5.00014,0.00017401,-8.03165e-05,5.74269e-05
0,2,9.99997,10.0017,-35.0008,5.00057,0.000346229,-0.000152114,0.000111753
0,2,15,10.0039,-35.0017,5.00125,0.000516883,-0.000216123,0.00016308
0,2,19.9999,10.0069,-35.0029,5.00219,0.000686183,-0.000273058,0.000211509
0,2,24.9999,10.0108,-35.0044,5.00336,0.000854322,-0.00032361,0.000257136
0,2,29.9999,10.0154,-35.0061,5.00475,0.00102147,-0.000368446,0.000300054
0,2,34.9999,10.021,-35.0081,5.00636,0.0011878,-0.000408201,0.000340352
0,2,39.9999,10.0273,-35.0102,5.00815,0.00135344,-0.000443482,0.000378117
0,2,44.9999,10.0345,-35.0125,5.01013,0.00151853,-0.000474861,0.000413431
0,2,49.9999,10.0425,-35.015,5.01228,0.00168319,-0.000502877,0.000446374
0,2,54.9998,10.0513,-35.0175,5.01459,0.00184751,-0.000528032,0.000477022
0,2,59.9998,10.061,-35.0202,5.01704,0.00201159,-0.000550793,0.000505446
0,2,64.9998,10.0714,-35.023,5.01964,0.00217551,-0.00057159,0.000531717
0,2,69.9998,10.0827,-35.0259,5.02236,0.00233933,-0.000590817,0.0005559
0,2,74.9998,10.0948,-35.0289,5.02519,0.00250313,-0.000608833,0.000578059
0,2,79.9998,10.1078,-35.032,5.02813,0.00266695,-0.000625959,0.000598252
0,2,84.9998,10.1215,-35.0352,5.03117,0.00283083,-0.000642484,0.000616536
0,2,89.9997,10.1361,-35.0384,5.03429,0.00299482,-0.000658663,0.000632966
0,2,94.9997,10.1515,-35.0418,5.03749,0.00315895,-0.000674718,0.000647591
0,2,99.9997,10.1677,-35.0452,5.04076,0.00332324,-0.00069084,0.00066046
0,2,105,10.1847,-35.0487,5.04409,0.00348771,-0.000707191,0.000671619
0,2,110,10.2025,-35.0523,5.04748,0.00365239,-0.000723904,0.00068111
0,2,115,10.2212,-35.0559,5.0509,0.00381729,-0.000741088,0.000688973
0,2,120,10.2407,-35.0597,5.05436,0.00398242,-0.000758826,0.000695246
0,2,125,10.261,-35.0635,5.05785,0.0041478,-0.000777178,0.000699964
0,2,130,10.2822,-35.0674,5.06136,0.00431343,-0.000796184,0.000703163
0,2,135,10.3042,-35.0715,5.06488,0.00447932,-0.000815866,0.000704871
0,2,140,10.327,-35.0756,5.0684,0.00464548,-0.000836229,0.00070512
0,2,145,10.3506,-35.0798,5.07193,0.00481193,-0.000857266,0.000703936
0,2,150,10.3751,-35.0842,5.07544,0.00497866,-0.000878957,0.000701345
0,2,155,10.4004,-35.0886,5.07894,0.00514569,-0.000901272,0.000697372
0,2,160,10.4266,-35.0932,5.08241,0.00531303,-0.000924175,0.00069204
0,2,165,10.4535,-35.0979,5.08585,0.00548069,-0.000947628,0.000685368
0,2,170,10.4814,-35.1027,5.08926,0.00564868,-0.00097159,0.000677378
0,2,174.999,10.51,-35.1076,5.09262,0.00581703,-0.000996021,0.000668088
0,2,179.999,10.5395,-35.1126,5.09594,0.00598574,-0.00102089,0.000657516
0,2,184.999,10.5699,-35.1178,5.0992,0.00615483,-0.00104616,0.000645679
0,2,189.999,10.6011,-35.1231,5.10239,0.00632433,-0.00107183,0.000632592
0,2,194.999,10.6331,-35.1285,5.10552,0.00649426,-0.00109789,0.000618273
0,2,199.999,10.666,-35.1341,5.10857,0.00666463,-0.00112435,0.000602734
0,2,204.999,10.6998,-35.1397,5.11154,0.00683547,-0.00115127,0.000585991
0,2,209.999,10.7344,-35.1456,5.11443,0.00700681,-0.00117869,0.000568059
0,2,214.999,10.7699,-35.1515,5.11722,0.00717866,-0.0012067,0.000548951
0,2,219.999,10.8062,-35.1576,5.11991,0.00735106,-0.00123545,0.000528682
0,2,224.999,10.8434,-35.1639,5.1225,0.00752402,-0.00126508,0.000507267
0,2,229.999,10.8814,-35.1703,5.12498,0.00769757,-0.00129579,0.00048472
0,2,234.999,10.9203,-35.1768,5.12735,0.00787172,-0.00132785,0.000461057
0,2,239.999,10.9601,-35.1836,5.12959,0.00804649,-0.00136154,0.000436294
0,2,244.999,11.0008,-35.1905,5.13171,0.00822189,-0.00139721,0.000410449
0,2,249.999,11.0424,-35.1975,5.13369,0.00839794,-0.00143529,0.000383539
0,2,254.999,11.0848,-35.2048,5.13554,0.00857462,-0.00147625,0.000355584
0,2,259.999,11.1281,-35.2123,5.13725,0.00875194,-0.00152062,0.000326604
0,2,264.999,11.1723,-35.22,5.13881,0.00892987,-0.00156903,0.000296622
0,2,269.999,11.2174,-35.228,5.14021,0.00910839,-0.00162218,0.000265662
0,2,274.999,11.2634,-35.2363,5.14146,0.00928746,-0.00168082,0.000233748
