outer_iter,iter,N1,N2,N3,N4,DT1,DT2,DT3,DT4,cost,R_abs_sum,RT_abs_sum
1,4,60,60,60,60,80.1081,67.251,114.122,50.7424,0,5.12494,0.367636
1,5,60,60,60,60,80.1081,67.251,114.122,50.7424,0,5.12494,0.367636
1,6,60,60,60,60,80.1081,67.251,114.122,50.7424,0,5.12494,0.367636
1,7,60,60,60,60,80.1081,67.251,114.122,50.7424,0,5.12494,0.367636
1,8,60,60,60,60,80.1081,67.251,114.122,50.7424,0,5.12494,0.367636
1,9,60,60,60,60,80.1081,67.251,114.122,50.7424,0,5.12494,0.367636
1,10,60,60,60,60,80.1081,67.251,114.122,50.7425,0,5.12494,0.367636
1,11,60,60,60,60,80.1081,67.251,114.122,50.7425,0,5.12494,0.367636
1,12,60,60,60,60,80.1081,67.251,114.122,50.7425,0,5.12494,0.367636
1,13,60,60,60,60,80.1081,67.251,114.122,50.7425,0,5.12494,0.367636
1,14,60,60,60,60,80.1081,67.251,114.122,50.7425,0,5.12494,0.367636
1,15,60,60,60,60,80.1081,67.251,114.122,50.7425,0,5.12494,0.367636
1,16,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,17,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,18,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,19,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,20,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,21,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,22,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,23,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,24,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,25,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,26,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,27,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,28,60,60,60,60,80.108,67.251,114.122,50.7425,0,5.12494,0.367636
1,29,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,30,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,31,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,32,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,33,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,34,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,35,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,36,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,37,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,38,60,60,60,60,80.108,67.251,114.122,50.7426,0,5.12494,0.367636
1,39,60,60,60,60,80.108,67.2511,114.122,50.7426,0,5.12494,0.367636
1,40,60,60,60,60,80.108,67.2511,114.122,50.7426,0,5.12494,0.367636
1,41,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,42,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,43,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,44,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,45,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,46,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,47,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,48,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,49,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,50,60,60,60,60,80.108,67.2511,114.122,50.7427,0,5.12494,0.367636
1,51,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,52,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,53,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,54,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,55,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,56,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,57,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,58,60,60,60,60,80.108,67.2511,114.122,50.7428,0,5.12494,0.367636
1,59,60,60,60,60,80.108,67.2511,114.122,50.7429,0,5.12494,0.367636
1,60,60,60,60,60,80.108,67.2511,114.122,50.7429,0,5.12494,0.367636
1,61,60,60,60,60,80.108,67.2512,114.122,50.7429,0,5.12494,0.367636
1,62,60,60,60,60,80.108,67.2512,114.122,50.7429,0,5.12494,0.367636
1,63,60,60,60,60,80.108,67.2512,114.122,50.7429,0,5.12494,0.367636
2,1,60,60,60,60,80.1092,67.2536,114.122,50.7448,0,5.03047,0.335112
2,2,60,60,60,60,80.1106,67.2556,114.123,50.7466,0,5.03047,0.335112
2,3,60,60,60,60,80.1121,67.2573,114.123,50.7482,0,5.03047,0.335112
2,4,60,60,60,60,80.1137,67.2588,114.124,50.7497,0,5.03047,0.335112
2,5,60,60,60,60,80.1153,67.2602,114.124,50.7512,0,5.03047,0.335112
2,6,60,60,60,60,80.1169,67.2616,114.125,50.7527,0,5.03047,0.335112
2,7,60,60,60,60,80.1185,67.2629,114.125,50.7542,0,5.03047,0.335112
2,8,60,60,60,60,80.12,67.2641,114.126,50.7556,0,5.03047,0.335112
2,9,60,60,60,60,80.1231,67.2663,114.127,50.7586,0,5.03047,0.335112
2,10,60,60,60,60,80.1246,67.2673,114.128,50.7601,0,5.03047,0.335112
2,11,60,60,60,60,80.125,67.2676,114.128,50.7605,0,5.03047,0.335112
2,12,60,60,60,60,80.1251,67.2677,114.128,50.7607,0,5.03047,0.335112
2,13,60,60,60,60,80.1253,67.2678,114.128,50.761,0,5.03047,0.335112
2,14,60,60,60,60,80.1253,67.2678,114.128,50.761,0,5.03047,0.335112
2,15,60,60,60,60,80.1253,67.2678,114.128,50.761,0,5.03047,0.335112
2,16,60,60,60,60,80.1253,67.2678,114.128,50.761,0,5.03047,0.335112
2,17,60,60,60,60,80.1253,67.2678,114.128,50.761,0,5.03047,0.335112
2,18,60,60,60,60,80.1254,67.2678,114.128,50.7611,0,5.03047,0.335112
2,19,60,60,60,60,80.1254,67.2678,114.128,50.7611,0,5.03047,0.335112
2,20,60,60,60,60,80.1254,67.2678,114.128,50.7612,0,5.03047,0.335112
2,21,60,60,60,60,80.1255,67.2679,114.128,50.7612,0,5.03047,0.335112
2,22,60,60,60,60,80.1255,67.2679,114.128,50.7613,0,5.03047,0.335112
2,23,60,60,60,60,80.1255,67.2679,114.128,50.7614,0,5.03047,0.335112
2,24,60,60,60,60,80.1255,67.2679,114.128,50.7616,0,5.03047,0.335112
2,25,60,60,60,60,80.1256,67.2679,114.128,50.7618,0,5.03047,0.335112
2,26,60,60,60,60,80.1256,67.2679,114.128,50.7619,0,5.03047,0.335112
2,27,60,60,60,60,80.1256,67.2679,114.128,50.7619,0,5.03047,0.335112
2,28,60,60,60,60,80.1256,67.268,114.128,50.7623,0,5.03047,0.335112
2,29,60,60,60,60,80.1257,67.268,114.128,50.7631,0,5.03047,0.335112
2,30,60,60,60,60,80.1258,67.2681,114.128,50.764,0,5.03047,0.335112
2,31,60,60,60,60,80.1258,67.2681,114.128,50.7641,0,5.03047,0.335112
2,32,60,60,60,60,80.1258,67.2681,114.128,50.7641,0,5.03047,0.335112
2,33,60,60,60,60,80.1258,67.2681,114.128,50.7644,0,5.03047,0.335112
2,34,60,60,60,60,80.1258,67.2681,114.128,50.765,0,5.03047,0.335112
2,35,60,60,60,60,80.1258,67.2681,114.128,50.7654,0,5.03047,0.335112
2,36,60,60,60,60,80.1259,67.2681,114.128,50.7657,0,5.03047,0.335112
2,37,60,60,60,60,80.1259,67.2681,114.128,50.766,0,5.03047,0.335112
2,38,60,60,60,60,80.1259,67.2681,114.128,50.7663,0,5.03047,0.335112
2,39,60,60,60,60,80.1259,67.2681,114.128,50.7666,0,5.03047,0.335112
2,40,60,60,60,60,80.1259,67.2681,114.128,50.7669,0,5.03047,0.335112
2,41,60,60,60,60,80.1259,67.2681,114.128,50.7673,0,5.03047,0.335112
2,42,60,60,60,60,80.1259,67.2681,114.128,50.7677,0,5.03047,0.335112
2,43,60,60,60,60,80.1259,67.2682,114.128,50.7679,0,5.03047,0.335112
2,44,60,60,60,60,80.1259,67.2682,114.128,50.7682,0,5.03047,0.335112
2,45,60,60,60,60,80.1259,67.2682,114.128,50.7683,0,5.03047,0.335112
2,46,60,60,60,60,80.1259,67.2682,114.128,50.7684,0,5.03047,0.335112
2,47,60,60,60,60,80.1259,67.2682,114.128,50.7685,0,5.03047,0.335112
2,48,60,60,60,60,80.1259,67.2682,114.128,50.7685,0,5.03047,0.335112
2,49,60,60,60,60,80.1259,67.2682,114.128,50.7686,0,5.03047,0.335112
2,50,60,60,60,60,80.1259,67.2682,114.128,50.7687,0,5.03047,0.335112
2,51,60,60,60,60,80.1259,67.2682,114.128,50.7688,0,5.03047,0.335112
2,52,60,60,60,60,80.1259,67.2682,114.128,50.7689,0,5.03047,0.335112
3,1,60,60,60,60,80.1259,67.2682,114.128,50.769,0,2.52335,0.0521391
3,2,60,60,60,60,80.1259,67.2682,114.128,50.769,0,2.52335,0.0521391
3,3,60,60,60,60,80.1259,67.2682,114.128,50.7691,0,2.52335,0.0521391
3,4,60,60,60,60,80.1259,67.2682,114.128,50.7691,0,2.52335,0.0521391
3,5,60,60,60,60,80.126,67.2682,114.128,50.7692,0,2.52335,0.0521391
3,6,60,60,60,60,80.126,67.2682,114.128,50.7692,0,2.52335,0.0521391
3,7,60,60,60,60,80.126,67.2682,114.128,50.7692,0,2.52335,0.0521391
3,8,60,60,60,60,80.126,67.2682,114.128,50.7692,0,2.52335,0.0521391
3,9,60,60,60,60,80.126,67.2682,114.128,50.7692,0,2.52335,0.0521391
3,10,60,60,60,60,80.126,67.2682,114.128,50.7693,0,2.52335,0.0521391
3,11,60,60,60,60,80.126,67.2682,114.128,50.7694,0,2.52335,0.0521391
3,12,60,60,60,60,80.126,67.2682,114.128,50.7695,0,2.52335,0.0521391
3,13,60,60,60,60,80.126,67.2682,114.128,50.7696,0,2.52335,0.0521391
3,14,60,60,60,60,80.126,67.2683,114.128,50.7699,0,2.52335,0.0521391
3,15,60,60,60,60,80.126,67.2683,114.128,50.77,0,2.52335,0.0521391
3,16,60,60,60,60,80.1261,67.2683,114.128,50.7702,0,2.52335,0.0521391
3,17,60,60,60,60,80.1261,67.2683,114.128,50.7704,0,2.52335,0.0521391
3,18,60,60,60,60,80.1261,67.2683,114.128,50.7705,0,2.52335,0.0521391
3,19,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,20,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,21,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,22,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,23,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,24,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,25,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,26,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,27,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,28,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,29,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,30,60,60,60,60,80.1261,67.2683,114.128,50.7706,0,2.52335,0.0521391
3,31,60,60,60,60,80.1261,67.2683,114.128,50.7707,0,2.52335,0.0521391
3,32,60,60,60,60,80.1261,67.2683,114.128,50.7707,0,2.52335,0.0521391
3,33,60,60,60,60,80.1261,67.2683,114.128,50.7711,0,2.52335,0.0521391
3,34,60,60,60,60,80.1261,67.2683,114.128,50.7711,0,2.52335,0.0521391
3,35,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,36,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,37,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,38,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,39,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,40,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,41,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,42,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,43,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,44,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,45,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,46,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,47,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,48,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,49,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,50,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,51,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,52,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,53,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,54,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,55,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
3,56,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.52335,0.0521391
3,57,60,60,60,60,80.1261,67.2683,114.128,50.7712,0,2.52335,0.0521391
4,1,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,2,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,3,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,4,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,5,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,6,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,7,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,8,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,9,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,10,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,11,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,12,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,13,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,14,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,15,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,16,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,17,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
4,18,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49836,0.0536789
5,1,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49805,0.0536935
6,1,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49805,0.0536935
7,1,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49805,0.0536935
8,1,60,60,60,60,80.1261,67.2683,114.128,50.7713,0,2.49805,0.0536935
