outer_iter,iter,time,x,y,z,vx,vy,vz
0,1,59.0086,10.0441,-34.9708,5.09371,0.001679,0.000820541,0.00220258
0,1,60.0087,10.0458,-34.97,5.09591,0.00171611,0.000818213,0.00219509,phase1_terminal
0,1,60.0087,2.53297e-05,-24.9798,74.9808,-3.35429e-05,0.00387991,-0.00998054,phase2_init
0,1,61.0088,-4.12481e-06,-24.976,74.9707,-2.53701e-05,0.0038454,-0.0100936
0,1,62.009,-2.55415e-05,-24.9722,74.9606,-1.75151e-05,0.00368485,-0.0100683
0,1,63.0091,-3.94639e-05,-24.9687,74.9506,-1.0416e-05,0.00343539,-0.00992841
0,1,64.0093,-4.67851e-05,-24.9654,74.9408,-4.33536e-06,0.00312796,-0.00969548
0,1,65.0094,-4.85902e-05,-24.9624,74.9313,6.02711e-07,0.00278782,-0.00938883
0,1,66.0096,-4.60354e-05,-24.9598,74.9221,4.37846e-06,0.00243504,-0.00902567
0,1,67.0097,-4.02583e-05,-24.9575,74.9133,7.04756e-06,0.00208515,-0.00862125
0,1,68.0099,-3.23145e-05,-24.9556,74.9048,8.71647e-06,0.00174968,-0.0081889
0,1,69.01,-2.31373e-05,-24.954,74.8969,9.52219e-06,0.00143677,-0.0077402
0,1,70.0102,-1.35151e-05,-24.9527,74.8894,9.61627e-06,0.00115174,-0.00728511
0,1,71.0103,-4.08341e-06,-24.9517,74.8823,9.1525e-06,0.000897614,-0.00683203
0,1,72.0104,4.6732e-06,-24.9509,74.8757,8.27789e-06,0.000675565,-0.00638802
0,1,73.0106,1.2411e-05,-24.9503,74.8695,7.12658e-06,0.000485352,-0.00595884
0,1,74.0107,1.8912e-05,-24.9499,74.8638,5.81596e-06,0.000325677,-0.00554912
0,1,75.0109,2.40669e-05,-24.9497,74.8584,4.44475e-06,0.000194496,-0.00516248
0,1,76.011,2.78551e-05,-24.9495,74.8534,3.09253e-06,8.92724e-05,-0.00480159
0,1,77.0112,3.03267e-05,-24.9495,74.8488,1.82036e-06,7.19237e-06,-0.00446835
0,1,78.0113,3.15844e-05,-24.9495,74.8445,6.72165e-07,-5.46696e-05,-0.00416393
0,1,79.0115,3.17668e-05,-24.9496,74.8404,-3.23374e-07,-9.92206e-05,-0.00388888
0,1,80.0116,3.10351e-05,-24.9497,74.8367,-1.15066e-06,-0.000129253,-0.00364324
0,1,81.0117,2.95604e-05,-24.9498,74.8331,-1.80493e-06,-0.000147374,-0.00342657
0,1,82.0119,2.75142e-05,-24.95,74.8298,-2.29004e-06,-0.000155963,-0.00323808
0,1,83.012,2.50608e-05,-24.9502,74.8267,-2.61636e-06,-0.000157144,-0.00307665
0,1,84.0122,2.2352e-05,-24.9503,74.8236,-2.79892e-06,-0.000152775,-0.0029409
0,1,85.0123,1.95228e-05,-24.9505,74.8208,-2.85573e-06,-0.000144449,-0.00282927
0,1,86.0125,1.66893e-05,-24.9506,74.818,-2.80643e-06,-0.000133503,-0.00274003
0,1,87.0126,1.39479e-05,-24.9507,74.8153,-2.67113e-06,-0.000121035,-0.00267133
0,1,88.0128,1.13748e-05,-24.9508,74.8126,-2.46955e-06,-0.00010792,-0.00262126
0,1,89.0129,9.02715e-06,-24.9509,74.81,-2.22032e-06,-9.48388e-05,-0.00258786
0,1,90.0131,6.94413e-06,-24.951,74.8074,-1.94058e-06,-8.22918e-05,-0.00256916
0,1,91.0132,5.14863e-06,-24.9511,74.8049,-1.64567e-06,-7.06278e-05,-0.00256319
0,1,92.0133,3.64918e-06,-24.9512,74.8023,-1.34897e-06,-6.0062e-05,-0.00256801
0,1,93.0135,2.44189e-06,-24.9512,74.7997,-1.06187e-06,-5.06964e-05,-0.00258173
0,1,94.0136,1.51243e-06,-24.9513,74.7971,-7.9383e-07,-4.25374e-05,-0.00260254
0,1,95.0138,8.37925e-07,-24.9513,74.7945,-5.52445e-07,-3.55109e-05,-0.00262869
0,1,96.0139,3.88748e-07,-24.9513,74.7919,-3.43596e-07,-2.94761e-05,-0.00265852
0,1,97.0141,1.30184e-07,-24.9514,74.7892,-1.71563e-07,-2.42367e-05,-0.0026905
0,1,98.0142,2.39609e-08,-24.9514,74.7865,-3.91586e-08,-1.95507e-05,-0.00272319
0,1,99.0144,2.96731e-08,-24.9514,74.7838,5.21769e-08,-1.5139e-05,-0.00275528
0,1,100.015,1.06121e-07,-24.9514,74.781,1.02304e-07,-1.06926e-05,-0.0027856
0,1,101.015,2.12594e-07,-24.9514,74.7782,1.12351e-07,-5.87992e-06,-0.00281313
0,1,102.015,3.10144e-07,-24.9514,74.7754,8.47183e-08,-3.53378e-07,-0.00283699
0,1,103.015,3.62874e-07,-24.9514,74.7725,2.31128e-08,6.24291e-06,-0.00285648
0,1,104.015,3.39284e-07,-24.9514,74.7696,-6.73862e-08,1.42646e-05,-0.00287107
0,1,105.015,2.13675e-07,-24.9514,74.7668,-1.80254e-07,2.40571e-05,-0.00288043
0,1,106.015,-3.23628e-08,-24.9514,74.7639,-3.07451e-07,3.5943e-05,-0.00288443
0,1,107.016,-4.08411e-07,-24.9513,74.761,-4.39378e-07,5.02078e-05,-0.00288316
0,1,108.016,-9.13666e-07,-24.9513,74.7581,-5.64883e-07,6.7082e-05,-0.00287697
0,1,109.016,-1.53542e-06,-24.9512,74.7553,-6.7135e-07,8.67201e-05,-0.00286644
0,1,110.016,-2.24771e-06,-24.9511,74.7524,-7.44887e-07,0.000109176,-0.00285246
0,1,111.016,-3.01015e-06,-24.951,74.7495,-7.70664e-07,0.000134372,-0.0028362
0,1,112.016,-3.7673e-06,-24.9508,74.7467,-7.33403e-07,0.000162066,-0.00281919
0,1,113.016,-4.44853e-06,-24.9506,74.7439,-6.1811e-07,0.000191807,-0.00280328
0,1,114.017,-4.96882e-06,-24.9504,74.7411,-4.1108e-07,0.000222882,-0.00279075
0,1,115.017,-5.23071e-06,-24.9502,74.7383,-1.01273e-07,0.000254271,-0.00278424
0,1,116.017,-5.12786e-06,-24.9499,74.7355,3.17902e-07,0.000284585,-0.00278684
0,1,117.017,-4.5506e-06,-24.9496,74.7327,8.46366e-07,0.000312018,-0.0028021
0,1,118.017,-3.3939e-06,-24.9493,74.7299,1.47476e-06,0.000334299,-0.002834
0,1,119.017,-1.56813e-06,-24.949,74.7271,2.18144e-06,0.000348654,-0.00288703
0,1,120.017,9.87663e-07,-24.9486,74.7241,2.93117e-06,0.000353537,-0.00296352,phase2_terminal
0,1,120.017,-6.29367e-07,24.9991,74.9974,-3.62305e-05,0.000656849,-0.00128395,phase3_init
0,1,121.018,-3.63302e-05,24.9997,74.996,-3.51586e-05,0.000663228,-0.00138549
0,1,122.018,-7.09497e-05,25.0004,74.9946,-3.40683e-05,0.000669231,-0.00148688
0,1,123.018,-0.00010447,25.0011,74.9931,-3.29608e-05,0.000674865,-0.00158812
0,1,124.018,-0.000136875,25.0017,74.9914,-3.18372e-05,0.000680137,-0.00168921
0,1,125.018,-0.000168148,25.0024,74.9897,-3.06986e-05,0.000685054,-0.00179016
0,1,126.018,-0.000198276,25.0031,74.9878,-2.95459e-05,0.000689622,-0.00189096
0,1,127.018,-0.000227244,25.0038,74.9859,-2.83802e-05,0.00069385,-0.00199161
0,1,128.019,-0.00025504,25.0045,74.9839,-2.72025e-05,0.000697744,-0.00209213
0,1,129.019,-0.000281652,25.0052,74.9817,-2.60136e-05,0.000701312,-0.00219251
0,1,130.019,-0.000307071,25.0059,74.9795,-2.48145e-05,0.00070456,-0.00229274
0,1,131.019,-0.000331285,25.0066,74.9771,-2.36061e-05,0.000707495,-0.00239284
0,1,132.019,-0.000354286,25.0073,74.9747,-2.2389e-05,0.000710126,-0.0024928
0,1,133.019,-0.000376066,25.008,74.9722,-2.11642e-05,0.000712459,-0.00259261
0,1,134.019,-0.000396618,25.0087,74.9695,-1.99324e-05,0.000714502,-0.00269229
0,1,135.02,-0.000415934,25.0095,74.9668,-1.86942e-05,0.000716262,-0.00279183
0,1,136.02,-0.00043401,25.0102,74.9639,-1.74504e-05,0.000717746,-0.00289123
0,1,137.02,-0.000450838,25.0109,74.961,-1.62017e-05,0.000718963,-0.00299049
0,1,138.02,-0.000466416,25.0116,74.9579,-1.49485e-05,0.00071992,-0.00308961
0,1,139.02,-0.000480738,25.0123,74.9548,-1.36915e-05,0.000720624,-0.00318859
0,1,140.02,-0.000493802,25.013,74.9516,-1.24313e-05,0.000721084,-0.00328742
0,1,141.02,-0.000505603,25.0138,74.9482,-1.11683e-05,0.000721308,-0.00338611
0,1,142.021,-0.00051614,25.0145,74.9448,-9.90308e-06,0.000721303,-0.00348464
0,1,143.021,-0.000525411,25.0152,74.9413,-8.63597e-06,0.000721078,-0.00358303
0,1,144.021,-0.000533414,25.0159,74.9376,-7.36741e-06,0.00072064,-0.00368127
0,1,145.021,-0.000540147,25.0167,74.9339,-6.09776e-06,0.00072,-0.00377936
0,1,146.021,-0.000545611,25.0174,74.9301,-4.82736e-06,0.000719164,-0.00387728
0,1,147.021,-0.000549803,25.0181,74.9261,-3.55649e-06,0.000718141,-0.00397505
0,1,148.021,-0.000552724,25.0188,74.9221,-2.28541e-06,0.000716941,-0.00407265
0,1,149.022,-0.000554374,25.0195,74.918,-1.01434e-06,0.000715573,-0.00417008
0,1,150.022,-0.000554753,25.0202,74.9138,2.56547e-07,0.000714044,-0.00426735
0,1,151.022,-0.00055386,25.021,74.9095,1.5271e-06,0.000712366,-0.00436444
0,1,152.022,-0.000551698,25.0217,74.905,2.79723e-06,0.000710546,-0.00446135
0,1,153.022,-0.000548265,25.0224,74.9005,4.06686e-06,0.000708594,-0.00455808
0,1,154.022,-0.000543562,25.0231,74.8959,5.33597e-06,0.000706521,-0.00465462
0,1,155.022,-0.000537591,25.0238,74.8912,6.60458e-06,0.000704336,-0.00475096
0,1,156.023,-0.00053035,25.0245,74.8864,7.87275e-06,0.000702049,-0.00484711
0,1,157.023,-0.000521842,25.0252,74.8815,9.14057e-06,0.00069967,-0.00494305
0,1,158.023,-0.000512066,25.0259,74.8765,1.04082e-05,0.00069721,-0.00503879
0,1,159.023,-0.000501022,25.0266,74.8714,1.16758e-05,0.00069468,-0.0051343
0,1,160.023,-0.00048871,25.0273,74.8663,1.29437e-05,0.00069209,-0.0052296
0,1,161.023,-0.00047513,25.028,74.861,1.4212e-05,0.000689451,-0.00532467
0,1,162.023,-0.00046028,25.0287,74.8556,1.54812e-05,0.000686774,-0.00541949
0,1,163.024,-0.000444161,25.0293,74.8501,1.67516e-05,0.000684072,-0.00551408
0,1,164.024,-0.000426771,25.03,74.8446,1.80236e-05,0.000681356,-0.00560841
0,1,165.024,-0.000408107,25.0307,74.8389,1.92977e-05,0.000678637,-0.00570249
0,1,166.024,-0.000388167,25.0314,74.8332,2.05745e-05,0.000675928,-0.0057963
0,1,167.024,-0.000366949,25.0321,74.8273,2.18546e-05,0.000673242,-0.00588983
0,1,168.024,-0.000344449,25.0327,74.8214,2.31385e-05,0.000670592,-0.00598307
0,1,169.025,-0.000320662,25.0334,74.8154,2.4427e-05,0.00066799,-0.00607602
0,1,170.025,-0.000295584,25.0341,74.8092,2.5721e-05,0.000665451,-0.00616866
0,1,171.025,-0.000269209,25.0347,74.803,2.70211e-05,0.000662988,-0.00626099
0,1,172.025,-0.00024153,25.0354,74.7967,2.83284e-05,0.000660615,-0.00635299
0,1,173.025,-0.000212539,25.0361,74.7903,2.96438e-05,0.000658347,-0.00644465
0,1,174.025,-0.000182228,25.0367,74.7838,3.09683e-05,0.0006562,-0.00653595
0,1,175.025,-0.000150588,25.0374,74.7772,3.23031e-05,0.000654187,-0.0066269
0,1,176.026,-0.000117606,25.038,74.7706,3.36493e-05,0.000652326,-0.00671746
0,1,177.026,-8.32723e-05,25.0387,74.7638,3.50083e-05,0.000650632,-0.00680764
0,1,178.026,-4.7572e-05,25.0393,74.757,3.63813e-05,0.000649123,-0.00689741
0,1,179.026,-1.04908e-05,25.04,74.75,3.77699e-05,0.000647814,-0.00698677
0,1,180.026,2.79876e-05,25.0406,74.743,3.91755e-05,0.000646725,-0.00707568,phase3_terminal
0,1,180.026,4.95377e-07,49.992,24.9935,5.3112e-05,-0.00418735,-0.00348342,phase4_init
0,1,181.026,4.9323e-05,49.9878,24.99,4.45254e-05,-0.00419765,-0.00352086
0,1,182.026,8.96009e-05,49.9836,24.9865,3.60359e-05,-0.00414966,-0.00350992
0,1,183.027,0.000121534,49.9795,24.983,2.78561e-05,-0.00405337,-0.00345887
0,1,184.027,0.000145516,49.9755,24.9796,2.01498e-05,-0.0039178,-0.00337523
0,1,185.027,0.000162082,49.9717,24.9762,1.30379e-05,-0.00375108,-0.00326574
0,1,186.027,0.00017187,49.9681,24.973,6.60394e-06,-0.00356045,-0.00313641
0,1,187.027,0.000175585,49.9646,24.97,8.99511e-07,-0.0033523,-0.00299258
0,1,188.027,0.000173969,49.9614,24.9671,-4.05081e-06,-0.00313226,-0.00283889
0,1,189.027,0.000167779,49.9583,24.9643,-8.24495e-06,-0.0029052,-0.00267939
0,1,190.028,0.000157764,49.9555,24.9617,-1.16992e-05,-0.0026753,-0.00251758
0,1,191.028,0.000144649,49.953,24.9593,-1.44443e-05,-0.00244614,-0.0023564
0,1,192.028,0.000129123,49.9507,24.957,-1.65223e-05,-0.00222068,-0.00219832
0,1,193.028,0.000111828,49.9485,24.9549,-1.79836e-05,-0.00200139,-0.00204538
0,1,194.028,9.33529e-05,49.9466,24.9529,-1.88842e-05,-0.00179022,-0.00189922
0,1,195.028,7.42299e-05,49.945,24.9511,-1.92835e-05,-0.00158875,-0.00176112
0,1,196.028,5.49295e-05,49.9435,24.9494,-1.92427e-05,-0.00139813,-0.00163206
0,1,197.029,3.58616e-05,49.9422,24.9478,-1.88228e-05,-0.0012192,-0.00151272
0,1,198.029,1.73758e-05,49.941,24.9463,-1.80834e-05,-0.00105252,-0.00140356
0,1,199.029,-2.37283e-07,49.94,24.945,-1.70819e-05,-0.00089836,-0.00130481
0,1,200.029,-1.67425e-05,49.9392,24.9437,-1.58725e-05,-0.000756812,-0.00121654
0,1,201.029,-3.1957e-05,49.9385,24.9425,-1.45056e-05,-0.000627764,-0.00113866
0,1,202.029,-4.57465e-05,49.938,24.9414,-1.30272e-05,-0.000510959,-0.00107094
0,1,203.029,-5.80205e-05,49.9375,24.9404,-1.14792e-05,-0.000406013,-0.00101307
0,1,204.03,-6.87278e-05,49.9371,24.9394,-9.89843e-06,-0.000312444,-0.000964646
0,1,205.03,-7.78519e-05,49.9369,24.9385,-8.31733e-06,-0.000229693,-0.000925197
0,1,206.03,-8.54067e-05,49.9367,24.9376,-6.76368e-06,-0.000157143,-0.000894207
0,1,207.03,-9.14312e-05,49.9365,24.9367,-5.26082e-06,-9.41378e-05,-0.000871129
0,1,208.03,-9.5986e-05,49.9365,24.9358,-3.82785e-06,-3.99963e-05,-0.000855394
0,1,209.03,-9.91486e-05,49.9365,24.935,-2.4799e-06,5.97484e-06,-0.000846421
0,1,210.03,-0.00010101,49.9365,24.9341,-1.2284e-06,4.44697e-05,-0.000843631
0,1,211.031,-0.000101671,49.9365,24.9333,-8.14048e-08,7.61736e-05,-0.000846452
0,1,212.031,-0.000101238,49.9366,24.9324,9.56102e-07,0.000101756,-0.000854323
0,1,213.031,-9.98224e-05,49.9367,24.9316,1.88186e-06,0.000121863,-0.000866702
0,1,214.031,-9.75359e-05,49.9369,24.9307,2.696e-06,0.000137116,-0.000883073
0,1,215.031,-9.44891e-05,49.937,24.9298,3.40075e-06,0.000148101,-0.000902943
0,1,216.031,-9.07894e-05,49.9372,24.9289,4.00011e-06,0.000155374,-0.000925846
0,1,217.031,-8.65397e-05,49.9373,24.9279,4.49955e-06,0.000159454,-0.00095135
0,1,218.032,-8.18366e-05,49.9375,24.927,4.90572e-06,0.000160822,-0.00097905
0,1,219.032,-7.67697e-05,49.9376,24.926,5.22624e-06,0.000159924,-0.00100858
0,1,220.032,-7.14207e-05,49.9378,24.9249,5.46939e-06,0.000157166,-0.00103958
0,1,221.032,-6.58624e-05,49.938,24.9239,5.64395e-06,0.00015292,-0.00107177
0,1,222.032,-6.01592e-05,49.9381,24.9228,5.75895e-06,0.00014752,-0.00110484
0,1,223.032,-5.4366e-05,49.9383,24.9217,5.82354e-06,0.000141268,-0.00113856
0,1,224.032,-4.85287e-05,49.9384,24.9205,5.84677e-06,0.000134429,-0.00117271
0,1,225.033,-4.26844e-05,49.9385,24.9193,5.83748e-06,0.000127241,-0.00120709
0,1,226.033,-3.68615e-05,49.9386,24.9181,5.80417e-06,0.000119908,-0.00124152
0,1,227.033,-3.10798e-05,49.9388,24.9169,5.7549e-06,0.00011261,-0.00127588
0,1,228.033,-2.53516e-05,49.9389,24.9156,5.69715e-06,0.000105497,-0.00131003
0,1,229.033,-1.96821e-05,49.939,24.9142,5.63781e-06,9.86976e-05,-0.00134389
0,1,230.033,-1.40697e-05,49.9391,24.9129,5.58304e-06,9.23176e-05,-0.00137737
0,1,231.034,-8.50719e-06,49.9392,24.9115,5.53825e-06,8.64418e-05,-0.00141041
0,1,232.034,-2.9823e-06,49.9392,24.91,5.50801e-06,8.11365e-05,-0.00144298
0,1,233.034,2.52135e-06,49.9393,24.9086,5.49599e-06,7.64501e-05,-0.00147506
0,1,234.034,8.02333e-06,49.9394,24.9071,5.50493e-06,7.2415e-05,-0.00150663
0,1,235.034,1.35455e-05,49.9395,24.9056,5.5365e-06,6.90479e-05,-0.00153772
0,1,236.034,1.91107e-05,49.9395,24.904,5.59131e-06,6.63511e-05,-0.00156835
0,1,237.034,2.47419e-05,49.9396,24.9024,5.66878e-06,6.43125e-05,-0.00159856
0,1,238.035,3.04609e-05,49.9397,24.9008,5.76706e-06,6.29068e-05,-0.00162841
0,1,239.035,3.62869e-05,49.9397,24.8992,5.88299e-06,6.20952e-05,-0.00165797
0,1,240.035,4.22353e-05,49.9398,24.8975,6.01198e-06,6.18257e-05,-0.00168735
0,2,0,10,-35,5,0,0,0
0,2,1.00015,9.99999,-35,5.00015,-1.56059e-05,4.51995e-05,0.000295456
0,2,2.0003,9.99997,-34.9999,5.00059,-2.99318e-05,9.14163e-05,0.00058316
0,2,3.00046,9.99993,-34.9998,5.00131,-4.29936e-05,0.000138594,0.000863246
0,2,4.00061,9.99988,-34.9996,5.00231,-5.48067e-05,0.000186677,0.00113585
0,2,5.00076,9.99982,-34.9994,5.00358,-6.53863e-05,0.00023561,0.0014011
0,2,6.00091,9.99975,-34.9992,5.00511,-7.47472e-05,0.000285338,0.00165913
0,2,7.00107,9.99967,-34.9988,5.00689,-8.29041e-05,0.000335806,0.00191006
0,2,8.00122,9.99959,-34.9985,5.00893,-8.98711e-05,0.00038696,0.002154
0,2,9.00137,9.9995,-34.9981,5.0112,-9.56623e-05,0.000438747,0.00239109
0,2,10.0015,9.9994,-34.9976,5.01371,-0.000100291,0.000491112,0.00262143
0,2,11.0017,9.9993,-34.9971,5.01644,-0.000103772,0.000544002,0.00284514
0,2,12.0018,9.99919,-34.9965,5.01939,-0.000106117,0.000597363,0.00306232
0,2,13.002,9.99908,-34.9959,5.02256,-0.000107339,0.000651143,0.00327309
0,2,14.0021,9.99898,-34.9952,5.02594,-0.000107452,0.000705288,0.00347755
0,2,15.0023,9.99887,-34.9945,5.02952,-0.000106467,0.000759745,0.0036758
0,2,16.0024,9.99876,-34.9937,5.03329,-0.000104396,0.00081446,0.00386794
0,2,17.0026,9.99866,-34.9929,5.03725,-0.000101253,0.000869379,0.00405407
0,2,18.0027,9.99856,-34.992,5.04139,-9.70467e-05,0.00092445,0.00423428
0,2,19.0029,9.99847,-34.991,5.04572,-9.17906e-05,0.000979617,0.00440867
0,2,20.003,9.99838,-34.99,5.05021,-8.54952e-05,0.00103483,0.00457731
0,2,21.0032,9.9983,-34.9889,5.05487,-7.81717e-05,0.00109003,0.00474031
0,2,22.0034,9.99822,-34.9878,5.05969,-6.98308e-05,0.00114516,0.00489775
0,2,23.0035,9.99816,-34.9866,5.06466,-6.04832e-05,0.00120017,0.00504971
0,2,24.0037,9.9981,-34.9854,5.06979,-5.01391e-05,0.001255,0.00519626
0,2,25.0038,9.99806,-34.9841,5.07505,-3.8809e-05,0.00130959,0.0053375
0,2,26.004,9.99803,-34.9828,5.08046,-2.65027e-05,0.0013639,0.00547349
0,2,27.0041,9.99801,-34.9814,5.086,-1.32301e-05,0.00141785,0.00560432
0,2,28.0043,9.998,-34.98,5.09167,9.98912e-07,0.0014714,0.00573005
0,2,29.0044,9.99801,-34.9785,5.09746,1.61749e-05,0.00152448,0.00585075
0,2,30.0046,9.99803,-34.9769,5.10337,3.22885e-05,0.00157704,0.0059665
0,2,31.0047,9.99807,-34.9753,5.10939,4.93304e-05,0.00162901,0.00607736
0,2,32.0049,9.99813,-34.9737,5.11552,6.72914e-05,0.00168033,0.00618339
0,2,33.005,9.99821,-34.972,5.12176,8.61626e-05,0.00173093,0.00628467
0,2,34.0052,9.9983,-34.9702,5.12809,0.000105935,0.00178077,0.00638125
0,2,35.0053,9.99842,-34.9684,5.13452,0.0001266,0.00182976,0.00647318
0,2,36.0055,9.99856,-34.9665,5.14104,0.000148149,0.00187785,0.00656054
0,2,37.0056,9.99872,-34.9646,5.14764,0.000170573,0.00192497,0.00664337
0,2,38.0058,9.9989,-34.9627,5.15433,0.000193864,0.00197104,0.00672174
0,2,39.0059,9.99911,-34.9607,5.16109,0.000218013,0.00201601,0.00679568
0,2,40.0061,9.99934,-34.9587,5.16792,0.000243014,0.0020598,0.00686526
0,2,41.0062,9.99959,-34.9566,5.17482,0.000268856,0.00210234,0.00693052
0,2,42.0064,9.99987,-34.9544,5.18178,0.000295533,0.00214356,0.0069915
0,2,43.0065,10.0002,-34.9523,5.1888,0.000323036,0.00218337,0.00704826
0,2,44.0067,10.0005,-34.9501,5.19587,0.000351359,0.0022217,0.00710083
0,2,45.0069,10.0009,-34.9478,5.203,0.000380493,0.00225848,0.00714926
0,2,46.007,10.0013,-34.9456,5.21017,0.000410431,0.00229361,0.00719358
0,2,47.0072,10.0017,-34.9433,5.21739,0.000441166,0.00232703,0.00723383
0,2,48.0073,10.0022,-34.9409,5.22464,0.000472692,0.00235863,0.00727003
0,2,49.0075,10.0027,-34.9385,5.23193,0.000505001,0.00238833,0.00730223
0,2,50.0076,10.0032,-34.9361,5.23925,0.000538087,0.00241605,0.00733044
0,2,51.0078,10.0037,-34.9337,5.24659,0.000571943,0.00244168,0.0073547
0,2,52.0079,10.0043,-34.9313,5.25396,0.000606563,0.00246513,0.00737502
0,2,53.0081,10.0049,-34.9288,5.26134,0.000641942,0.00248629,0.00739143
0,2,54.0082,10.0056,-34.9263,5.26874,0.000678072,0.00250508,0.00740393
0,2,55.0084,10.0063,-34.9238,5.27615,0.000714949,0.00252137,0.00741256
