phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
1,38,50.7465,0.6333333333333333,80.1261,4.37205,-30.2951,34.8573,-0.162017,0.296275,0.804379,-0.00445028,0.0781811,-0.044793
1,39,52.082,0.65,80.1261,4.15588,-29.8922,35.9275,-0.161717,0.307184,0.798341,-0.00315095,0.0759949,-0.0536551
1,40,53.4174,0.6666666666666666,80.1261,3.94025,-29.4749,36.9888,-0.161213,0.317801,0.791119,-0.00186096,0.0735565,-0.0624533
1,41,54.7529,0.6833333333333333,80.1261,3.72543,-29.0436,38.0396,-0.160508,0.32809,0.78272,-0.000579997,0.0708558,-0.0711896
1,42,56.0883,0.7,80.1261,3.51168,-28.5988,39.0785,-0.159604,0.338016,0.773152,0.000692159,0.067883,-0.0798659
1,43,57.4237,0.7166666666666667,80.1261,3.29927,-28.1411,40.1039,-0.158502,0.347542,0.762424,0.00195568,0.0646294,-0.0884841
1,44,58.7592,0.7333333333333333,80.1261,3.08847,-27.6709,41.1141,-0.157206,0.35663,0.750544,0.00321068,0.0610875,-0.0970453
1,45,60.0946,0.75,80.1261,2.87952,-27.1889,42.1077,-0.155717,0.365241,0.737519,0.00445728,0.0572511,-0.10555
1,46,61.43,0.7666666666666667,80.1261,2.67269,-26.6957,43.0832,-0.154039,0.373335,0.723356,0.00569566,0.0531156,-0.113999
1,47,62.7655,0.7833333333333333,80.1261,2.46822,-26.1921,44.0389,-0.152174,0.380872,0.708064,0.00692611,0.0486771,-0.122389
1,48,64.1009,0.8,80.1261,2.26637,-25.6789,44.9736,-0.150124,0.387811,0.69165,0.00814921,0.0439314,-0.130717
1,49,65.4363,0.8166666666666667,80.1261,2.06738,-25.1568,45.8855,-0.147893,0.394109,0.674122,0.00936599,0.0388712,-0.138975
1,50,66.7718,0.8333333333333334,80.1261,1.87148,-24.6267,46.7733,-0.145483,0.399725,0.65549,0.0105782,0.0334812,-0.147151
1,51,68.1072,0.85,80.1261,1.67892,-24.0896,47.6355,-0.142897,0.404614,0.635765,0.0117887,0.0277299,-0.15523
1,52,69.4426,0.8666666666666667,80.1261,1.48994,-23.5465,48.4706,-0.140137,0.408727,0.614959,0.0130019,0.0215569,-0.163189
1,53,70.7781,0.8833333333333333,80.1261,1.30475,-22.9985,49.2773,-0.137205,0.412008,0.59309,0.0142242,0.0148556,-0.171001
1,54,72.1135,0.9,80.1261,1.12359,-22.4467,50.054,-0.134103,0.414384,0.570176,0.0154644,0.00744898,-0.178628
1,55,73.449,0.9166666666666666,80.1261,0.946689,-21.8924,50.7995,-0.13083,0.415763,0.546242,0.0167341,-0.000938949,-0.186029
1,56,74.7844,0.9333333333333333,80.1261,0.774273,-21.337,51.5123,-0.127387,0.416012,0.521318,0.0180481,-0.0107159,-0.193148
1,57,76.1198,0.95,80.1261,0.606572,-20.7822,52.1912,-0.123769,0.414944,0.495443,0.0194238,-0.0224549,-0.199915
1,58,77.4553,0.9666666666666667,80.1261,0.443821,-20.2298,52.8349,-0.119975,0.412299,0.468663,0.0208809,-0.0369242,-0.206239
1,59,78.7907,0.9833333333333333,80.1261,0.28626,-19.6823,53.4424,-0.115997,0.40771,0.441038,0.0224405,-0.0550969,-0.212023
1,60,80.1261,1.0,80.1261,0.13414,-19.1425,54.0124,-0.111828,0.400682,0.412639,,,
2,0,80.1261,0.0,67.2683,0.132222,-19.1381,54.0284,-0.0239573,0.172653,-0.443087,0.0189119,-0.0774799,-0.123614
2,1,81.2473,0.016666666666666666,67.2683,0.106783,-18.9494,53.5239,-0.0214271,0.164022,-0.457016,0.0182881,-0.0878711,-0.0367322
2,2,82.3684,0.03333333333333333,67.2683,0.0841287,-18.771,53.0091,-0.0189894,0.154219,-0.461205,0.0175333,-0.0951178,0.0419989
2,3,83.4895,0.05,67.2683,0.0641465,-18.6041,52.4947,-0.0166612,0.143598,-0.456566,0.0166907,-0.101166,0.112194
2,4,84.6107,0.06666666666666667,67.2683,0.0467067,-18.4494,51.9898,-0.0144542,0.132294,-0.444056,0.0157795,-0.106306,0.17377
2,5,85.7318,0.08333333333333333,67.2683,0.0316683,-18.3077,51.5028,-0.0123776,0.120408,-0.424642,0.0148148,-0.110579,0.226568
2,6,86.853,0.1,67.2683,0.018881,-18.1797,51.041,-0.0104388,0.108039,-0.399309,0.0138088,-0.11387,0.27046
2,7,87.9741,0.11666666666666667,67.2683,0.00818705,-18.0657,50.6102,-0.00864328,0.0952955,-0.369053,0.0127719,-0.11596,0.305422
2,8,89.0952,0.13333333333333333,67.2683,-0.000576536,-17.9661,50.2156,-0.00699536,0.0823139,-0.334878,0.0117132,-0.116546,0.331536
2,9,90.2164,0.15,67.2683,-0.00757687,-17.8812,49.861,-0.00549783,0.0692626,-0.297774,0.0106407,-0.115255,0.348885
2,10,91.3375,0.16666666666666666,67.2683,-0.0129834,-17.8108,49.549,-0.00415214,0.0563527,-0.258725,0.00956195,-0.111642,0.357383
2,11,92.4587,0.18333333333333332,67.2683,-0.0169665,-17.7546,49.2814,-0.00295832,0.0438446,-0.218722,0.00848447,-0.105204,0.356608
2,12,93.5798,0.2,67.2683,-0.0196955,-17.712,49.0585,-0.00191486,0.0320558,-0.178807,0.00741581,-0.0953853,0.34571
2,13,94.7009,0.21666666666666667,67.2683,-0.0213375,-17.6821,48.8798,-0.00101856,0.0213653,-0.140112,0.00636376,-0.0816558,0.323461
2,14,95.8221,0.23333333333333334,67.2683,-0.0220546,-17.6633,48.743,-0.000264343,0.0122121,-0.103912,0.00533589,-0.0637113,0.288585
2,15,96.9432,0.25,67.2683,-0.0220022,-17.6536,48.6446,0.000354813,0.00506911,-0.071622,0.00433785,-0.0420344,0.240599
2,16,98.0644,0.26666666666666666,67.2683,-0.0213271,-17.6505,48.5794,0.000847658,0.000354995,-0.0447116,0.00336885,-0.0190801,0.181623
2,17,99.1855,0.2833333333333333,67.2683,-0.0201656,-17.6513,48.5406,0.00122353,-0.00178667,-0.0244132,0.00241275,-0.000417166,0.118904
2,18,100.307,0.3,67.2683,-0.0186447,-17.6534,48.5207,0.00148955,-0.00183674,-0.0111464,0.00142982,0.00796498,0.0645048
2,19,101.428,0.31666666666666665,67.2683,-0.016887,-17.6549,48.5122,0.0016464,-0.000947567,-0.00397852,0.000366799,0.00658928,0.0276444
2,20,102.549,0.3333333333333333,67.2683,-0.0150191,-17.6556,48.5094,0.00168604,-0.000212869,-0.000943189,-0.000811603,0.00190723,0.00809822
2,21,103.67,0.35,67.2683,-0.01318,-17.6557,48.5089,0.00159473,-3.03197e-06,-9.92568e-05,-0.00211268,-0.000336035,0.0018755
2,22,104.791,0.36666666666666664,67.2683,-0.0115249,-17.6557,48.5088,0.00135777,-4.42968e-05,4.70225e-05,-0.00354124,0.000490725,0.000846049
2,23,105.912,0.38333333333333336,67.2683,-0.0102253,-17.6558,48.5089,0.000960657,7.90084e-06,7.7886e-05,-0.00511535,0.000133506,-0.00308376
2,24,107.033,0.4,67.2683,-0.00946976,-17.6557,48.5088,0.000387151,2.12296e-05,-0.000331837,-0.00683494,-0.00102565,0.00827709
2,25,108.155,0.4166666666666667,67.2683,-0.00946532,-17.6558,48.5089,-0.000379266,-9.37695e-05,0.00053215,-0.00862636,0.00231367,-0.0107
2,26,109.276,0.43333333333333335,67.2683,-0.0104327,-17.6557,48.5088,-0.00134635,0.000167723,-0.000731462,-0.0101398,0.0306726,0.0681188
2,27,110.397,0.45,67.2683,-0.0125776,-17.6536,48.5122,-0.00247861,0.0036112,0.00684161,-0.0111228,0.112653,0.24033
2,28,111.518,0.4666666666666667,67.2683,-0.0160449,-17.6425,48.5349,-0.00370153,0.0162487,0.0337219,-0.011692,0.202256,0.331231
2,29,112.639,0.48333333333333334,67.2683,-0.0208972,-17.6116,48.5935,-0.00494533,0.038935,0.0707934,-0.0120561,0.252236,0.381051
