phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
1,0,0.0,0.0,299.99970924745026,10.000000000000002,-35.0,5.0,-1.428554348842912e-17,1.2858061743602764e-16,2.1526587051916233e-16,-0.005008774673366,0.004831488938727375,0.021595499455388644
1,1,4.9999951541241705,0.016666666666666666,299.99970924745026,9.994202125383048,-34.993939667225355,5.026920717554487,-0.002314779071970783,0.0024283202691934708,0.010768271062020458,-0.004913498134401659,0.004792685783387439,0.021037265813399913
1,2,9.999990308248341,0.03333333333333333,299.99970924745026,9.977014938219945,-34.97572414413396,5.106984289347322,-0.004555753341791958,0.004861947409730603,0.021257110189935657,-0.004819081692530142,0.004752853807706659,0.020478413353757222
1,3,14.999985462372514,0.05,299.99970924745026,9.948806021968988,-34.94533017865096,5.238792008786339,-0.006723500178349075,0.007299569561681748,0.03146589944430381,-0.004725528125039782,0.004712002356406925,0.019918958515277557
1,4,19.999980616496682,0.06666666666666667,299.99970924745026,9.90994005047564,-34.9027410505745,5.42094212072043,-0.008818606047715725,0.009739885849704338,0.04139403734279735,-0.0046328401838371955,0.004670140804198202,0.019358917754496965
1,5,24.999975770620853,0.08333333333333333,299.99970924745026,9.860778742688225,-34.8479465163693,5.652029903791613,-0.010841666432448676,0.012181606496277171,0.051040938886752735,-0.004541020595366318,0.0046272785555027994,0.01879830754518654
1,6,29.99997092474503,0.1,299.99970924745026,9.80168081777831,-34.78094275339681,5.930647752918042,-0.012793285750415165,0.01462345293392376,0.06040603558699795,-0.004450072060528203,0.004583425044178753,0.018237144377867814
1,7,34.9999660788692,0.11666666666666667,299.99970924745026,9.733001950668106,-34.70173230358654,6.255385261904334,-0.0146740772731571,0.017064157916406034,0.0694887754889499,-0.0043599972546015855,0.004538589733242321,0.0176754447593277
1,8,39.999961232993364,0.13333333333333333,299.99970924745026,9.655094727967201,-34.610324016554245,6.624829306175551,-0.016484663043795835,0.01950246562889903,0.0782886231969825,-0.004270798827164186,0.004492782114589623,0.017113225212132932
1,9,44.999956387117535,0.15,299.99970924745026,9.568308604320915,-34.506732992171614,7.037564125631214,-0.018225673794482786,0.02193713179713102,0.0868050598980659,-0.004182479402014786,0.004446011708717435,0.01655050227414405
