phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
1,0,0.0,0.0,300.0,10.0,-35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,5.0,0.016666666666666666,300.0,10.000441230472816,-35.00000159537329,4.999926461587864,0.00017649175649334103,-9.57223036944187e-07,-2.9415292748890175e-05,0.0,0.0,0.0
1,2,10.0,0.03333333333333333,300.0,10.001764908912309,-35.00001276293003,4.9997058485146155,0.00035297832141727105,-3.828863990716015e-06,-5.8829720236211846e-05,0.0,0.0,0.0
1,3,15.0,0.05,300.0,10.003970996381993,-35.00004307457207,4.999338167269668,0.0005294545033550908,-8.614838390949097e-06,-8.824241722584849e-05,0.0,0.0,0.0
1,4,20.0,0.06666666666666667,300.0,10.007059427989004,-35.00010210163816,4.9988234286685,0.0007059151111955207,-1.5315005456460267e-05,-0.0001176525185325868,0.0,0.0,0.0
1,5,25.0,0.08333333333333333,300.0,10.011030112885997,-35.00019941462239,4.998161647852335,0.0008823549542853984,-2.3929168099390707e-05,-0.00014705915904756643,0.0,0.0,0.0
1,6,30.0,0.1,300.0,10.01588293427383,-35.0003445828926,4.997352844287696,0.001058768842582365,-3.4457072931003365e-05,-0.0001764614737637275,0.0,0.0,0.0
1,7,35.0,0.11666666666666667,300.0,10.021617749404985,-35.00054717440901,4.996397041765837,0.0012351515868075306,-4.6898410269136464e-05,-0.00020585859780125506,0.0,0.0,0.0
1,8,40.0,0.13333333333333333,300.0,10.028234389587787,-35.000816755442656,4.995294268402037,0.0014114979985981196,-6.125281414731292e-05,-0.00023524966643301986,0.0,0.0,0.0
1,9,45.0,0.15,300.0,10.03573266019135,-35.001162890294104,4.994044556634776,0.0015878028906600886,-7.75198623255054e-05,-0.00026463381511001465,0.0,0.0,0.0
1,10,50.0,0.16666666666666666,300.0,10.044112340651308,-35.00159514101203,4.992647943224783,0.0017640610769207121,-9.569907630255662e-05,-0.0002940101794867852,0.0,0.0,0.0
1,11,54.99999999999999,0.18333333333333332,300.0,10.053373184476305,-35.002123067112,4.9911044692539495,0.0019402673726811323,-0.00011578992133025471,-0.00032337789544685525,0.0,0.0,0.0
1,12,60.0,0.2,300.0,10.063514919255239,-35.002756225295244,4.989414180124127,0.0021164165947688703,-0.00013779180642906291,-0.00035273609912814485,0.0,0.0,0.0
1,13,65.0,0.21666666666666667,300.0,10.074537246665281,-35.00350416916754,4.987577125555787,0.002292503561690289,-0.0001617040844055036,-0.0003820839269483813,0.0,0.0,0.0
1,14,70.0,0.23333333333333334,300.0,10.086439842480651,-35.004376448958226,4.985593359586559,0.0024685230937830107,-0.00018752605187119555,-0.00041142051563050153,0.0,0.0,0.0
1,15,75.0,0.25,300.0,10.099222356582148,-35.00538261123925,4.983462940569643,0.0026444700133682777,-0.00021525694926354452,-0.00044074500222804596,0.0,0.0,0.0
1,16,80.0,0.26666666666666666,300.0,10.112884412967457,-35.00653219864434,4.981185931172092,0.0028203391449032546,-0.000244895960868086,-0.00047005652415054203,0.0,0.0,0.0
1,17,85.0,0.2833333333333333,300.0,10.127425609762204,-35.00783474958833,4.978762398372967,0.002996125315133271,-0.00027644221484247975,-0.000499354219188878,0.0,0.0,0.0
1,18,90.0,0.3,300.0,10.14284551923178,-35.009299797986586,4.976192413461371,0.0031718233532439933,-0.0003098947832421552,-0.000528637225540665,0.0,0.0,0.0
1,19,95.0,0.31666666666666665,300.0,10.159143687793923,-35.01093687297454,4.973476052034347,0.0033474280910135265,-0.0003452526820476077,-0.0005579046818355871,0.0,0.0,0.0
