phase,node,time,normalized_time,T_i,qw,qx,qy,qz,wx,wy,wz,taux,tauy,tauz
1,104,52.0,0.48598130841121495,107.0,0.7071071949863448,1.006994617802526e-05,-0.00031447697696098184,0.7071062973782952,-1.4548522052596623e-05,2.3455791606375087e-05,5.223961774458796e-07,2.076705346734675e-06,2.8150022679684204e-06,3.1215442014779276e-08
1,105,52.5,0.49065420560747663,107.0,0.707107104502731,3.351629392397568e-06,-0.00031290237641012724,0.7071063886241657,-9.356740305923702e-06,2.5215168024046247e-05,6.009466531352134e-07,2.3531350604426447e-06,2.8607726203976527e-06,3.288239749075147e-08
1,106,53.0,0.4953271028037383,107.0,0.7071070002336762,-2.7599236684111387e-06,-0.00031009897350131713,0.7071064941307074,-3.4738799253434543e-06,2.7003150911976823e-05,6.835065445306802e-07,2.6429579479402785e-06,2.9051128835511688e-06,3.447741034287052e-08
1,107,53.5,0.5,107.0,0.7071068814802522,-8.147603760864031e-06,-0.0003059395445138847,0.7071066146543695,3.1335426297755142e-06,2.8818846464368522e-05,7.698407789437639e-07,2.9454440751022823e-06,2.9479833527782443e-06,3.582542407850192e-08
1,108,54.0,0.5046728971962616,107.0,0.7071067475823104,-1.2688224542108343e-05,-0.00030029110457250544,0.7071067509066115,1.0497186096444434e-05,3.066133606001629e-05,8.592688815142424e-07,3.2596972588371645e-06,2.9893474321947236e-06,3.6947860724517575e-08
1,109,54.5,0.5093457943925234,107.0,0.7071065979954354,-1.625284073895419e-05,-0.0002930152346115027,0.7071069034728137,1.864646876306968e-05,3.252967820528744e-05,9.511557466998666e-07,3.5846458884439935e-06,3.0291717051451902e-06,3.749001567284899e-08
1,110,55.0,0.514018691588785,107.0,0.7071064322807653,-1.8707140176431967e-05,-0.00028396848147107796,0.7071070728175308,2.760812989540599e-05,3.442291052113961e-05,1.043970940439305e-06,3.9190343606250224e-06,3.0674260138084217e-06,3.78236562915802e-08
1,111,55.5,0.5186915887850467,107.0,0.7071062502607047,-1.9911913621717254e-05,-0.00027300283517516953,0.7071072591230194,3.740576970179341e-05,3.634005177989209e-05,1.1371045528907806e-06,4.261414923475748e-06,3.1040836420379227e-06,3.851957233280194e-08
1,112,56.0,0.5233644859813084,107.0,0.7071060518532204,-1.97236064463292e-05,-0.00025996628716417046,0.7071074624483211,4.8059368994194705e-05,3.8280104056272584e-05,1.231364492311132e-06,4.610140365364716e-06,3.139121588377375e-06,4.05553350678032e-08
1,113,56.5,0.5280373831775701,107.0,0.7071058368177982,-1.7994955605774565e-05,-0.00024470347305543925,0.7071076829758138,5.958479061280951e-05,4.0242055049098525e-05,1.329993253511766e-06,4.96335696411198e-06,3.172520283727606e-06,4.1895744089934376e-08
1,114,57.0,0.5327102803738317,107.0,0.7071056043212331,-1.4575715208895273e-05,-0.00022705640312683771,0.7071079214370726,7.199326330565121e-05,4.22248802265003e-05,1.4311358921007716e-06,5.318999051832132e-06,3.2042645233997434e-06,4.255278594427893e-08
1,115,57.5,0.5373831775700935,107.0,0.7071053538344978,-9.313473232909201e-06,-0.00020686528369648366,0.7071081782068435,8.529085157962086e-05,4.4227545553677675e-05,1.5329579965812718e-06,5.674784145654835e-06,3.2343435918271297e-06,4.3281124100988346e-08
1,116,58.0,0.5420560747663551,107.0,0.7071050851244896,-2.0545627925606845e-06,-0.00018396943171062024,0.7071084533013969,9.947791364229712e-05,4.6249010298601196e-05,1.6355024992984704e-06,6.028209539225725e-06,3.262752091216757e-06,4.478678484011191e-08
1,117,58.5,0.5467289719626168,107.0,0.7071047979172047,7.35493018141108e-06,-0.00015820828465595762,0.7071087467048265,0.0001145485509510121,4.828823035562071e-05,1.7405683288201507e-06,6.376549796522599e-06,3.2894901784183214e-06,4.4892106522849467e-08
1,118,59.0,0.5514018691588785,107.0,0.707104491582094,1.9068061415900707e-05,-0.00012942250720611255,0.7071090586736867,0.00013049005151586607,5.034416171711706e-05,1.8445015749045023e-06,6.716856801450065e-06,3.3145647697781984e-06,4.497734710649519e-08
1,119,59.5,0.5560747663551402,107.0,0.7071041660905995,3.323582402808611e-05,-9.745519565432956e-05,0.7071093887671792,0.00014728233280942863,5.2415764698187495e-05,1.9470908242868178e-06,7.0459608462185205e-06,3.337990150416989e-06,4.522853261555595e-08
1,120,60.0,0.5607476635514018,107.0,0.7071038214021304,5.000584465248248e-05,-6.215318008983223e-05,0.7071097364498578,0.00016489738801247388,5.4502008542129604e-05,2.048582281674711e-06,7.360473948105678e-06,3.3597887362420725e-06,4.524940308957471e-08
1,121,60.5,0.5654205607476636,107.0,0.707103457377767,6.952098101517011e-05,-2.3368423663030182e-05,0.7071101011668669,0.00018329874036063687,5.6601876502183024e-05,2.148224931123626e-06,7.656795910714411e-06,3.3799921066039635e-06,4.5550872148197964e-08
1,122,61.0,0.5700934579439252,107.0,0.7071030739513771,9.191782217795355e-05,1.9040482600045864e-05,0.7071104821623828,0.00020244091252789956,5.871437156868142e-05,2.2465395324969697e-06,7.931122290163418e-06,3.3986416183651935e-06,4.595106710572627e-08
1,123,61.5,0.5747663551401869,107.0,0.7071026709000405,0.00011732509394244896,6.520673215675124e-05,0.7071108786997513,0.00022226891610968444,6.083852257999751e-05,2.3435879138231335e-06,8.179455573915072e-06,3.415789516242844e-06,4.6457351409722787e-08
1,124,62.0,0.5794392523364486,107.0,0.7071022479210557,0.00014586197295515498,0.00011525362615406632,0.7071112899765124,0.00024271776891526004,6.297339102745215e-05,2.439447523640216e-06,8.397618222729128e-06,3.43149953432036e-06,4.3875035849854886e-08
1,125,62.5,0.5841121495327103,107.0,0.7071018046259187,0.00017763631427510825,0.0001692928124914272,0.7071117151244156,0.0002637120449026629,6.511807823616833e-05,2.5262079718080418e-06,8.581272755883536e-06,3.4458495285954724e-06,4.382925666808217e-08
1,126,63.0,0.5887850467289719,107.0,0.70710134195026,0.00021274279777747982,0.0002274224469377526,0.7071121517960094,0.000285165473545247,6.727173419126764e-05,2.6100224811205384e-06,8.725938315139014e-06,3.458931674079775e-06,4.360487182519001e-08
1,127,63.5,0.5934579439252337,107.0,0.7071008596669681,0.0002512610029770553,0.0002897252840773209,0.7071125986510772,0.0003069805827043715,6.943356648725391e-05,2.690259296778226e-06,8.827016322642745e-06,3.4708546936784805e-06,4.321116601356691e-08
1,128,64.0,0.5981308411214953,107.0,0.7071003575865621,0.00029325341845400505,0.0003562667075097843,0.7071130541595636,0.0003290484037026,7.160285067044677e-05,2.7663150767628253e-06,8.879817653302534e-06,3.4817458676650883e-06,4.341305970584897e-08
1,129,64.5,0.602803738317757,107.0,0.707099835555083,0.00033876339751619776,0.00042709270948654326,0.7071135166112754,0.00035124824495010466,7.377894183733682e-05,2.8395065204571606e-06,8.879588930112283e-06,3.4917525702785085e-06,4.324088744819001e-08
1,130,65.0,0.6074766355140186,107.0,0.7070992931198501,0.0003878130720016115,0.0005022278324127934,0.7071139844626276,0.0003734475315192499,7.596128719331412e-05,2.9087366533257147e-06,8.821549455003434e-06,3.501045313275431e-06,4.309601956410578e-08
1,131,65.5,0.6121495327102804,107.0,0.7070987299638684,0.00044040123510466316,0.0005816730845331833,0.7071144559202607,0.0003955017365840177,7.814944051361667e-05,2.973925369445994e-06,8.700923033107643e-06,3.509819882184467e-06,4.344237045699908e-08
1,132,66.0,0.616822429906542,107.0,0.7070981457365919,0.0004965012098531623,0.0006654038457892586,0.7071149291343375,0.0004172543927828843,8.034307793943809e-05,3.0361689364341927e-06,8.512973066549096e-06,3.518299153384755e-06,4.283290648577958e-08
1,133,66.5,0.6214953271028038,107.0,0.7070975398595183,0.00055605871691801,0.000753367778402766,0.7071154024235325,0.00043853719135218726,8.254201490970912e-05,3.0929659493489453e-06,8.253039373605488e-06,3.5267363873944857e-06,4.114791265358215e-08
1,134,67.0,0.6261682242990654,107.0,0.707096912178939,0.0006189897561704445,0.0008454827585696913,0.7071158736597913,0.0004591701727358584,8.474622515118455e-05,3.1415391159022777e-06,7.916576420788774e-06,3.53541761995533e-06,3.9258151228296176e-08
1,135,67.5,0.6308411214953271,107.0,0.7070962630348002,0.0006851785189733258,0.000941634844912156,0.7071163402441357,0.0004789620131383976,8.695586116295807e-05,3.181315085710772e-06,7.499185602693675e-06,3.544664054062373e-06,3.8027497165791026e-08
1,136,68.0,0.6355140186915887,107.0,0.7070955928945616,0.0007544753480691327,0.0010416763008150658,0.7071167995247442,0.0004977103920963157,8.917127619599554e-05,3.2139109971498145e-06,6.996644314085359e-06,3.554833309233491e-06,3.631517749226659e-08
1,137,68.5,0.6401869158878505,107.0,0.7070949019927752,0.0008266947587808222,0.0011454236854962884,0.7071172492165304,0.0005152024327645392,9.139304701346197e-05,3.2381267346213467e-06,6.40493837257355e-06,3.5663226478197353e-06,3.5098293514650825e-08
1,138,69.0,0.6448598130841121,107.0,0.7070941908591457,0.0009016135328312373,0.0012526560278239883,0.7071176869392445,0.0005312152226095657,9.36219986674922e-05,3.255243588168705e-06,5.720279352261473e-06,3.5795702327417053e-06,3.470082313948577e-08
1,139,69.5,0.6495327102803738,107.0,0.707093459912872,0.0009789689012186628,0.0013631130955837126,0.7071181106957619,0.0005455163781340204,9.585923006204696e-05,3.267395499721695e-06,4.939119308456427e-06,3.595056329856533e-06,3.442946012419972e-08
1,140,70.0,0.6542056074766355,107.0,0.7070927093475406,0.0010584568221395406,0.0014764937693240567,0.7071185190656226,0.0005578646462203659,9.81061402672483e-05,3.275029980040346e-06,4.058162235902965e-06,3.6133064462120107e-06,3.496379481977547e-08
1,141,70.5,0.6588785046728972,107.0,0.7070919394670178,0.0011397303597517775,0.0015924545277783643,0.7071189109524204,0.0005680105337611211,0.0001003644567951238,3.2803445462408134e-06,3.074349641206424e-06,3.634889748191781e-06,3.600091526473371e-08
1,142,71.0,0.6635514018691588,107.0,0.7070911504153763,0.001222398170449769,0.0017106080487624417,0.7071192859407401,0.0005756969017092986,0.00010263626288669157,3.284834731389812e-06,1.984861959989986e-06,3.6604245395557187e-06,3.731937743223014e-08
1,143,71.5,0.6682242990654206,107.0,0.707090342341078,0.0013060230885134608,0.001830521920536872,0.7071196442209913,0.0005806595623241691,0.00010492402822282048,3.289502107149607e-06,7.870882409468598e-07,3.6905780841438664e-06,3.9373226286501116e-08
1,144,72.0,0.6728971962616822,107.0,0.7070895155242827,0.0013901208119480506,0.001951717464186096,0.7071199865514676,0.0005826278006483969,0.00010723063952428036,3.2965474624076623e-06,-5.214093030177435e-07,3.7260684942495165e-06,4.097721348663911e-08
1,145,72.5,0.677570093457944,107.0,0.7070886702037278,0.001474158675889921,0.002073668653062366,0.7071203145191618,0.000581324807627322,0.00010955943233202536,3.3052771686215618e-06,-1.942942039246009e-06,3.767666084883842e-06,4.4041147841850556e-08
1,146,73.0,0.6822429906542056,107.0,0.7070878071250236,0.0015575544950029393,0.002195801115834766,0.707120630075249,0.0005764679957157592,0.00011191422363389268,3.319845614339486e-06,-3.4797489848210554e-06,3.8161977691871806e-06,4.757914491554494e-08
1,147,73.5,0.6869158878504673,107.0,0.7070869267167028,0.0016396754598101437,0.0023174911983330606,0.7071209364362646,0.0005677691805607251,0.00011429934723843345,3.3420210243423868e-06,-5.134067919710296e-06,3.872548515976329e-06,5.1901591319460596e-08
1,148,74.0,0.6915887850467289,107.0,0.7070860295401695,0.0017198370552956072,0.002438065066324766,0.7071212377021359,0.000554934583747767,0.00011671969005971056,3.3744315325605455e-06,-6.908215652145683e-06,3.937665149520901e-06,5.709416319922389e-08
1,149,74.5,0.6962616822429907,107.0,0.7070851161593095,0.0017973019752637613,0.002556797813981973,0.7071215390421803,0.0005376646354113744,0.00011918073077695682,3.420009251630909e-06,-8.804685987939364e-06,4.012558394236257e-06,6.35796204148249e-08
1,150,75.0,0.7009345794392523,107.0,0.7070841871001932,0.0018712789947056226,0.0026729125444463317,0.707121846775354,0.0005156535318403777,0.000121688579772166,3.482839406426213e-06,-1.0826248971190941e-05,4.098310065040519e-06,7.01210825643503e-08
1,151,75.5,0.705607476635514,107.0,0.7070832426506685,0.0019409217574771313,0.002785579378791059,0.7071221685913742,0.0004885885451451006,0.00012425002356165733,3.5640183939211917e-06,-1.2976065312772706e-05,4.196079168623378e-06,7.738939026091935e-08
1,152,76.0,0.7102803738317757,107.0,0.7070822833801782,0.0020053274312949614,0.0028939143526759224,0.7071225130285482,0.0004561490461072306,0.0001268725730409326,3.666431162204489e-06,-1.5257819013491097e-05,4.307109435129856e-06,8.626193774151168e-08
1,153,76.5,0.7149532710280374,107.0,0.7070813098008815,0.0020635351845359174,0.002996978146526558,0.7071228897829266,0.00041800519632782134,0.00012956451643683588,3.7952768018043327e-06,-1.767587169254575e-05,4.432735685838875e-06,9.605247616456099e-08
1,154,77.0,0.719626168224299,107.0,0.7070803219193431,0.002114524423000496,0.0030937745933883177,0.707123310094966,0.0003738162546962244,0.0001323349762395123,3.954170030521272e-06,-2.023541586975395e-05,4.574399678140423e-06,1.0666413934052429e-07
1,155,77.5,0.7242990654205608,107.0,0.7070793194582867,0.0021572127143671314,0.0031832488992824897,0.7071237864292177,0.00032322849993427307,0.00013519397603747743,4.146626931099105e-06,-2.2942665410712687e-05,4.733662602514922e-06,1.1812878235908807e-07
1,156,78.0,0.7289719626168224,107.0,0.7070783017936442,0.0021904533345121495,0.0032642855072729936,0.7071243323960928,0.00026587267730587713,0.00013815251516329874,4.376401067886281e-06,-2.5805064363492303e-05,4.912224061332474e-06,1.3168117891758035e-07
1,157,78.5,0.7336448598130841,107.0,0.7070772678068424,0.002213032349430387,0.00333570552301611,0.7071249627094478,0.0002013609233132557,0.00014122265520102677,4.650507546557838e-06,-2.8831552666251582e-05,5.111941907153904e-06,1.4470786939923395e-07
1,158,79.0,0.7383177570093458,107.0,0.7070762151733686,0.002223665140649866,0.003396263610083438,0.7071256936516604,0.00012928302678302274,0.00014441761889256424,4.969622133692068e-06,-3.203282991122638e-05,5.334863539010777e-06,1.5883204735401532e-07
1,159,79.5,0.7429906542056075,107.0,0.7070751413151237,0.002220992244154737,0.003444644246886203,0.7071265418105404,4.920202855628295e-05,0.00014775190860421016,5.338696131742905e-06,-3.542172487707769e-05,5.58325656120347e-06,1.7385691628459469e-07
1,160,80.0,0.7476635514018691,107.0,0.7070740424376333,0.002203574399165039,0.003479457220583818,0.7071275246568801,-3.9351100432791556e-05,0.00015124144395495273,5.762433882017704e-06,-3.901361538086339e-05,5.859651632258507e-06,1.884437744113567e-07
1,161,80.5,0.7523364485981309,107.0,0.7070729133220521,0.0021698866280031454,0.0034992322067584087,0.707128660281334,-0.00013688383160694143,0.00015490372622536068,6.2424705939252364e-06,-4.282694237215496e-05,6.166895377211574e-06,2.0379233069291073e-07
1,162,81.0,0.7570093457943925,107.0,0.7070717475640428,0.0021183111578772845,0.003502412252911434,0.7071299665845648,-0.00024394973706464663,0.00015875803583665106,6.783757144024698e-06,-4.6883865991636655e-05,6.50821674129484e-06,2.1945485351788724e-07
1,163,81.5,0.7616822429906542,107.0,0.7070705366229649,0.002047128959540957,0.0034873459392549375,0.7071314615400963,-0.00036115778658007915,0.00016282567130081202,7.3904877494715e-06,-5.1211086325128694e-05,6.887310356863324e-06,2.351580146840845e-07
1,164,82.0,0.7663551401869159,107.0,0.7070692695190078,0.0019545095968353725,0.003452277940206918,0.707133162671506,-0.0004891836973515169,0.0001671302402750542,8.066591424753166e-06,-5.5840899692289474e-05,7.308445983080875e-06,2.524162217129316e-07
1,165,82.5,0.7710280373831776,107.0,0.70706793235775,0.0018384990191402466,0.0033953376304041625,0.70713508653839,-0.0006287839243255352,0.00017169801901606592,8.820268062354139e-06,-6.0812548644867805e-05,7.776607304913789e-06,2.679018771234465e-07
1,166,83.0,0.7757009345794392,107.0,0.7070665069498042,0.0016970048215025628,0.003314525278736277,0.7071372489305762,-0.0007808130243042429,0.00017655839858363924,9.651964186459168e-06,-6.617405345567552e-05,8.297681965160106e-06,2.819458126660476e-07
1,167,83.5,0.780373831775701,107.0,0.7070649714309942,0.0015277783468703025,0.0032076952571688322,0.7071396628235042,-0.0009462456017408195,0.00018174444981431428,1.0563617363872869e-05,-7.198459841445106e-05,8.878709410760188e-06,2.942827852129129e-07
1,168,84.0,0.7850467289719626,107.0,0.7070632990945144,0.0013283928182699723,0.003072535465179517,0.7071423378289652,-0.0011262042179591351,0.00018729364319896758,1.1557286656322346e-05,-7.83178182899724e-05,9.528220851806131e-06,3.02239787840878e-07
1,169,84.5,0.7897196261682243,107.0,0.7070614572737975,0.0010962164107591091,0.0029065419484004948,0.7071452792316019,-0.001321995516775037,0.00019324878123478105,1.2629282462375239e-05,-8.526629724593741e-05,1.0256707797571734e-05,3.049021443282644e-07
1,170,85.0,0.794392523364486,107.0,0.7070594070216434,0.0008283787708757115,0.0027069872977016508,0.707148485771336,-0.0015351575990001992,0.0001996592236122298,1.377474885681477e-05,-9.294796927101591e-05,1.1077290159955878e-05,3.026669212705139e-07
1,171,85.5,0.7990654205607477,107.0,0.707057101669812,0.0005217289529364492,0.002470880888163133,0.707151947959443,-0.001767523396794758,0.00020658252996672163,1.4991178721493247e-05,-0.00010151526618595813,1.2006667081870369e-05,2.9351726374008024e-07
1,172,86.0,0.8037383177570093,107.0,0.7070544843639603,0.000172781870129337,0.0021949182051411954,0.7071556466572456,-0.002021306916886752,0.000214086696897979,1.6272681063461496e-05,-0.00011116862456182282,1.306653194077612e-05,2.773340134469795e-07
1,173,86.5,0.8084112149532711,107.0,0.7070514860765642,-0.00022235089104201284,0.0018754153221682255,0.7071595501668521,-0.0022992232526450676,0.00022225327936663063,1.7615118478944778e-05,-0.000122176899702635,1.4285708992019964e-05,2.534471406529828e-07
1,174,87.0,0.8130841121495327,107.0,0.7070480219852437,-0.0006680520081613214,0.0015082227164065355,0.7071636115887253,-0.0026046596293754745,0.00023118184749288873,1.9015251192402446e-05,-0.00013490918745273913,1.570349361042163e-05,2.2015425589216538e-07
1,175,87.5,0.8177570093457944,107.0,0.7070439869930314,-0.0011693203685560385,0.0010886096389509268,0.707167765140291,-0.0029419260040365863,0.0002409965310062174,2.0468861869921217e-05,-0.0001498861393619192,1.7375034304005263e-05,1.7755724967761385e-07
1,176,88.0,0.822429906542056,107.0,0.7070392501380917,-0.0017319384473919587,0.0006111053469630575,0.7071719208799894,-0.003316633953054967,0.0002518559274535836,2.1976245936257756e-05,-0.0001678659075251496,1.9380338191574694e-05,1.262260707493004e-07
1,177,88.5,0.8271028037383178,107.0,0.7070336459053573,-0.0023627083759475203,6.92751189225848e-05,0.7071759585458112,-0.003736290419596796,0.00026396863883119194,2.354478199349735e-05,-0.0001899943038520181,2.1839941434563497e-05,7.476242145758732e-08
1,178,89.0,0.8317757009345794,107.0,0.7070269618253278,-0.0030697956590147383,-0.0005446059270495836,0.7071797190164683,-0.004211266856601436,0.0002776186022361266,2.5211083291602368e-05,-0.00021807898463786877,2.494335099270214e-05,3.53343959660395e-08
1,179,89.5,0.8364485981308412,107.0,0.7070189169417015,-0.0038632486016585833,-0.0012400458157499695,0.7071829951718291,-0.004756453819598239,0.0002932081966152858,2.7053108309022026e-05,-0.00025511010262842606,2.9002392443599862e-05,2.8106735393471576e-08
1,180,90.0,0.8411214953271028,107.0,0.7070091293516734,-0.004755817707410812,-0.0020291135002622187,0.7071855173054217,-0.005394217177880349,0.0003113346919015565,2.9215322017535847e-05,-0.0003062584770044983,3.4550960477479464e-05,8.916707784530245e-08
1,181,90.5,0.8457943925233645,107.0,0.706997063603718,-0.005764310928284419,-0.0029277255892344776,0.7071869294427873,-0.006159849726777369,0.00033292904220920275,3.195735012676825e-05,-0.0003805297906194599,4.249961051411184e-05,2.6701173551878635e-07
1,182,91.0,0.8504672897196262,107.0,0.7069819397257499,-0.006911936695326429,-0.003957871986023343,0.7071867485031411,-0.007111158244031744,0.00035949129878984516,3.570106877002213e-05,-0.0004905873820199929,5.405625677468451e-05,5.70445779190809e-07
1,183,91.5,0.8551401869158879,107.0,0.7069625755370499,-0.00823238235766185,-0.005151494149568389,0.7071842806191819,-0.008337607447747,0.00039327645928336684,4.0961782487483814e-05,-0.0006354825795680849,6.888070021529343e-05,8.214480701399845e-07
1,184,92.0,0.8598130841121495,107.0,0.7069371413348214,-0.009775539911232983,-0.006555945907697096,0.7071784333319718,-0.009926289732710624,0.00043632689692726137,4.793387976664709e-05,-0.0007825463651114269,8.346582076535152e-05,5.104659877795241e-07
1,185,92.5,0.8644859813084113,107.0,0.7069029423535226,-0.011607042399448566,-0.008233607394933354,0.70716738778271,-0.011882624273228188,0.0004884930349149803,5.570670553157421e-05,-0.0009119229786446329,9.579581652674707e-05,-8.016105339867445e-07
1,186,93.0,0.8691588785046729,107.0,0.7068564944347466,-0.013793429646369058,-0.010247828188568918,0.7071482302647393,-0.014162390901333753,0.0005483654202537293,6.240954798740524e-05,-0.0010308118919505097,0.00010659719025697282,-3.2592526990130044e-06
1,187,93.5,0.8738317757009346,107.0,0.706793592018853,-0.016393135917912475,-0.012654367113215147,0.7071166455002663,-0.01673936929635343,0.0006149886641742021,6.591066439724918e-05,-0.0011492225196755629,0.00011690337325595701,-6.945354307742745e-06
1,188,94.0,0.8785046728971962,107.0,0.7067090860547427,-0.019459728648852537,-0.01550448185774475,0.707066614729605,-0.019612364794075555,0.0006880532724695801,6.398906217161343e-05,-0.001272138611904913,0.00012728604193995514,-1.2076746578711661e-05
1,189,94.5,0.883177570093458,107.0,0.7065965242140106,-0.023046412067013054,-0.01884921925968281,0.7069900436120764,-0.0227926452820128,0.0007676070486932118,5.4038723390596604e-05,-0.0014011533204239725,0.0001379793689245259,-1.906211644633574e-05
1,190,95.0,0.8878504672897196,107.0,0.7064477844722097,-0.027208243213342042,-0.022741526667106056,0.7068762708237224,-0.026295466362315695,0.0008538441542831434,3.2627125039534985e-05,-0.001536342233546172,0.00014901049111821281,-2.842770527566934e-05
1,191,95.5,0.8925233644859814,107.0,0.7062527301135854,-0.0320027896408416,-0.027236891628629644,0.7067114364218192,-0.030136280158461627,0.0009469757112451884,-4.763792793807433e-06,-0.0016770312188149846,0.0001602086453604897,-4.090173306003582e-05
1,192,96.0,0.897196261682243,107.0,0.705998846964089,-0.03749006324339875,-0.03239331954610997,0.7064777392559538,-0.034328864972293746,0.0010471061146096986,-6.421063743859793e-05,-0.0018220220476252468,0.00017113918752156116,-5.737329449728438e-05
1,193,96.5,0.9018691588785047,107.0,0.705670899407401,-0.04373205866058343,-0.03827098586479457,0.7061525475328607,-0.038884020944384146,0.0011540681068256966,-0.00015372492705252664,-0.001969622108324399,0.00018097895565074264,-7.893831139237377e-05
1,194,97.0,0.9065420560747663,107.0,0.7052505942264768,-0.050791975949347416,-0.044931666184844635,0.7057073896926702,-0.04380834232874921,0.0012671799541227318,-0.00028375849287892046,-0.002117595835894061,0.00018833089119548764,-0.00010690272699855035
1,195,97.5,0.9112149532710281,107.0,0.7047162892441722,-0.05873311014219693,-0.05243796989650141,0.705106823630246,-0.049102871278096226,0.0013848867611346181,-0.00046774573054303876,-0.0022631400068771324,0.00019098425979509345,-0.00014274533594342087
1,196,98.0,0.9158878504672897,107.0,0.7040427772116616,-0.0676173471704905,-0.060852376172955726,0.7043072131540749,-0.05476169295759481,0.001504251923519235,-0.000722606195852976,-0.002402814493589668,0.0001856366158882947,-0.00018802169930546057
1,197,98.5,0.9205607476635514,107.0,0.7032011710814443,-0.07750320979488325,-0.07023608926297059,0.7032554707888241,-0.06077035966421026,0.0016202748084580912,-0.0010690973711684306,-0.002532487064047701,0.00016766816533496975,-0.00024421234532433103
1,198,99.0,0.9252336448598131,107.0,0.702158910334257,-0.08844337625449393,-0.08064771593452756,0.7018878683356614,-0.06710417567163832,0.0017250674117945028,-0.0015319312101840195,-0.0026465359087225683,0.0001311152918135624,-0.0003122491720025911
1,199,99.5,0.9299065420560748,107.0,0.7008799067163152,-0.10048161334579993,-0.09214177002251844,0.700129056620499,-0.07372447947035797,0.001807014469170258,-0.0021389153002231505,-0.0027313652380317193,6.910687137204688e-05,-0.0003910861299835054
1,200,100.0,0.9345794392523364,107.0,0.6993247890817686,-0.11364879108053168,-0.10476664853741613,0.6978916398564114,-0.08055869014178271,0.0018502062637568164,-0.002916798823482144,-0.0027131158160158086,-2.4865905306690626e-05,-0.00046818638899924584
1,201,100.5,0.9392523364485982,107.0,0.697451338029858,-0.12795531793848441,-0.11855913558289115,0.6950775489297342,-0.08734957470100402,0.0018346650729026812,-0.0038636895063327422,-0.002071533893461416,-0.00014180827083327464,-0.0004384267743076279
1,202,101.0,0.9439252336448598,107.0,0.6952163726910044,-0.14335831636046817,-0.13351198615492915,0.6915902961938691,-0.09253904229894412,0.001746034903576029,-0.004719370621349868,-0.0005385161085813119,-0.00010978438002861405,-0.00013554706249613896
1,203,101.5,0.9485981308411215,107.0,0.6925876901157288,-0.15954641529455518,-0.14934018194098075,0.6874334461515732,-0.09389769284914073,0.0016774196659851601,-0.0048158736808970775,-0.0005037119284084422,-0.00014715949525813128,-2.1339072927023507e-05
1,204,102.0,0.9532710280373832,107.0,0.6895415889407464,-0.1758673955111632,-0.1653361907507434,0.6828374625837277,-0.0951690900319951,0.0015854449813651284,-0.004632962608351821,-0.00011686077107360456,-4.633788704907964e-05,5.249690517781437e-05
1,205,102.5,0.9579439252336449,107.0,0.6860183690949766,-0.19230084251661567,-0.18146438698148146,0.6778420608454354,-0.09547225992065318,0.001556483801873971,-0.0042753923111464335,-7.08473022667473e-05,-3.969366213581267e-05,6.934548966036085e-05
1,206,103.0,0.9626168224299065,107.0,0.6820281614620136,-0.2086881162202036,-0.19752842421913083,0.6725097610507088,-0.0956593600446368,0.0015316752629593216,-0.0038791270478490962,-4.2510564635316636e-05,-3.692159097688877e-05,7.453021094890966e-05
1,207,103.5,0.9672897196261683,107.0,0.6775702566834232,-0.2250033168392346,-0.21349448794588521,0.6668524261391223,-0.09577454880063425,0.0015085992685302358,-0.003473022907295497,-1.9639558936823264e-05,-3.528129705684976e-05,7.38661915214968e-05
1,208,104.0,0.9719626168224299,107.0,0.6726483101394849,-0.24122679517119783,-0.22933836253796633,0.6608765388390851,-0.09583150679769978,0.0014865484578164723,-0.0030716293070899656,2.029108609623906e-06,-3.4119848762824756e-05,6.947286452940305e-05
1,209,104.5,0.9766355140186916,107.0,0.6672689688729141,-0.2573406517614163,-0.2450394114875539,0.6545865862587197,-0.09583328321488675,0.0014652235523053092,-0.002684259877801119,2.5552398934547714e-05,-3.313171159949106e-05,6.186237925953086e-05
1,210,105.0,0.9813084112149533,107.0,0.6614413958315656,-0.27332717063177425,-0.2605785850296043,0.647986372280129,-0.09577530177873705,0.0014445162325440236,-0.0023189781541564105,5.541469629486338e-05,-3.224964851156012e-05,5.041602650660681e-05
1,211,105.5,0.985981308411215,107.0,0.6551774980979094,-0.2891676130802042,-0.2759372229261731,0.6410797037013264,-0.09564178974037572,0.001424360202240559,-0.0019854146207428135,0.00010532977589604135,-3.224672225220208e-05,3.2508814667186576e-05
1,212,106.0,0.9906542056074766,107.0,0.6484930524466971,-0.30484030758358827,-0.2910955740802083,0.6338710551164045,-0.09538270721898708,0.001404206000883459,-0.0016998000456081332,0.0006339850097934894,-7.712505941202359e-05,-3.4836760596289317e-05
1,213,106.5,0.9953271028037384,107.0,0.6414116744315453,-0.3203146972543724,-0.30602832081820064,0.6263674843462058,-0.09380132499863492,0.0013560028388431452,-0.0015859864923141792,0.002158747476435248,6.795158580977565e-05,-0.00022751985422268833
1,214,107.0,1.0,107.0,0.6340765004712677,-0.33535751278454873,-0.32054088887782894,0.6186565029887011,-0.08840768221082088,0.0013984725801161452,-0.0019639938333948378,0.002158747476435248,6.795158580977565e-05,-0.00022751985422268833
