phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
1,0,0.0,0.0,299.9999999989755,10.0,-35.00000000000001,5.0,3.2362651397811495e-21,-6.96864535080021e-21,-6.779254495040401e-21,-0.005008780052806638,0.004832016492614133,0.021596018398186704
1,1,4.999999999982925,0.016666666666666666,299.9999999989755,9.994202109826022,-34.99393899599782,5.0269214184129805,-0.0023147825617612903,0.002428586421157853,0.010768540968359068,-0.004913531924694626,0.004793174642466428,0.021037756057763122
1,2,9.99999999996585,0.03333333333333333,299.9999999989755,9.977014850326022,-34.97572150729712,5.106987055533556,-0.004555771673435709,0.00486246047063256,0.021257635374404647,-0.00481914431605405,0.004753304281676349,0.02047887488447779
1,3,14.999999999948777,0.05,299.9999999989755,9.948805747502204,-34.9453243773201,5.2387981302327145,-0.006723545124387632,0.007300310567492725,0.031466665262683845,-0.00472562000331445,0.0047124147595432025,0.019919391317996266
1,4,19.9999999999317,0.06666666666666667,299.9999999989755,9.909939415644834,-34.90273097995606,5.4209528127416915,-0.008818689798718048,0.009740836122240935,0.04139502913573624,-0.004632961737520908,0.004670515455350289,0.019359321815724747
1,5,24.999999999914625,0.08333333333333333,299.9999999989755,9.860777512060249,-34.847931164321,5.652046307008538,-0.010841801594520941,0.01218274765002065,0.051042141980657395,-0.004541172244242875,0.0046276157780817204,0.018798682852305196
1,6,29.999999999897554,0.1,299.9999999989755,9.801678692203751,-34.78092119895343,5.930670933185668,-0.012793485342667076,0.014624766882803087,0.06040743529492509,-0.004450254223494879,0.004583725166147338,0.0182374909191303
1,7,34.99999999988048,0.11666666666666667,299.9999999989755,9.732998565219756,-34.70170371545211,6.255416210244721,-0.014674354725125042,0.017065626880553093,0.06949035711149733,-0.004360210349668807,0.004538853087114312,0.017675762523870937
1,8,39.9999999998634,0.13333333333333333,299.9999999989755,9.655089649891442,-34.61028765156019,6.624868938715097,-0.016485032192829215,0.019504072141372356,0.07829037202318771,-0.004271043271427743,0.004493009037419067,0.017113514189954864
1,9,44.999999999846324,0.15,299.9999999989755,9.568301331002266,-34.50668819370149,7.037613283542518,-0.01822614888307933,0.021938858710605164,0.08680696120629304,-0.004182755611638463,0.004446202542062357,0.016550762456102718
1,10,49.99999999982925,0.16666666666666666,299.9999999989755,9.472979816111565,-34.39092671897377,7.4922308570639045,-0.019898344536495072,0.02436875428889323,0.09503962244350117,-0.004095349967309422,0.0043984431543764805,0.0159875238758551
1,11,54.999999999812175,0.18333333333333332,299.9999999989755,9.36946809274651,-34.26303073660423,7.987300802095001,-0.021502267413532245,0.026792538339211042,0.1029878701460737,-0.004008828909504361,0.004349740455723001,0.015423815017073326
1,12,59.99999999979511,0.2,299.9999999989755,9.258105886012586,-34.12303382887257,8.521399875127056,-0.02303857421055236,0.02920900219284197,0.11065123537529026,-0.0039231949832667775,0.004300104055211433,0.014859652461451966
1,13,64.99999999977803,0.21666666666666667,299.9999999989755,9.139229616624798,-33.970975591506736,9.093102529628887,-0.024507929975454992,0.03161694915430099,0.11802926586315891,-0.003838450707545098,0.004249543589416066,0.014295052804031221
1,14,69.99999999976096,0.23333333333333334,299.9999999989755,9.013172359361835,-33.806901573556715,9.700980999450678,-0.02591100802287738,0.03401519460519832,0.12512152603239274,-0.003754598575135634,0.004198068722092593,0.013730032652698058
1,15,74.99999999974388,0.25,299.9999999989755,8.88026380194527,-33.63086321675169,10.343605382325794,-0.02724848984897413,0.036402566107039236,0.1319275970156458,-0.0036716410525635965,0.0041456891438920165,0.013164608627713662
1,16,79.9999999997268,0.26666666666666666,299.9999999989755,8.74083020434597,-33.442917794345846,11.01954372346696,-0.02852106504575013,0.03877790350295399,0.13844707667402123,-0.0035895805800422688,0.004092414572071035,0.01259879736122855
1,17,84.99999999970973,0.2833333333333333,299.9999999989755,8.595194358519873,-33.24312834945821,11.727362099253147,-0.029729431214989787,0.041140059018351494,0.14467957961484518,-0.003508419571406529,0.004038254750221785,0.012032615496781137
1,18,89.99999999969265,0.3,299.9999999989755,8.443675548575127,-33.03156363291195,12.465624701003474,-0.030874293881773908,0.043487897360502015,0.15062473720869693,-0.0034281604140333367,0.003983219447975724,0.011466079688811187
1,19,94.99999999967558,0.31666666666666665,299.9999999989755,8.28658951137272,-32.80829804057838,13.232893918834405,-0.03195636640758168,0.04582029581703147,0.15628219760570308,-0.0033488054687714898,0.003927318460716762,0.01089920660216973
1,20,99.9999999996585,0.3333333333333333,299.9999999989755,8.12424839756257,-32.57341155023131,14.027730425596584,-0.03297636990298657,0.04813614435332743,0.16165162575109293,-0.0032703570698722232,0.0038705616092926066,0.010332012911628958
1,21,104.99999999964142,0.35,299.9999999989755,7.9569607330571825,-32.32698965791708,14.848693260887595,-0.03393503313995078,0.0504343457088517,0.16673270340001475,-0.003192817524920503,0.0038129587397264433,0.009764515301391604
1,22,109.99999999962435,0.36666666666666664,299.9999999989755,7.78503138094481,-32.06912331384571,15.694339915136963,-0.03483309246372251,0.05271381549235508,0.17152512913161239,-0.0031161891147854933,0.003754519722926673,0.009196730464538887
1,23,114.99999999960728,0.38333333333333336,299.9999999989755,7.608761503844081,-31.799908857808767,16.563226413759587,-0.03567129170435006,0.054973482275989416,0.17602861836233077,-0.003040474093509914,0.0036952544543511494,0.00862867510266858
