phase,node,time,tau,T_i,px,py,pz,vx,vy,vz,Fx,Fy,Fz
1,0,0.0,0.0,110.12609999999898,10.0,-35.0,4.999999999999999,2.120943346176637e-22,-2.19687942976044e-21,1.2081621971552366e-21,-0.012854814129715227,0.035575878367120416,0.08380522200662772
1,1,1.835434999999983,0.016666666666666666,110.12609999999898,9.994509572188296,-35.00264359740643,5.034565766563338,-0.004947805569174823,0.0004024034662136474,0.031475219442025415,-0.012617167083411351,0.034761582263685725,0.08167431171881374
1,2,3.670869999999966,0.03333333333333333,110.12609999999898,9.978071675095691,-35.00848556633746,5.136736976638727,-0.00984799605276301,0.0023157828582109252,0.06166571960819171,-0.012381959593322457,0.03394660119579345,0.07954323004860316
1,3,5.50630499999995,0.05,110.12609999999898,9.950865286413148,-35.01434130002362,5.303643350926319,-0.014625805126032001,0.005008193421970432,0.09070673315934365,-0.012149192152999375,0.03313094223191092,0.07741198146778004
1,4,7.341739999999932,0.06666666666666667,110.12609999999898,9.913174788375855,-35.01811708968453,5.532633786242255,-0.019274256575904737,0.008394352678987608,0.11862744950043098,-0.0119188652508728,0.03231461244192754,0.07528057044847852
1,5,9.177174999999915,0.08333333333333333,110.12609999999898,9.865299212306448,-35.017940883324634,5.821133294753409,-0.023787683201944864,0.012393070313833993,0.1454552145054603,-0.011690979370252307,0.031497618897140416,0.07314900146317381
1,6,11.0126099999999,0.1,110.12609999999898,9.80754935219401,-35.012149943889646,6.166638075688845,-0.028161579916372255,0.016928366438179694,0.17121563031994744,-0.0114655349893253,0.03067996867023943,0.07101727898467244
1,7,12.848044999999882,0.11666666666666667,110.12609999999898,9.740245041430693,-34.999275934670834,6.566709953749284,-0.032392461354065094,0.021930104498388267,0.19593275519932624,-0.011242532581156034,0.02986166883529241,0.06888540748610318
1,8,14.683479999999864,0.13333333333333333,110.12609999999898,9.663712937729843,-34.978029067052994,7.018973816741201,-0.03647774240306984,0.02733422307648836,0.21962910338667796,-0.011021972613684603,0.029042726467730227,0.0667533914409074
1,9,16.518914999999847,0.15,110.12609999999898,9.578284427261902,-34.94728196025522,7.521112320835865,-0.04041561318115592,0.03308271744448502,0.24232584495952983,-0.010803855549725998,0.028223148644332063,0.0646212353228298
1,10,18.35434999999983,0.16666666666666666,110.12609999999898,9.484294074872011,-34.90605364212022,8.070863595463626,-0.04420492927720288,0.03912338692484585,0.26404280568224814,-0.010588181846971884,0.02740294244321411,0.06248894360590552
1,11,20.189784999999812,0.18333333333333332,110.12609999999898,9.382078017608293,-34.8534946069236,8.666017148786036,-0.047845104278621146,0.04540949337066823,0.28479861687537056,-0.010374951957982917,0.026582114943804296,0.06035652076445983
1,12,22.0252199999998,0.2,110.12609999999898,9.2719729543445,-34.78887277604414,9.304410770941592,-0.051336039411791705,0.05189933836527707,0.30461071531118755,-0.01016416633019182,0.025760673226836214,0.05822397127309252
1,13,23.86065499999978,0.21666666666666667,110.12609999999898,9.154314872293776,-34.711560612786975,9.983927573712718,-0.05467802049147406,0.05855581097869845,0.32349544309254513,-0.00995582540590344,0.024938624374333584,0.056091299606667734
1,14,25.696089999999764,0.23333333333333334,110.12609999999898,9.02943850711678,-34.62102353306051,10.702492028751863,-0.05787165783655738,0.06534591894311553,0.3414680476161226,-0.009749929622292753,0.024115975469594146,0.05395851024030577
1,15,27.531524999999746,0.25,110.12609999999898,8.897676428855878,-34.51680943892269,11.458069637524298,-0.06091782854795438,0.07224035563512299,0.35854278135375806,-0.009546479411403954,0.023292733597174778,0.05182560764937414
1,16,29.36695999999973,0.26666666666666666,110.12609999999898,8.759359108989045,-34.39853951262633,12.248661671086335,-0.06381761656274894,0.07921306992920706,0.37473295181570504,-0.009345475200149514,0.02246890584287663,0.04969259630947784
1,17,31.20239499999971,0.2833333333333333,110.12609999999898,8.614813496761457,-34.265899995550626,13.072304472994944,-0.06657226986239537,0.08624087928825275,0.39005097152210094,-0.009146917410309324,0.021644499293730194,0.04755948069645002
1,18,33.037829999999694,0.3,110.12609999999898,8.46436323517665,-34.11863501894596,13.927065766334923,-0.06918316990389786,0.09330308929364696,0.4045083579155201,-0.008950806458529791,0.020819521037980564,0.0454262652863427
1,19,34.87326499999968,0.31666666666666665,110.12609999999898,8.308329043373966,-33.956540501316525,14.811043656876391,-0.07165178341934825,0.10038117781528244,0.41811588324270405,-0.00875714275632295,0.019993978165072413,0.04329295455541724
1,20,36.70869999999966,0.3333333333333333,110.12609999999898,8.147027615735636,-33.7794586733681,15.722364138548677,-0.07397965053997446,0.10745847740496574,0.43088357439105807,-0.008565926710065643,0.019167877765635246,0.041159552980135114
1,21,38.54413499999964,0.35,110.12609999999898,7.980772565945274,-33.58727355363341,16.659178598165607,-0.07616835005832089,0.11451991324042016,0.44282071302882553,-0.008377158720998623,0.018341226931468405,0.03902606503714838
1,22,40.379569999999624,0.36666666666666664,110.12609999999898,7.809872871235513,-33.37990690202058,17.619662951835483,-0.07821950060252279,0.12155175151338861,0.4539359354527615,-0.008190839185225722,0.017514032755526293,0.03689249520329028
1,23,42.215004999999614,0.38333333333333336,110.12609999999898,7.634634361338674,-33.15731482485122,18.602014987720164,-0.08013472837004143,0.1285413811788541,0.464237382497013,-0.008006968493713042,0.0166863023319034,0.03475884795556592
1,24,44.0504399999996,0.4,110.12609999999898,7.455358703746291,-32.919486215784815,19.604453978002013,-0.08191566871846893,0.13547709617373419,0.4737325345146016,-0.007825547032288107,0.015858042755819503,0.03262512777114292
1,25,45.88587499999958,0.4166666666666667,110.12609999999898,7.272344415863006,-32.66643840417226,20.62521859619249,-0.08356394674270956,0.14234793821764702,0.48242843135172586,-0.0076465751816390684,0.01502926112360472,0.03049133912734182
1,26,47.72130999999956,0.43333333333333335,110.12609999999898,7.085885864561215,-32.39821709970727,21.6625657868773,-0.08508118722137371,0.14914351399100895,0.490331642275124,-0.007470053317313905,0.01419996453268461,0.028357486501626925
1,27,49.556744999999545,0.45,110.12609999999898,6.896274283804276,-32.11489482474338,22.714768700018872,-0.08646900120415142,0.15585386290435846,0.4974483158539534,-0.007295981809719629,0.013370160081565345,0.026223574371596753
1,28,51.39217999999953,0.4666666666666667,110.12609999999898,6.703797295939872,-31.8165695104323,23.780117698003643,-0.08772898301529831,0.16246931815137672,0.5037842251486191,-0.007124361024121512,0.01253985486981873,0.024089607214974672
1,29,53.22761499999951,0.48333333333333334,110.12609999999898,6.508738414609087,-31.5033642738929,24.85691688426565,-0.08886272476907969,0.1689803828001082,0.509344797493627,-0.0069551913206423194,0.011709055998067371,0.021955589509599523
1,30,55.06304999999949,0.5,110.12609999999898,6.3113790765245374,-31.175426824719445,25.9434856943358,-0.08987179511292827,0.17537763035721388,0.5141351494150896,-0.006788473054261547,0.010877770567969767,0.019821525733416234
1,31,56.89848499999948,0.5166666666666667,110.12609999999898,6.111996640298257,-30.832929012847284,27.03815602192837,-0.0907577632381387,0.18165159914261106,0.5181601167828365,-0.0066242065748146955,0.010046005682205374,0.017687420364466383
1,32,58.73391999999946,0.5333333333333333,110.12609999999898,5.910864893761822,-30.476068483854764,28.1392723903596,-0.09152219257215329,0.18779271115626095,0.5214242946259477,-0.006462392226992511,0.009213768444459727,0.015553277880878845
1,33,60.56935499999945,0.55,110.12609999999898,5.708255059829177,-30.10506743916109,29.24519164529588,-0.09216664302602715,0.19379118991948982,0.5239320411432844,-0.006303030350340277,0.008381065959409533,0.013419102760860358
1,34,62.40478999999942,0.5666666666666667,110.12609999999898,5.504434783348171,-29.720174507802774,30.354282191893464,-0.09269268511169937,0.19963698266135396,0.5256875229481768,-0.006146121279257103,0.007547905332707773,0.011284899482686173
1,35,64.24022499999941,0.5833333333333334,110.12609999999898,5.299669116398581,-29.3216652001151,31.464923257188456,-0.09310189991762635,0.2053197031755671,0.5266947256253465,-0.005991665342995205,0.006714293670968754,0.009150672524690573
1,36,66.07565999999939,0.6,110.12609999999898,5.094219001916288,-28.90984190694894,32.57550367364657,-0.09339588218047364,0.21082858014404957,0.5269574739479134,-0.0058396628656592385,0.0058802380817532356,0.007016426365257615
1,37,67.91109499999938,0.6166666666666667,110.12609999999898,4.888343238456031,-28.485036490141226,33.6844236862491,-0.09357625287701059,0.2161524078302127,0.5264794501145458,-0.005690114166205596,0.005045745673553502,0.004882165482811527
1,38,69.74652999999935,0.6333333333333333,110.12609999999898,4.682296442037775,-28.047610401636323,34.79009178419743,-0.09364466299424197,0.22127951552311273,0.5252642039068764,-0.005543019558441752,0.004210823555778441,0.002747894355807574
1,39,71.58196499999934,0.65,110.12609999999898,4.4763304933007735,-27.597956854063785,35.89092702713459,-0.09360280332209572,0.2261977293987419,0.5233151641341925,-0.005398379351025602,0.003375478838738649,0.0006136174627224432
1,40,73.41739999999932,0.6666666666666666,110.12609999999898,4.270693977639155,-27.136502004658784,36.985356407697324,-0.09345241047786904,0.2308943637447065,0.5206356485590038,-0.005256193847464801,0.002539718633631479,-0.0015206607179551286
1,41,75.25283499999931,0.6833333333333333,110.12609999999898,4.065632117673265,-26.66370513889925,38.07181670267934,-0.0931952723425569,0.23535622106197676,0.5172288690305801,-0.005116463346116141,0.0017035500525261508,-0.003654935707733603
1,42,77.08826999999928,0.7,110.12609999999898,3.8613861918663446,-26.180061833479982,39.14875235129823,-0.09283323828503502,0.23956960837776298,0.5130979413284681,-0.004979188140184914,0.0008669802083488003,-0.0057892030281281774
