phase,node,time,normalized_time,T_i,qw,qx,qy,qz,wx,wy,wz,taux,tauy,tauz
2,32,331.0,0.10702341137123746,299.0,0.5610816621408454,-0.4303340870135005,-0.43033416235776417,0.5610815009503679,0.00010579530403247691,-6.190260279584116e-08,3.964199908684977e-08,-6.212393085843058e-05,3.150189666025858e-09,-3.1017833641476983e-09
2,33,332.0,0.11036789297658862,299.0,0.5611044005691361,-0.4303043976655599,-0.43030449069145915,0.5611042882638418,-0.00020482435026702853,-5.796486571328337e-08,2.4152706948909372e-08,-4.61209898961368e-05,9.395657892455298e-09,3.8225255136159676e-10
2,34,333.0,0.11371237458193979,299.0,0.5610603099685237,-0.4303618482642323,-0.4303619634099537,0.5610602361484304,-0.000435429299751905,-4.622029334748196e-08,2.602833131579009e-08,-3.0543965046350654e-05,8.81698783542136e-09,2.199463541920079e-09
2,35,334.0,0.11705685618729098,299.0,0.5609665833476954,-0.43048398174889635,-0.4304841116093138,0.56096654399745,-0.0005881491249872675,-3.519905855318723e-08,3.696526711211902e-08,-1.6098373806985156e-05,8.934012418894405e-09,3.841872127181569e-09
2,36,335.0,0.12040133779264214,299.0,0.5608399467633278,-0.43064892722104525,-0.4306490609024237,0.5608399432638076,-0.0006686409940260956,-2.4031543029786482e-08,5.6112513635996615e-08,-3.267106619062645e-06,8.379207629891435e-09,-1.5096335904353364e-09
2,37,336.0,0.12374581939799331,299.0,0.5606959197537468,-0.43083640878650836,-0.4308365317797672,0.5606959580288314,-0.0006849765271254539,-1.3557533492296386e-08,4.851614509240268e-08,7.561858518413893e-06,8.211083733594046e-09,-8.112055099237844e-09
2,38,337.0,0.12709030100334448,299.0,0.5605483139409061,-0.431028421940083,-0.43102853164559135,0.5605483852177536,-0.0006471672345353408,-3.2936788251070316e-09,7.928021248261955e-09,1.603894812120773e-05,3.797661972262002e-09,1.716891730788002e-09
2,39,338.0,0.13043478260869565,299.0,0.5604088079338174,-0.43120978441138896,-0.43120989256905917,0.5604088850388679,-0.0005669724939292757,1.4533986402388754e-09,1.650612428129941e-08,2.1863354175828338e-05,-1.880214688092672e-09,7.999363756001966e-10
2,40,339.0,0.13377926421404682,299.0,0.5602865390659296,-0.43136863924124236,-0.4313687394886821,0.5602866247637667,-0.00045765572305004216,-8.968697200767905e-10,2.0508296342655842e-08,2.4835489035199267e-05,-3.070618622436973e-09,-1.0626205944556332e-08
2,41,340.0,0.13712374581939799,299.0,0.5601878092970254,-0.4314968412899251,-0.43149693321282995,0.560187906849307,-0.0003334782778741186,-4.735142998246307e-09,-3.262396255921667e-08,2.4940991082676588e-05,-1.3901869054767843e-09,-2.5144319231438594e-09
2,42,341.0,0.14046822742474915,299.0,0.5601158622109595,-0.4315902321565843,-0.43159034082545317,0.560115943515554,-0.00020877332246027288,-6.472876630035998e-09,-4.520085772991378e-08,2.243078408272247e-05,-1.281100456271607e-09,3.4542208646549827e-09
2,43,342.0,0.14381270903010032,299.0,0.5600708181506978,-0.4316486868572365,-0.43164881866840116,0.5600708769198435,-9.661940204578316e-05,-8.074252200237764e-09,-2.7933804577126025e-08,1.790620525198223e-05,-8.058032924182503e-10,5.124670549608051e-10
2,44,343.0,0.14715719063545152,299.0,0.5600499707505796,-0.43167573491173244,-0.4316758833054755,0.5600500173536682,-7.088375785184058e-06,-9.081506315910741e-09,-2.5373792576187574e-08,1.2254589067297023e-05,1.1928023309556588e-10,1.4046049915429652e-09
2,45,344.0,0.1505016722408027,299.0,0.5600484459484765,-0.43167771180870307,-0.4316778762419641,0.560048482260688,5.4184569551983546e-05,-8.932406024666331e-09,-1.8350989494138097e-08,6.453226593438109e-06,6.008453802074544e-09,1.1267703327314342e-09
2,46,345.0,0.15384615384615385,299.0,0.5600601440896171,-0.4316625321964534,-0.43166270955302727,0.5600601739847435,8.645070251965005e-05,-1.421838772117669e-09,-1.2715618461380733e-08,1.3831446290776305e-06,4.892908133647323e-09,5.586306316120356e-09
2,47,346.0,0.15719063545150502,299.0,0.5600788055872097,-0.4316383198559534,-0.4316385034964075,0.5600788289822305,9.336642566504899e-05,4.694296395168565e-09,1.52163298927811e-08,-2.3346921384584404e-06,5.525702028617937e-09,7.426513076555825e-09
2,48,347.0,0.1605351170568562,299.0,0.5600989519938528,-0.43161217770719895,-0.43161235214943966,0.5600989818935374,8.169296497295316e-05,1.1601423930867204e-08,5.234760906342022e-08,-4.440288840695828e-06,6.858861889655786e-10,-2.962430149169769e-09
2,49,348.0,0.16387959866220736,299.0,0.5601165692090598,-0.43158931382060034,-0.43158945916980684,0.5601166234283986,5.949152077129318e-05,1.2458781667105294e-08,3.753261640875866e-08,-5.052463078651708e-06,-2.420816349245688e-10,-5.295384636150515e-09
2,50,349.0,0.16722408026755853,299.0,0.5601293990891363,-0.43157266412365036,-0.4315727862942006,0.5601294689583546,3.422920537943563e-05,1.2156179623393969e-08,1.1053456720218501e-08,-4.55547976101774e-06,-4.151940098478397e-09,1.6158024029682982e-09
2,51,350.0,0.1705685618729097,299.0,0.5601367847277816,-0.4315630834568996,-0.431563194046853,0.5601368555441675,1.1451806574709892e-05,6.966254500299141e-09,1.9131194431430524e-08,-3.4454273523831983e-06,-6.989388262025601e-09,-1.1849251477733564e-09
2,52,351.0,0.17391304347826086,299.0,0.5601392519515493,-0.4315598822394315,-0.43155998067060924,0.5601393304782645,-5.775330186827476e-06,-1.7704808271234757e-09,1.320631069128751e-08,-2.1964438362319172e-06,-7.626382969328037e-09,-4.586355414985053e-09
2,53,352.0,0.17725752508361203,299.0,0.5601380016679784,-0.43156150208591315,-0.43156159580972225,0.5601380883558439,-1.675754936805734e-05,-1.1303459538806506e-08,-9.7255055416742e-09,-1.124300588464073e-06,-8.297389300557457e-09,-2.5004845286623143e-09
2,54,353.0,0.1806020066889632,299.0,0.5601343859765202,-0.4315661900765835,-0.4315662943297724,0.5601344720941098,-2.237905231004836e-05,-2.1675196164516907e-08,-2.222849675511929e-08,-3.674602292836952e-07,-4.1350772313616555e-09,-1.99597899917385e-09
2,55,354.0,0.18394648829431437,299.0,0.5601295584686182,-0.4315724468208851,-0.4315725728091298,0.5601296414883776,-2.421635345501892e-05,-2.6844042703725877e-08,-3.220984702584074e-08,8.568849767095351e-08,4.620797618310709e-11,2.8875217814630376e-10
2,56,355.0,0.18729096989966554,299.0,0.5601243361003384,-0.4315792144683944,-0.4315793693946703,0.5601244126620357,-2.3787910964068e-05,-2.6786282733527885e-08,-3.07680358820458e-08,3.508388921288596e-07,6.999391072811605e-09,1.2453483878456326e-09
2,57,356.0,0.19063545150501673,299.0,0.5601192057134957,-0.4315858623905201,-0.4315860456002021,0.5601192765998299,-2.2033716500955386e-05,-1.8037043892429898e-08,-2.454320662800404e-08,5.373086950792433e-07,1.19286238112975e-08,5.074287719699059e-10
2,58,357.0,0.1939799331103679,299.0,0.5601144539405262,-0.43159202277051817,-0.4315922266763788,0.5601145188622547,-1.9347173024235794e-05,-3.1262641282151704e-09,-2.2007256535149777e-08,7.261451155869657e-07,1.6329085277514547e-08,4.459510312650617e-09
2,59,358.0,0.19732441471571907,299.0,0.5601102843602056,-0.4315974354413375,-0.4315976505970505,0.5601103383026492,-1.5716447446091236e-05,1.7285092468657674e-08,2.901140423289197e-10,9.437152444561876e-07,1.9735474475633084e-08,4.072726081303539e-09
2,60,359.0,0.20066889632107024,299.0,0.5601068964025662,-0.4316018418033252,-0.43160204715269157,0.5601069430456108,-1.099787122379668e-05,4.195443556327239e-08,2.0654563881024146e-08,1.1498053446992413e-06,2.1131547267409514e-08,-1.3357311673855262e-09
2,61,360.0,0.2040133779264214,299.0,0.5601045263128056,-0.4316049379953341,-0.43160511093143783,0.5601045664158685,-5.248844497698444e-06,6.836886964755743e-08,1.397729652801822e-08,1.2924060890541744e-06,2.135045214159093e-08,3.6031392623711588e-09
2,62,361.0,0.20735785953177258,299.0,0.5601034044371009,-0.4316064301078406,-0.4316065587176648,0.5601034228601088,1.2131859504703942e-06,9.505693482463957e-08,3.199407536291576e-08,1.3006211158374269e-06,1.9992390304220502e-08,7.2643095589676495e-09
2,63,362.0,0.21070234113712374,299.0,0.5601036778000393,-0.43160612387826236,-0.43160618543751195,0.5601036731159243,7.716291538777845e-06,1.200474227048413e-07,6.831527894159808e-08,1.1366158833018984e-06,1.7477047017228174e-08,-6.081417882161959e-09
2,64,363.0,0.2140468227424749,299.0,0.5601053497699845,-0.43160401127555426,-0.431603976110526,0.5601053315365367,1.339937097985332e-05,1.4189373147632166e-07,3.790540825415053e-08,8.383536951258684e-07,1.9226817585315227e-08,-1.0667410732325478e-08
2,65,364.0,0.21739130434782608,299.0,0.5601082613739581,-0.43160030665394145,-0.43160017565347575,0.5601082031293931,1.7591139471649482e-05,1.6592725345782723e-07,-1.5437352051255973e-08,4.406092109740141e-07,1.9379584368068183e-08,2.159238380836034e-09
2,66,365.0,0.22073578595317725,299.0,0.5601120976532785,-0.4315954233031827,-0.4315952060287777,0.5601119591467282,1.9794185518953587e-05,1.9015173391797334e-07,-4.649922663711237e-09,-8.497725891330814e-09,2.5661043449179326e-08,6.938404021802813e-09
2,67,366.0,0.22408026755852842,299.0,0.5601164115023123,-0.4315899320503433,-0.4315896102779244,0.5601161883205339,1.975169688685747e-05,2.2222803822941504e-07,3.0030802588867644e-08,-4.1983766850162307e-07,2.5500397769639697e-08,1.0377580748304809e-09
2,68,367.0,0.22742474916387959,299.0,0.5601207133370552,-0.43158446912176424,-0.43158400991701906,0.5601204110614911,1.765250856422783e-05,2.541035354415044e-07,3.520641983100966e-08,-7.411287891034058e-07,3.230816071216631e-08,-7.133487398560299e-09
2,69,368.0,0.23076923076923078,299.0,0.5601245675631111,-0.4315796040986668,-0.4315789873734416,0.5601241753362517,1.3946864645557406e-05,2.9448873633153156e-07,-4.744737107294128e-10,-9.321358152498797e-07,3.1677111597288385e-08,-8.255780845956766e-09
2,70,369.0,0.23411371237458195,299.0,0.5601276408211094,-0.4315757804701517,-0.43157499900211593,0.5601271212289438,9.286185568881598e-06,3.340851258283725e-07,-4.1765700421844035e-08,-9.628744893566255e-07,3.36041554048793e-08,4.715541957255768e-09
2,71,370.0,0.23745819397993312,299.0,0.5601297284498953,-0.43157326429343634,-0.43157231372263205,0.5601290412770702,4.471813080279674e-06,3.760903200844533e-07,-1.8197297492869605e-08,-8.770693431508444e-07,2.277472455959458e-08,7.708906951295122e-09
2,72,371.0,0.2408026755852843,299.0,0.5601307796574583,-0.4315721132974497,-0.4315709599223961,0.5601299199793214,8.64663442193147e-08,4.0455872578412947e-07,2.0342196418581727e-08,-7.110672450733916e-07,1.15153311559552e-08,-3.1861325438065592e-09
2,73,372.0,0.24414715719063546,299.0,0.5601308799164268,-0.4315722067734768,-0.4315708180137232,0.5601298570364942,-3.4688698564705216e-06,4.189528897288643e-07,4.411431109551942e-09,-4.80150817335284e-07,-8.389447884985979e-09,-3.1348445971636553e-09
2,74,373.0,0.24749163879598662,299.0,0.5601302205500878,-0.4315732965693114,-0.4315716712356957,0.5601290193354126,-5.869623937743144e-06,4.084660798726961e-07,-1.1258425918446353e-08,-2.4496193418163443e-07,-2.8606838215504942e-08,1.2313885917650944e-09
2,75,374.0,0.2508361204013378,299.0,0.5601290452554651,-0.43157505241176397,-0.4315732031394969,0.5601276614566653,-7.094433622470145e-06,3.7270753210323357e-07,-5.094289366215669e-09,-4.014085009154252e-08,-5.78506100322749e-08,-2.275132853766254e-09
2,76,375.0,0.25418060200668896,299.0,0.5601275962136691,-0.43157714259082997,-0.43157508674815986,0.560126048717048,-7.295137878637206e-06,3.003942695628747e-07,-1.6462020127196868e-08,1.3342050866482213e-07,-8.523805008407611e-08,-3.0027997012635415e-09
2,77,376.0,0.25752508361204013,299.0,0.560126091434302,-0.43157926626900706,-0.43157704926641866,0.560124405081371,-6.628035350186539e-06,1.9384670695748212e-07,-3.1469445271208556e-08,2.527011556953398e-07,-1.1597945639253903e-07,4.3665253882093034e-09
2,78,377.0,0.2608695652173913,299.0,0.5601247118132034,-0.4315811700327931,-0.43157885802770657,0.5601229241807856,-5.364529590126954e-06,4.8872386466554906e-08,-9.632964123741549e-09,3.066998134076422e-07,-1.4123174530129082e-07,8.983714476451595e-09
2,79,378.0,0.26421404682274247,299.0,0.5601235674401741,-0.4315826840426155,-0.43158034881554064,0.5601217533259615,-3.8310305245165576e-06,-1.2766729516035545e-07,3.5286396334793686e-08,3.0436935791507215e-07,-1.7038202110005253e-07,5.619803770343517e-10
2,80,379.0,0.26755852842809363,299.0,0.5601227033042379,-0.4315837288269074,-0.43158144987674507,0.5601209640580546,-2.3091837479573953e-06,-3.40644821535551e-07,3.809483459608464e-08,2.6251811700393785e-07,-1.9342913131273426e-07,-8.023871380717029e-09
2,81,380.0,0.2709030100334448,299.0,0.5601221208239368,-0.43158428835909385,-0.43158218376845653,0.5601205499345093,-9.965932013252074e-07,-5.824312356768128e-07,-2.0268751851013055e-09,2.059934958425479e-07,-2.1917189012416576e-07,-3.7084249945919062e-09
2,82,381.0,0.27424749163879597,299.0,0.5601217806510325,-0.4315844039127372,-0.4315826264282424,0.5601204599949176,3.337428096385351e-08,-8.563960983320717e-07,-2.0570732980155074e-08,1.487011565223425e-07,-2.3707451354299458e-07,2.3325463245354705e-09
2,83,382.0,0.27759197324414714,299.0,0.560121608811095,-0.43158415028439434,-0.4315828613634508,0.5601206462392894,7.768801150310701e-07,-1.1527392402611007e-06,-8.907904208126347e-09,8.766777427792831e-08,-2.564398902723013e-07,9.278092888679184e-10
2,84,383.0,0.2809364548494983,299.0,0.5601215301990329,-0.43158360795184836,-0.43158296854938466,0.5601210601404657,1.2152190165013228e-06,-1.4732891031013953e-06,-4.266162516829714e-09,2.6717222906719847e-08,-2.662684399679286e-07,-1.1108700190610826e-09
2,85,384.0,0.2842809364548495,299.0,0.5601214757046244,-0.4315828540857571,-0.4315830417453833,0.5601216391030566,1.348805150421583e-06,-1.8061246530613518e-06,-9.81513642077799e-09,-1.3440265688130921e-08,-2.729944231734374e-07,-4.326877732253791e-09
2,86,385.0,0.28762541806020064,299.0,0.5601213797673092,-0.43158196839534474,-0.4315831719402603,0.5601223171607996,1.2816038762865799e-06,-2.1473676820280493e-06,-3.144221583053217e-08,-3.272309836836544e-08,-2.676826817081758e-07,-5.004729420723276e-09
2,87,386.0,0.2909698996655518,299.0,0.5601212017473026,-0.4315810012888961,-0.43158342119067994,0.5601230482965532,1.1179885876694484e-06,-2.481971034163158e-06,-5.6457608224507203e-08,-4.9706579501817984e-08,-2.5162771929576635e-07,4.280433546028532e-09
2,88,387.0,0.29431438127090304,299.0,0.5601209232209334,-0.4315799808962675,-0.4315838153700099,0.5601238093229258,8.694561104190683e-07,-2.796505683282788e-06,-3.504711849587702e-08,-5.261646705423259e-08,-2.192453478525745e-07,7.360650361550358e-09
2,89,388.0,0.2976588628762542,299.0,0.560120517192329,-0.43157894663793406,-0.43158436262150557,0.5601245905865421,6.06374069059536e-07,-3.0705623680982335e-06,1.7634258252167256e-09,-3.750618110626221e-08,-1.6828830830087096e-07,3.454172836385603e-10
2,90,389.0,0.3010033444816054,299.0,0.5601199849435673,-0.4315779172479173,-0.43158505236042793,0.5601253845255427,4.1884314740830375e-07,-3.280922753473975e-06,3.496096968927615e-09,-3.259248626851185e-08,-9.859971741740843e-08,-9.751374266504512e-10
2,91,390.0,0.30434782608695654,299.0,0.5601193663467949,-0.43157688183649134,-0.43158585315828235,0.5601261838740196,2.5588068163899506e-07,-3.4041724002452633e-06,-1.3754682438747427e-09,-3.4246924435788324e-08,-6.947715430107322e-09,-6.908588751609034e-11
2,92,391.0,0.3076923076923077,299.0,0.5601186873509664,-0.43157585649413593,-0.43158673516317364,0.5601269732862856,8.464607347335939e-08,-3.4128570445323314e-06,-1.7182846097803799e-09,-2.6759921561619902e-08,1.0390498857672775e-07,-1.744717522733517e-09
2,93,392.0,0.3110367892976589,299.0,0.5601179696250647,-0.4315748766001453,-0.43158766762955875,0.5601277275236581,-4.915351655777207e-08,-3.2829758088108757e-06,-1.044100533347883e-08,-1.8674928252211677e-08,2.3607530795749613e-07,1.45450802075629e-09
2,94,393.0,0.31438127090301005,299.0,0.560117253495808,-0.4315739686694519,-0.43158860307500857,0.5601284224167169,-1.42528054744237e-07,-2.9878816738632487e-06,-3.1689494746124726e-09,-8.527239685292617e-09,3.8387887199736213e-07,2.7657736908445722e-09
2,95,394.0,0.3177257525083612,299.0,0.5601165788591487,-0.4315731711026124,-0.43158948045738577,0.5601290355178286,-1.851642252656917e-07,-2.508033083865678e-06,1.0658640775522754e-08,2.9335576730681532e-09,5.446443900277265e-07,-5.263917582893933e-09
2,96,395.0,0.3210702341137124,299.0,0.5601159946972908,-0.43157252284804626,-0.4315902324104333,0.5601295397448512,-1.7049651852584832e-07,-1.8272275963302194e-06,-1.5662339807117903e-08,3.948875100781299e-09,7.126209216293221e-07,-3.183500200429243e-09
2,97,396.0,0.32441471571906355,299.0,0.5601155679859231,-0.43157205547484206,-0.43159079526973537,0.5601298928565428,-1.507520577778534e-07,-9.364514442927056e-07,-3.1580771860525117e-08,2.1906237150481305e-10,8.847592372513381e-07,7.353537935722097e-09
2,98,397.0,0.3277591973244147,299.0,0.5601153422184265,-0.4315718286118706,-0.4315911065652578,0.5601300535535733,-1.4965665627576483e-07,1.6949760227216062e-07,5.186498830160052e-09,7.130493767064321e-09,1.053760087632828e-06,2.818707302894655e-09
2,99,398.0,0.3311036789297659,299.0,0.5601153450488997,-0.4315719191139384,-0.4315910998905756,0.5601299861356546,-1.1400418455125701e-07,1.4866977118140274e-06,1.928011235724829e-08,1.3825704959823384e-08,1.2116992998730306e-06,1.2917005767663275e-09
2,100,399.0,0.33444816053511706,299.0,0.5601156358713177,-0.4315723715741187,-0.43159071129756604,0.5601296461249629,-4.4875574554095385e-08,3.001321836655934e-06,2.573911990352703e-08,7.909887693947346e-09,1.3496399183648543e-06,7.276446800099874e-09
2,101,400.0,0.3377926421404682,299.0,0.5601162666498684,-0.4315732302604536,-0.4315898777673737,0.5601289960050595,-5.325905577161661e-09,4.688371734612401e-06,6.212175278542499e-08,5.420328312078152e-09,1.4621885305442067e-06,-1.9776992225145184e-09
2,102,401.0,0.3411371237458194,299.0,0.560117259827894,-0.43157455820288854,-0.43158855283612885,0.5601280005640803,2.1776608336150813e-08,6.516107397792809e-06,5.223332718293683e-08,3.9304974337571465e-09,1.5380786944152909e-06,-6.1129530081290254e-09
2,103,402.0,0.34448160535117056,299.0,0.5601186560340823,-0.4315763883006571,-0.4315867105716266,0.5601266137957227,4.143011858777361e-08,8.438705765811754e-06,2.166813446204414e-08,-1.493034303101163e-09,1.56911346693288e-06,-9.690053341357528e-11
2,104,403.0,0.34782608695652173,299.0,0.5601204799174574,-0.431578744741642,-0.4315843309507713,0.5601248078264159,3.3965501053945025e-08,1.0400097599477476e-05,2.1182583670664317e-08,-3.0711577007364787e-09,1.5435173118419342e-06,-3.263915832157934e-10
2,105,404.0,0.3511705685618729,299.0,0.5601227255664682,-0.4315816524708304,-0.43158140420771124,0.5601225768502525,1.86103767720929e-08,1.2329494239279047e-05,1.954956689023896e-08,-9.29434189626132e-09,1.4559358482316075e-06,1.0394145771036138e-09
2,106,405.0,0.35451505016722407,299.0,0.5601253846869668,-0.4315851044832794,-0.4315779417539305,0.5601199257389374,-2.786061078179639e-08,1.4149414049567296e-05,2.4745950580477703e-08,-4.573784961807735e-09,1.2986553307348558e-06,-4.824388880348928e-09
2,107,406.0,0.35785953177257523,299.0,0.5601284250180271,-0.43158908029950754,-0.4315739814828248,0.560116873305198,-5.072848848930039e-08,1.5772733212984337e-05,6.25186590723175e-10,1.1292004010562492e-08,1.0677990702106344e-06,-1.0184742626561938e-08
2,108,407.0,0.3612040133779264,299.0,0.5601318174292522,-0.43159351191525486,-0.431569578163352,0.5601134588466428,5.731559924637467e-09,1.7107482050745655e-05,-5.0296126528628435e-08,6.871507043580542e-09,7.613397353121423e-07,2.7538265210157906e-09
2,109,408.0,0.36454849498327757,299.0,0.5601355242657919,-0.4315982905065901,-0.43156479617364124,0.5601097542375887,4.008651401927497e-08,1.8059156719883688e-05,-3.6527287318135625e-08,-3.842856126488504e-09,3.7887692398341327e-07,7.765898893243227e-09
2,110,409.0,0.36789297658862874,299.0,0.5601394399713585,-0.43160332893501163,-0.43155973502455636,0.5601058554840063,2.0870253972232132e-08,1.8532752874860448e-05,2.3000330358028387e-09,-7.503718163202151e-09,-7.27339287552564e-08,-1.590648437144368e-10
2,111,410.0,0.3712374581939799,299.0,0.5601434428019265,-0.4316085137193222,-0.43155453820195977,0.5601018612085482,-1.664820823881403e-08,1.844183546391361e-05,1.50354765720257e-09,-3.92555664147219e-09,-5.885122308800498e-07,6.564389287877851e-10
2,112,411.0,0.3745819397993311,299.0,0.5601474180931169,-0.4316136833412258,-0.4315493774848364,0.5600978781868663,-3.627590632680364e-08,1.7706195175310903e-05,4.7866733602991665e-09,1.4117208400346265e-08,-1.1534420070875037e-06,2.5216693830774425e-09
2,113,412.0,0.3779264214046823,299.0,0.5601512294507497,-0.4316186531181915,-0.4315444275541447,0.5600940505599756,3.4310390931010294e-08,1.626439266644876e-05,1.7396963835428594e-08,9.211287424008961e-09,-1.758449975248455e-06,-2.4086251756132985e-09
2,114,413.0,0.38127090301003347,299.0,0.5601547413687008,-0.43162320204292315,-0.4315398589170972,0.5600905528094493,8.036767463641544e-08,1.406633019738585e-05,5.352164342130708e-09,-1.5295751381277426e-08,-2.380764023596146e-06,-1.9590950757410104e-09
2,115,414.0,0.38461538461538464,299.0,0.5601577922913007,-0.43162711988720753,-0.4315358955839642,0.560087535958258,3.889136402167533e-09,1.1090375167888467e-05,-4.4467223167047545e-09,-6.5289006058581426e-09,-3.0042845970612906e-06,4.3832204770803e-09
2,116,415.0,0.3879598662207358,299.0,0.5601601873147838,-0.4316302236222961,-0.43153278926782973,0.56008514209002,-2.875552149711103e-08,7.3350194215602785e-06,1.7469236943265672e-08,7.931885260691697e-09,-3.601186341856299e-06,3.1731369876273777e-09
2,117,416.0,0.391304347826087,299.0,0.5601617588637714,-0.43163228956026456,-0.4315307391546957,0.5600835577665941,1.0904293358176548e-08,2.8335364942389396e-06,3.333555534264603e-08,-9.329510556294716e-11,-4.155037159393865e-06,-1.1800493485591499e-09
2,118,417.0,0.39464882943143814,299.0,0.5601623632603756,-0.4316330872071159,-0.4315299352869685,0.5600829579326747,1.0438115001564848e-08,-2.3602599550035124e-06,2.7435220359258143e-08,-2.739642297496563e-09,-4.635862372294606e-06,-4.943679388896051e-09
2,119,418.0,0.3979933110367893,299.0,0.5601618485685116,-0.43163242923233786,-0.431530587507153,0.5600834772519201,-3.2602823989148666e-09,-8.155087920371149e-06,2.7169047050566364e-09,1.4168967860342589e-09,-5.02737393187842e-06,-6.542615013002294e-09
2,120,419.0,0.4013377926421405,299.0,0.5601600875147293,-0.4316301469633305,-0.4315328719150099,0.5600852373052498,3.824127613186396e-09,-1.4439305335217693e-05,-2.9996242271804896e-08,4.02993313669555e-09,-5.301343954475098e-06,4.633884617287947e-09
2,121,420.0,0.40468227424749165,299.0,0.5601569812085361,-0.43162609578821653,-0.43153692146800837,0.5600883459344852,2.3975077480288754e-08,-2.106598527830929e-05,-6.8266531756173484e-09,6.650217300767302e-10,-5.446293492042491e-06,9.623084173409538e-09
2,122,421.0,0.4080267558528428,299.0,0.5601524428884761,-0.43162018817022146,-0.4315428163328815,0.5600928954792941,2.7300614884377843e-08,-2.787385214335914e-05,4.129027501824532e-08,-1.1668667335083736e-08,-5.442427158058595e-06,-4.841580178089283e-09
2,123,422.0,0.411371237458194,299.0,0.5601464227825972,-0.43161238341825287,-0.43155060653807326,0.5600989283389555,-3.1046165437752704e-08,-3.46768860909286e-05,1.7084652334215953e-08,-1.0740135915005595e-08,-5.2847523296272685e-06,-1.2919081281194822e-08
2,124,423.0,0.41471571906354515,299.0,0.5601389287984923,-0.43160268449181494,-0.43156032354769047,0.560106409827659,-8.474861837259411e-08,-4.12828265029582e-05,-4.7513979080507154e-08,5.758366919573263e-09,-4.961742854206909e-06,-1.065492305252846e-09
2,125,424.0,0.4180602006688963,299.0,0.5601300156818453,-0.43159113649500896,-0.4315719195026272,0.5601152870035159,-5.595090079563835e-08,-4.748500507071217e-05,-5.2851932923434036e-08,1.235184879934224e-08,-4.4770275897342265e-06,7.781872415701167e-09
2,126,425.0,0.4214046822742475,299.0,0.5601197716541662,-0.43157784209990213,-0.43158524534395987,0.5601255070238509,5.815873248915489e-09,-5.3081289557874974e-05,-1.3950541320011335e-08,2.18745077889818e-09,-3.829767424263513e-06,-1.2329440782478924e-09
2,127,426.0,0.42474916387959866,299.0,0.5601083220680714,-0.4315629712164349,-0.4316001125132788,0.5601369585286247,1.6755348386532403e-08,-5.786849883819964e-05,-2.0114326235581203e-08,-9.537625064723053e-09,-3.0363105384146683e-06,-3.231483395543931e-09
2,128,427.0,0.4280936454849498,299.0,0.560095843056921,-0.43154675486001726,-0.4316163182939383,0.5601494432272114,-3.0929290201269506e-08,-6.166388701121349e-05,-3.626881886344492e-08,-2.3819368933729875e-09,-2.100053742609153e-06,3.6886756473682343e-09
2,129,428.0,0.431438127090301,299.0,0.5600825387046793,-0.43152948499322197,-0.4316336034202585,0.5601627315539803,-4.2832271447781406e-08,-6.428895418947128e-05,-1.7831165792213957e-08,1.4261193535730379e-08,-1.0509493266780905e-06,-1.1188707096305846e-09
2,130,429.0,0.43478260869565216,299.0,0.5600686595309546,-0.43151148677844486,-0.43165162260115836,0.5601765883164703,2.847713073137297e-08,-6.56026408478158e-05,-2.3433805094247656e-08,1.01269794854962e-08,1.0302973613801768e-07,-1.084298434936799e-09
2,131,430.0,0.43812709030100333,299.0,0.5600545131937819,-0.4314930989820969,-0.4316699904401103,0.5601907417451564,7.911664396027536e-08,-6.547385367764145e-05,-2.884970746720872e-08,-6.1906333262276005e-09,1.3231978211198843e-06,3.7042935801103675e-09
2,132,431.0,0.4414715719063545,299.0,0.5600404064943438,-0.4314747314457701,-0.4316883087362454,0.5602048762001702,4.8169155080946054e-08,-6.381985640124055e-05,-1.031269283364268e-08,-7.470068628728474e-09,2.6003137237171767e-06,-1.7881994067686435e-09
2,133,432.0,0.44481605351170567,299.0,0.5600266443466437,-0.43145683941434926,-0.43170616809805434,0.5602186517517903,1.0820794509626459e-08,-6.056946424659432e-05,-1.9244461528937352e-08,-3.4993687036545233e-09,3.891257857278035e-06,-1.8680229076099798e-10
2,134,433.0,0.44816053511705684,299.0,0.5600135777090695,-0.4314398659607466,-0.4317231292775533,0.560231714996677,-6.67254971959978e-09,-5.57053919249978e-05,-2.0176512642887875e-08,-4.7753319828111105e-09,5.183847381495815e-06,2.4000708427707027e-09
2,135,434.0,0.451505016722408,299.0,0.5600015570512586,-0.4314242593428834,-0.4317387332196579,0.5602437244529871,-3.0545843186381124e-08,-4.92255826981304e-05,-8.177283014893402e-09,-2.8140731459578034e-09,6.4410250509016605e-06,-6.097371561393926e-09
2,136,435.0,0.45484949832775917,299.0,0.5599909262880067,-0.43141047683810363,-0.4317525266110208,0.5602543339552161,-4.4615009238241515e-08,-4.1174301384506106e-05,-3.8668656719281145e-08,-1.2629479872638673e-09,7.65351744216075e-06,-4.830253340872353e-09
2,137,436.0,0.45819397993311034,299.0,0.5599820388237066,-0.43139894685082825,-0.43176407597621363,0.56026319489087,-5.092497165019433e-08,-3.160740458180873e-05,-6.282543135355977e-08,6.087751294072966e-10,8.787981223797862e-06,3.3559589870044133e-09
2,138,437.0,0.46153846153846156,299.0,0.5599752218980151,-0.43139009326006916,-0.4317729535290316,0.5602699839373526,-4.787513252305332e-08,-2.062242805206497e-05,-4.605045672250069e-08,7.572292440463037e-09,9.838422326335471e-06,3.1159948330254436e-09
